"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.867249250E0,-2.053132057E0,-7.335365415E-1,6.232069731E-1
3.877313250E0,-1.900947571E0,-6.953191161E-1,5.804715157E-1
3.887376250E0,-1.810270786E0,-6.190809608E-1,5.906203389E-1
3.897440250E0,-1.735360622E0,-5.615409613E-1,5.476438403E-1
3.907504250E0,-1.635522008E0,-4.506067634E-1,3.997368217E-1
3.917567250E0,-1.561007619E0,-3.794282079E-1,2.514339089E-1
3.927631250E0,-1.497123837E0,-3.093012273E-1,1.273224503E-1
3.937695250E0,-1.378675222E0,-2.325585037E-1,3.192934394E-2
3.947758250E0,-1.202991128E0,-1.807393730E-1,1.574922726E-2
3.957822250E0,-1.082961440E0,-1.854140162E-1,2.480850369E-2
3.967885458E0,-9.987807870E-1,-2.244854122E-1,6.888877600E-3
3.977948458E0,-8.708904982E-1,-2.817697525E-1,-1.733470336E-2
3.988012458E0,-7.345756292E-1,-3.089672625E-1,-2.752389386E-2
3.998075458E0,-5.884684920E-1,-2.874888480E-1,2.067878842E-2
4.008139458E0,-3.954325616E-1,-2.176606059E-1,1.293924302E-1
4.018203458E0,-2.136739343E-1,-1.491177678E-1,2.435807884E-1
4.028266458E0,-4.043254629E-2,-8.113048226E-2,3.090655804E-1
4.038330458E0,1.255439073E-1,-4.547075182E-2,2.917830050E-1
4.048394458E0,2.769940495E-1,-5.567265302E-2,2.390294522E-1
4.058457458E0,4.207331240E-1,-9.507598728E-2,1.692759395E-1
4.068521458E0,5.696166158E-1,-1.264365315E-1,8.885460347E-2
4.078584458E0,7.268967628E-1,-1.524758488E-1,3.416136373E-3
4.088648458E0,8.716503382E-1,-1.587544680E-1,-9.525867552E-2
4.098712458E0,1.022859812E0,-1.512555331E-1,-2.107277364E-1
4.108775458E0,1.170146823E0,-1.563157141E-1,-3.437594771E-1
4.118839458E0,1.316796184E0,-1.515007168E-1,-4.926123619E-1
4.128903458E0,1.457410097E0,-1.283750534E-1,-6.360844970E-1
4.138966458E0,1.603899121E0,-1.040992737E-1,-7.570104003E-1
4.149030458E0,1.750065923E0,-4.107692838E-2,-8.486174941E-1
4.159094458E0,1.898275137E0,1.412134245E-2,-9.112308621E-1
4.169157458E0,2.035635948E0,1.090472192E-1,-9.579527378E-1
4.179221458E0,2.173696756E0,2.114257812E-1,-9.927533865E-1
4.189284458E0,2.281610727E0,2.996227145E-1,-1.006729603E0
4.199348458E0,2.359509945E0,3.909180164E-1,-9.980071783E-1
4.209412458E0,2.433688164E0,4.433752596E-1,-9.685801268E-1
4.219475458E0,2.511917830E0,5.037373900E-1,-9.166498184E-1
4.229539458E0,2.563482761E0,5.960935354E-1,-8.418195248E-1
4.239602458E0,2.593439341E0,6.986697316E-1,-7.368363738E-1
4.249666458E0,2.622457266E0,8.052132130E-1,-6.275919080E-1
4.259730458E0,2.635857582E0,8.912814856E-1,-5.073574185E-1
4.269793458E0,2.626537800E0,8.932892084E-1,-3.627640307E-1
4.279857458E0,2.565349340E0,8.087809682E-1,-1.803859472E-1
4.289921458E0,2.481298923E0,6.711655259E-1,-1.006691065E-2
4.299984458E0,2.397369385E0,5.682277083E-1,1.275676489E-1
4.310048458E0,2.284808874E0,4.845262766E-1,2.395796478E-1
4.320111458E0,2.228681087E0,4.237079620E-1,3.157458007E-1
4.330175458E0,2.323189497E0,4.331395030E-1,3.506539464E-1
4.340239458E0,2.516801357E0,5.141744614E-1,3.658638000E-1
4.350302458E0,2.692021370E0,6.029841304E-1,3.729375303E-1
4.360366458E0,2.794481993E0,6.329207420E-1,3.845624924E-1
4.370429458E0,2.867192030E0,6.077857614E-1,4.054996073E-1
4.380493458E0,2.913587809E0,5.572570562E-1,4.280986786E-1
4.390557458E0,2.919917822E0,4.919368029E-1,4.177534282E-1
4.400620458E0,2.879154921E0,4.335059822E-1,3.896264434E-1
4.410684458E0,2.814875841E0,3.623106778E-1,3.736346662E-1
4.420747458E0,2.771104097E0,2.536507547E-1,3.888612688E-1
4.430811458E0,2.766002178E0,7.810848206E-2,4.242331684E-1
4.440875458E0,2.806394339E0,-1.336650252E-1,4.954849780E-1
4.450938458E0,2.856180906E0,-2.317546904E-1,5.816031098E-1
4.461002458E0,2.915312767E0,-2.022183686E-1,6.471546888E-1
4.471066458E0,2.966058254E0,-9.159681946E-2,6.729178429E-1
4.481129458E0,2.993747473E0,4.467340559E-2,6.519123912E-1
4.491193458E0,2.970234632E0,1.120720208E-1,5.717386603E-1
4.501256458E0,2.879127979E0,2.504524216E-2,4.338362217E-1
4.511320458E0,2.729001522E0,-2.083664536E-1,2.442888916E-1
4.521384458E0,2.511544704E0,-5.613657832E-1,1.995006576E-2
4.531447458E0,2.231607914E0,-9.294669628E-1,-2.315460145E-1
4.541511458E0,1.973087311E0,-1.160960078E0,-4.668445289E-1
4.551574458E0,1.852613568E0,-1.254480839E0,-7.094771862E-1
4.561638458E0,1.901846409E0,-1.174123168E0,-9.198746681E-1
4.571702458E0,1.980078340E0,-1.019043565E0,-1.078364134E0
4.581765458E0,1.997579098E0,-8.768506646E-1,-1.160783648E0
4.591829458E0,1.919644356E0,-7.656026483E-1,-1.148555398E0
4.601893458E0,1.752209783E0,-6.033421159E-1,-1.060740590E0
4.611956458E0,1.542360902E0,-3.007669151E-1,-9.401785731E-1
4.622020458E0,1.320103168E0,5.071070790E-2,-7.918876410E-1
4.632083458E0,1.097842216E0,3.986364901E-1,-6.655929089E-1
4.642147458E0,8.718685508E-1,6.824189425E-1,-5.310811400E-1
4.652211458E0,6.835751534E-1,8.185141683E-1,-3.292797804E-1
4.662274458E0,5.307309628E-1,7.495657206E-1,-2.773804404E-2
4.672338458E0,3.982737362E-1,4.628877044E-1,3.244674802E-1
4.682401458E0,2.676813602E-1,1.225668713E-1,6.080442667E-1
4.692465458E0,1.014074683E-1,-1.323670447E-1,6.903569102E-1
4.702529458E0,-1.420888156E-1,-2.195783705E-1,5.299381614E-1
4.712592458E0,-4.050952792E-1,-1.318494380E-1,3.252173662E-1
4.722656458E0,-5.890608430E-1,7.138329744E-2,2.391650081E-1
4.732720458E0,-6.827024817E-1,2.934915721E-1,2.245247662E-1
4.742783458E0,-7.056242824E-1,4.815182090E-1,2.086621821E-1
4.752847458E0,-6.902980208E-1,6.368143559E-1,1.701960564E-1
4.762910458E0,-6.407259107E-1,7.436225414E-1,1.304531693E-1
4.772974458E0,-5.764931440E-1,7.708636522E-1,8.928737789E-2
4.783038458E0,-5.100581646E-1,6.527801156E-1,4.947364703E-2
4.793101458E0,-4.601576030E-1,3.966173530E-1,6.395621225E-3
4.803165458E0,-4.094712436E-1,1.000767872E-1,-2.893493697E-2
4.813228458E0,-3.549430966E-1,-1.175311431E-1,-6.482334435E-2
4.823292458E0,-3.262068033E-1,-2.453572750E-1,-1.138878241E-1
4.833356458E0,-3.324101567E-1,-3.183097541E-1,-1.619949490E-1
4.843419458E0,-3.862076104E-1,-3.605317771E-1,-2.035855353E-1
4.853483458E0,-4.776962698E-1,-3.845486641E-1,-2.361900806E-1
4.863546458E0,-6.182664037E-1,-3.869915605E-1,-2.500156164E-1
4.873610458E0,-8.247995973E-1,-3.617749214E-1,-2.469082475E-1
4.883674458E0,-1.115642905E0,-3.136467934E-1,-2.212300301E-1
4.893737458E0,-1.468998194E0,-2.797065675E-1,-1.857490540E-1
4.903801458E0,-1.846562266E0,-3.054950237E-1,-1.226209477E-1
4.913865458E0,-2.233549356E0,-4.359340072E-1,-2.456055582E-2
4.923928458E0,-2.599570513E0,-6.285735369E-1,1.122106090E-1
4.933992458E0,-2.973449707E0,-7.571398020E-1,2.270512581E-1
4.944055458E0,-3.475676060E0,-7.765830159E-1,2.341347337E-1
4.954119458E0,-3.847922087E0,-4.352276325E-1,1.342409998E-1
4.964183458E0,-3.504593134E0,2.877401710E-1,1.014303118E-1
4.974246958E0,-2.576401234E0,8.060276508E-1,1.732448041E-1
4.984310958E0,-1.618410826E0,5.762538314E-1,2.365862280E-1
4.994373958E0,-1.099525571E0,-2.012303770E-1,2.768752873E-1
5.004437958E0,-1.186242580E0,-1.127813935E0,3.425701559E-1
5.014501958E0,-1.820388794E0,-1.808900237E0,3.599880636E-1
5.024564958E0,-2.958786726E0,-1.747158885E0,2.458239496E-1
5.034628958E0,-4.027978897E0,-8.310610056E-1,4.156138748E-2
5.044691958E0,-4.133873463E0,1.327351481E-1,-5.290972441E-2
5.054755958E0,-3.269062757E0,4.400416613E-1,6.386568397E-2
5.064819958E0,-2.438124418E0,1.343893409E-1,1.836338937E-1
5.074882958E0,-2.422066212E0,-1.746326983E-1,9.900929034E-2
5.084946958E0,-2.867687225E0,4.580939561E-2,-1.857942045E-1
5.095010958E0,-3.016516209E0,6.827794313E-1,-5.546833873E-1
5.105073958E0,-2.626391888E0,1.201076031E0,-7.714660168E-1
5.115137958E0,-2.150701761E0,1.124190211E0,-8.108919859E-1
5.125200958E0,-2.121874571E0,7.932326794E-1,-7.925177813E-1
5.135264958E0,-2.226270199E0,7.333323956E-1,-7.404781580E-1
5.145328958E0,-2.128309250E0,6.522215605E-1,-5.654024482E-1
5.155391958E0,-2.020260334E0,6.499340534E-1,-2.893265784E-1
5.165455958E0,-2.091422081E0,5.132508278E-1,-4.609102756E-2
5.175518958E0,-2.263337851E0,-1.689761505E-2,1.439614892E-1
5.185582958E0,-2.359333992E0,-5.756849647E-1,3.235725164E-1
5.195646958E0,-2.331838608E0,-8.369221091E-1,5.256319046E-1
5.205709958E0,-2.317442417E0,-9.155306220E-1,6.405920386E-1
5.215773958E0,-2.347089052E0,-1.267895103E0,6.699466705E-1
5.225837958E0,-2.260861397E0,-1.488929510E0,7.487099171E-1
5.235900958E0,-2.156990767E0,-1.298117876E0,8.555263877E-1
5.245964958E0,-2.148630142E0,-1.068834066E0,9.865291715E-1
5.256027958E0,-2.161441326E0,-9.703359604E-1,1.083049297E0
5.266091958E0,-2.145767927E0,-9.020551443E-1,1.157286286E0
5.276155958E0,-2.069340944E0,-7.979405522E-1,1.143832445E0
5.286218958E0,-1.975899220E0,-7.725995183E-1,1.095957160E0
5.296282958E0,-1.892724991E0,-7.255647779E-1,1.034695983E0
5.306345958E0,-1.794961333E0,-6.501771212E-1,9.499369264E-1
5.316409958E0,-1.706898451E0,-4.903465211E-1,8.550862670E-1
5.326473958E0,-1.649494886E0,-4.266578257E-1,7.275261283E-1
5.336536958E0,-1.608648658E0,-5.128422379E-1,5.754431486E-1
5.346600958E0,-1.526069522E0,-5.381507874E-1,4.480910599E-1
5.356664958E0,-1.398810744E0,-4.877687693E-1,3.621588647E-1
5.366727958E0,-1.261974812E0,-4.334621429E-1,3.232069314E-1
5.376791958E0,-1.112442613E0,-3.029600382E-1,2.652746439E-1
5.386855958E0,-9.452146888E-1,-1.589349806E-1,2.029207051E-1
5.396918958E0,-7.763591409E-1,-8.675159514E-2,1.359603107E-1
5.406982958E0,-6.053532958E-1,-6.834031641E-2,5.302072316E-2
5.417045958E0,-4.366841912E-1,-2.367509529E-2,-4.335887358E-2
5.427109958E0,-2.745160460E-1,-1.229087915E-2,-1.226648837E-1
5.437173958E0,-1.208966970E-1,-2.915838268E-3,-1.690470427E-1
5.447236958E0,4.975652695E-2,2.352402359E-2,-2.159141451E-1
5.457300958E0,2.417156100E-1,4.452929646E-2,-2.761865258E-1
5.467364958E0,4.256457686E-1,5.786134303E-2,-3.530972898E-1
5.477427958E0,6.162627339E-1,5.175242200E-2,-4.343947470E-1
5.487491958E0,8.069021702E-1,4.580638185E-2,-5.224923491E-1
5.497555958E0,9.956773520E-1,4.325586557E-2,-6.098054647E-1
5.507618958E0,1.164745808E0,2.771046013E-2,-6.802726984E-1
5.517682958E0,1.327377439E0,2.421120368E-2,-7.437021136E-1
5.527745958E0,1.475103259E0,2.650818042E-2,-7.898802161E-1
5.537809958E0,1.617658019E0,3.869534284E-2,-8.191406727E-1
5.547873958E0,1.744780779E0,7.007402927E-2,-8.455738425E-1
5.557936958E0,1.866705537E0,1.125168651E-1,-8.543691039E-1
5.568000958E0,1.985840201E0,1.699378043E-1,-8.504342437E-1
5.578064958E0,2.083982468E0,2.667025328E-1,-8.589830995E-1
5.588127958E0,2.154931784E0,3.807984889E-1,-8.544029593E-1
5.598191958E0,2.227435112E0,4.546330273E-1,-8.390967250E-1
5.608254958E0,2.286443949E0,5.413545966E-1,-8.139817715E-1
5.618318958E0,2.331212997E0,6.328127980E-1,-7.743078470E-1
5.628382958E0,2.381331682E0,7.543728352E-1,-7.207610011E-1
5.638445958E0,2.404839277E0,9.002721906E-1,-6.734781265E-1
5.648509958E0,2.425276518E0,1.012639284E0,-6.121226549E-1
5.658573958E0,2.416876316E0,1.079942584E0,-5.333137512E-1
5.668636958E0,2.423202991E0,1.103142381E0,-4.204340875E-1
5.678700958E0,2.400400877E0,1.038240314E0,-2.743888795E-1
5.688763958E0,2.299455404E0,8.685259223E-1,-9.654725343E-2
5.698827958E0,2.174231291E0,7.076952457E-1,8.161958307E-2
5.708891958E0,2.091469526E0,6.090102196E-1,2.210464478E-1
5.718954958E0,2.064498425E0,5.521453023E-1,3.076537549E-1
5.729018958E0,2.057786942E0,5.018890500E-1,3.716830611E-1
5.739081958E0,2.035947084E0,4.537631869E-1,4.334742427E-1
5.749145958E0,2.068756342E0,4.552140832E-1,4.743612111E-1
5.759209958E0,2.158897877E0,4.938481450E-1,4.911186695E-1
5.769272958E0,2.256240606E0,5.208637714E-1,4.905889630E-1
5.779336958E0,2.330636263E0,5.143006444E-1,4.781635106E-1
5.789399958E0,2.371417522E0,4.905197024E-1,4.662916958E-1
5.799463958E0,2.394734859E0,4.711872041E-1,4.532067180E-1
5.809527958E0,2.801966429E0,1.471459389E0,6.165311933E-1
5.819590958E0,1.606628299E0,-8.045759797E-1,-1.259344630E-2
5.829654958E0,-6.028232574E-1,-4.375204563E0,-1.422557116E0
5.839718958E0,-1.090071276E-1,-2.433056593E0,-1.444045424E0
5.849781958E0,7.078616023E-1,-1.213956714E0,-1.415437222E0
5.859845958E0,9.012326002E-1,-1.306964278E0,-1.184146404E0
5.869908958E0,1.153979897E0,-3.077585995E-2,-4.514800012E-1
5.879972958E0,1.503390670E0,6.814590693E-1,-6.521376967E-2
5.890036958E0,2.099838495E0,8.968587518E-1,9.472662210E-2
5.900099958E0,2.754487753E0,1.177557707E0,1.014804095E-1
5.910163958E0,3.195186377E0,1.356616139E0,1.828077435E-1
5.920227958E0,3.361580372E0,1.391304016E0,2.825097740E-1
5.930290958E0,3.340410471E0,1.464356422E0,1.438022256E-1
5.940354958E0,3.162916422E0,1.520159841E0,-2.784182131E-1
5.950417958E0,2.839082718E0,1.521238685E0,-9.942535758E-1
5.960481958E0,2.458856344E0,1.535756469E0,-1.791293979E0
5.970545583E0,2.061519384E0,1.510091782E0,-2.250331402E0
5.980608583E0,1.750607371E0,1.437061429E0,-2.228028536E0
5.990672583E0,1.605259776E0,1.377340317E0,-1.835885882E0
6.000735583E0,1.519857287E0,1.454180479E0,-1.275028467E0
6.010799583E0,1.328736305E0,1.456170082E0,-8.600025177E-1
6.020863583E0,1.098270893E0,1.273964882E0,-8.762044311E-1
6.030926583E0,8.960338831E-1,1.189047575E0,-1.277505755E0
6.040990583E0,6.290545464E-1,1.073739767E0,-1.666430712E0
6.051053583E0,3.033598363E-1,8.824489117E-1,-1.798290133E0
6.061117583E0,3.629732411E-3,7.136116028E-1,-1.824411750E0
6.071181583E0,-2.386801094E-1,3.822496533E-1,-1.704889655E0
6.081244583E0,-4.231888056E-1,-3.572779894E-1,-1.388530493E0
6.091308583E0,-4.650552869E-1,-1.164343357E0,-9.882563949E-1
6.101372583E0,-3.854821622E-1,-1.574133277E0,-6.088280678E-1
6.111435583E0,-3.420273662E-1,-1.539183021E0,-2.772019506E-1
6.121499583E0,-3.817052841E-1,-1.010977626E0,-4.354551062E-2
6.131562583E0,-4.878367782E-1,-5.071998835E-1,-1.167422235E-1
6.141626583E0,-6.045766473E-1,-5.674659014E-1,-4.295022190E-1
6.151690583E0,-6.834514737E-1,-1.012294769E0,-7.733216286E-1
6.161753583E0,-7.327271700E-1,-1.447441339E0,-9.306838512E-1
6.171817583E0,-7.713027596E-1,-1.484279275E0,-8.594586849E-1
6.181881583E0,-8.374991417E-1,-1.138152242E0,-6.272651553E-1
6.191944583E0,-9.648512602E-1,-8.335853815E-1,-3.881015778E-1
6.202008583E0,-1.151330829E0,-6.991704702E-1,-3.338532448E-1
6.212071583E0,-1.366572857E0,-4.225503206E-1,-4.090545177E-1
6.222135583E0,-1.528317332E0,-3.559866175E-2,-5.040657520E-1
6.232199583E0,-1.562502742E0,2.693524361E-1,-5.048279166E-1
6.242262583E0,-1.423574328E0,5.141825080E-1,-4.891142249E-1
6.252326583E0,-1.237375736E0,6.762701869E-1,-5.245417356E-1
6.262389583E0,-1.065949202E0,8.294615746E-1,-6.719157696E-1
6.272453583E0,-9.030916095E-1,1.081908464E0,-7.567686439E-1
6.282517583E0,-9.542769790E-1,9.904122353E-1,-6.492404938E-1
6.292580583E0,-1.182451010E0,6.003725529E-1,-4.595115781E-1
6.302644583E0,-1.454972506E0,2.198265344E-1,-3.213840425E-1
6.312708583E0,-1.668468237E0,-3.671737015E-2,-3.615657985E-1
6.322771583E0,-1.771607876E0,-1.152884886E-1,-5.109598041E-1
6.332835583E0,-1.823225737E0,2.796161547E-2,-6.982181072E-1
6.342898583E0,-1.952950358E0,2.743774354E-1,-9.123488069E-1
6.352962583E0,-2.182769775E0,5.793069601E-1,-1.143955350E0
6.363026583E0,-2.362249374E0,8.983232379E-1,-1.343306422E0
6.373089583E0,-2.326344252E0,1.065917015E0,-1.417084217E0
6.383153583E0,-2.156982183E0,8.453274965E-1,-1.263475060E0
6.393216583E0,-1.930816770E0,2.331203073E-1,-9.251194000E-1
6.403280583E0,-1.562547922E0,-5.605542064E-1,-4.757781327E-1
6.413344583E0,-1.273773670E0,-1.441569209E0,1.080188528E-2
6.423407583E0,-1.018904924E0,-2.050536633E0,4.369353354E-1
6.433471583E0,-7.054849863E-1,-1.973633289E0,8.065352440E-1
6.443535583E0,-1.109606624E0,-2.194205523E0,9.318164587E-1
6.453598583E0,-1.739105105E0,-2.028848171E0,7.447552085E-1
6.463662583E0,-2.296881437E0,-1.365691423E0,5.034741163E-1
6.473725583E0,-2.583440781E0,-6.102668643E-1,2.613086104E-1
6.483789583E0,-2.553911209E0,-1.133941263E-1,6.065436639E-3
6.493853583E0,-2.467092037E0,1.690383703E-1,-1.876076311E-1
6.503916583E0,-2.570916176E0,3.648804128E-1,-1.864171326E-1
6.513980583E0,-2.573894501E0,5.368117094E-1,-3.089519218E-2
6.524043583E0,-2.389479399E0,7.279862165E-1,8.368963003E-2
6.534107583E0,-2.093001366E0,8.462713361E-1,9.688379243E-3
6.544171583E0,-1.847407937E0,5.113835335E-1,-2.756101787E-1
6.554234583E0,-1.861694455E0,-1.436680704E-1,-5.635793805E-1
6.564298583E0,-1.872093797E0,-6.086920500E-1,-6.880888343E-1
6.574362583E0,-1.722699285E0,-9.031308293E-1,-5.948800445E-1
6.584425583E0,-1.589405179E0,-1.271167517E0,-2.953500748E-1
6.594489583E0,-1.572634935E0,-1.495269060E0,6.967369467E-2
6.604552583E0,-1.690812230E0,-1.428749919E0,3.733880520E-1
6.614616583E0,-1.821978688E0,-1.279026747E0,5.704518557E-1
6.624680583E0,-1.816990614E0,-9.630141258E-1,5.901235342E-1
6.634743583E0,-1.758291125E0,-5.626030564E-1,3.552244902E-1
6.644807583E0,-1.662362456E0,-2.692808509E-1,5.510159303E-3
6.654870583E0,-1.555690885E0,-2.182498872E-1,-2.601878345E-1
6.664934583E0,-1.463397026E0,-3.125329614E-1,-3.599107265E-1
6.674998583E0,-1.388250589E0,-3.049581349E-1,-3.995880783E-1
6.685061583E0,-1.350563169E0,-2.822566628E-1,-4.074795544E-1
6.695125583E0,-1.302599072E0,-3.671912551E-1,-3.432574272E-1
6.705189583E0,-1.234704137E0,-4.888841510E-1,-2.316348106E-1
6.715252583E0,-1.151116371E0,-5.214692950E-1,-1.672038883E-1
6.725316583E0,-1.071961761E0,-3.124373853E-1,-1.835705489E-1
6.735379583E0,-1.003963470E0,-1.429628581E-1,-2.019418329E-1
6.745443583E0,-8.959980011E-1,-7.219435275E-2,-2.281529754E-1
6.755507583E0,-7.300202250E-1,-2.931772918E-2,-2.479780763E-1
6.765570583E0,-5.869286656E-1,3.061216325E-2,-2.650521696E-1
6.775634583E0,-4.087887704E-1,1.967109740E-2,-2.441926897E-1
6.785698583E0,-2.227238864E-1,3.369484842E-2,-2.397333980E-1
6.795761583E0,-4.687296227E-2,6.103219837E-2,-2.508787513E-1
6.805825583E0,9.811050445E-2,8.504343033E-2,-2.376748323E-1
6.815888583E0,2.448024750E-1,1.120335013E-1,-2.439050078E-1
6.825952583E0,4.093168080E-1,1.412944794E-1,-2.446033359E-1
6.836016583E0,5.840845704E-1,1.804301590E-1,-2.571090162E-1
6.846079583E0,7.716573477E-1,2.340604663E-1,-2.733916044E-1
6.856143583E0,9.493517280E-1,2.980679572E-1,-2.657400668E-1
6.866207583E0,1.100911975E0,3.591314852E-1,-2.369459718E-1
6.876270583E0,1.244325519E0,3.955494165E-1,-1.916463971E-1
6.886334583E0,1.389205813E0,4.501793683E-1,-1.486190408E-1
6.896397583E0,1.515981555E0,5.107921362E-1,-1.256796420E-1
6.906461583E0,1.633047223E0,5.744091868E-1,-1.073307246E-1
6.916525583E0,1.742216587E0,6.285773516E-1,-8.251778781E-2
6.926588583E0,1.834764838E0,6.722304821E-1,-3.535106778E-2
6.936652583E0,1.903911710E0,7.250739932E-1,3.277179599E-2
6.946716583E0,1.961010695E0,8.079846501E-1,9.671242535E-2
6.956779583E0,2.005482197E0,9.275904298E-1,2.010446936E-1
6.966843583E0,2.015369892E0,1.006052017E0,3.454537690E-1
6.976906833E0,2.022854090E0,1.027461529E0,4.876633584E-1
6.986970833E0,2.028921604E0,1.057473898E0,6.369085312E-1
6.997034833E0,2.027870655E0,1.100034952E0,7.456752062E-1
7.007097833E0,2.038757086E0,1.113082051E0,7.982681394E-1
7.017161833E0,2.049462318E0,1.111433029E0,8.049744964E-1
7.027225833E0,2.050412178E0,1.074730754E0,7.990558743E-1
7.037288833E0,2.038041115E0,9.902660251E-1,7.843555212E-1
7.047352833E0,2.042338848E0,8.786438107E-1,7.874307036E-1
7.057415833E0,2.071376562E0,8.480387926E-1,7.959621549E-1
7.067479833E0,2.103405476E0,9.023817778E-1,8.208416104E-1
7.077543833E0,2.132947445E0,9.856535196E-1,8.579093218E-1
7.087606833E0,2.180697680E0,1.053326488E0,9.061400294E-1
7.097670833E0,2.238816023E0,1.065839291E0,9.596996903E-1
7.107734833E0,2.262597561E0,1.006113172E0,1.021111012E0
7.117797833E0,2.242350578E0,9.103203416E-1,1.095136166E0
7.127861833E0,2.197686434E0,8.276020288E-1,1.161708713E0
7.137924833E0,2.181972742E0,7.743793726E-1,1.217419147E0
7.147988833E0,2.204938889E0,7.380335927E-1,1.262857795E0
7.158052833E0,2.263091326E0,6.793715954E-1,1.292873263E0
7.168115833E0,2.340062618E0,5.877283216E-1,1.303511739E0
7.178179833E0,2.399084806E0,4.816282690E-1,1.295590162E0
7.188243833E0,2.367699146E0,3.948908448E-1,1.270822406E0
7.198306833E0,2.276606560E0,3.404515684E-1,1.227644563E0
7.208370833E0,2.167690516E0,2.773425579E-1,1.171555758E0
7.218434833E0,2.067116022E0,1.972743571E-1,1.098163009E0
7.228497833E0,1.990494967E0,8.528058976E-2,1.031863928E0
7.238561833E0,1.941809416E0,-4.246086255E-2,1.010029674E0
7.248624833E0,1.922277927E0,-1.715794802E-1,9.970999956E-1
7.258688833E0,1.927253485E0,-2.710842490E-1,9.719448090E-1
7.268752833E0,1.946160913E0,-3.181520402E-1,9.285603166E-1
7.278815833E0,1.959413886E0,-3.359110653E-1,8.755328059E-1
7.288879833E0,1.973870158E0,-4.207620323E-1,8.123216033E-1
7.298943833E0,1.932135582E0,-6.887340546E-1,7.195283175E-1
7.309006833E0,1.787803173E0,-1.035204172E0,6.031748056E-1
7.319070833E0,1.546608448E0,-1.274610639E0,5.399928689E-1
7.329133833E0,1.230646610E0,-1.378883123E0,5.743125081E-1
7.339197833E0,8.802079558E-1,-1.305472851E0,7.219176888E-1
7.349261833E0,6.086835861E-1,-1.002995729E0,9.243831635E-1
7.359324833E0,5.013265610E-1,-4.779239893E-1,1.103765011E0
7.369388833E0,5.094253421E-1,1.670032442E-1,1.227278590E0
7.379452833E0,4.874811769E-1,7.404822111E-1,1.287050247E0
7.389515833E0,3.466337323E-1,1.075093746E0,1.255172014E0
7.399579833E0,1.132460237E-1,1.214381814E0,1.092485189E0
7.409643833E0,-1.327165812E-1,1.230874300E0,7.811413407E-1
7.419706833E0,-3.283092678E-1,1.043638706E0,3.807148039E-1
7.429770833E0,-3.852931857E-1,6.444276571E-1,1.042879969E-1
7.439833833E0,-3.156139553E-1,2.397454083E-1,3.343858942E-2
7.449897833E0,-2.014511526E-1,-1.050720438E-1,4.707984626E-2
7.459961833E0,-1.070617959E-1,-3.690400422E-1,5.699532479E-2
7.470024833E0,-6.356155872E-2,-5.327067971E-1,4.281955957E-2
7.480088833E0,-4.110284895E-2,-5.245511532E-1,-1.241466776E-2
7.490152833E0,-2.393940091E-2,-4.164673388E-1,-1.260530204E-1
7.500215833E0,-4.331336543E-2,-3.197548985E-1,-2.297775596E-1
7.510279833E0,-1.104481742E-1,-2.717275620E-1,-2.841725945E-1
7.520342833E0,-2.308283895E-1,-2.926400304E-1,-2.848458588E-1
7.530406833E0,-4.273326397E-1,-3.692458272E-1,-2.522301376E-1
7.540470833E0,-6.953060627E-1,-4.722284079E-1,-1.895350665E-1
7.550533833E0,-9.703950882E-1,-4.876017869E-1,-1.051339656E-1
7.560597833E0,-1.202899694E0,-3.797011375E-1,-1.658198982E-2
7.570661833E0,-1.402134657E0,-2.076160163E-1,6.058498472E-2
7.580724833E0,-1.605465412E0,-6.756170094E-2,1.319220066E-1
7.590788833E0,-1.823010683E0,4.928394221E-3,2.225366533E-1
7.600852833E0,-2.012279034E0,-3.205358982E-2,3.196429312E-1
7.610915833E0,-2.166470766E0,-2.197345048E-1,3.950913548E-1
7.620979833E0,-2.302625179E0,-5.343795419E-1,4.073557556E-1
7.631043833E0,-2.349329948E0,-7.610011697E-1,3.278512955E-1
7.641106833E0,-2.262126923E0,-6.814091802E-1,1.438079923E-1
7.651170833E0,-2.088756800E0,-3.134158254E-1,-1.315551549E-1
7.661233833E0,-1.998686552E0,1.776284724E-1,-4.244919717E-1
7.671297833E0,-2.066173077E0,4.338482320E-1,-6.006859541E-1
7.681361833E0,-2.298638344E0,2.633484006E-1,-6.340507865E-1
7.691424833E0,-2.708445787E0,-4.641463980E-2,-5.812748671E-1
7.701488833E0,-3.080732346E0,-1.841389760E-2,-5.203484297E-1
7.711552833E0,-3.071589947E0,2.367624938E-1,-4.325506985E-1
7.721615833E0,-2.702800274E0,3.410942256E-1,-3.862500191E-1
7.731679833E0,-2.373581648E0,4.162945449E-1,-5.395991206E-1
7.741743833E0,-2.188740253E0,7.580007315E-1,-8.678497076E-1
7.751806833E0,-2.129616976E0,9.973644614E-1,-1.242750049E0
7.761870833E0,-2.277300596E0,8.313656449E-1,-1.516876936E0
7.771933833E0,-2.387476683E0,4.874709249E-1,-1.656190991E0
7.781997833E0,-2.289839268E0,2.696629763E-1,-1.684208989E0
7.792061833E0,-2.180655956E0,-4.350950196E-2,-1.629652500E0
7.802124833E0,-2.156695366E0,-4.675992429E-1,-1.514615655E0
7.812188833E0,-2.123928070E0,-6.994490623E-1,-1.314531088E0
