"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.913793250E0,-3.354673920E0,-4.658462677E0,-1.151345764E1
3.923857250E0,-3.489543457E0,-4.422403564E0,-1.140164017E1
3.933921250E0,-3.758384399E0,-3.696862335E0,-1.070693481E1
3.943984250E0,-3.536695404E0,-3.101699982E0,-1.048644333E1
3.954048250E0,-3.364253998E0,-3.018622742E0,-1.098445770E1
3.964111458E0,-3.058140564E0,-3.276536407E0,-1.211864914E1
3.974174458E0,-2.823278961E0,-3.441942444E0,-1.295510971E1
3.984238458E0,-3.114573212E0,-3.088377686E0,-1.263103363E1
3.994301458E0,-3.875291290E0,-2.478096771E0,-1.219109848E1
4.004365458E0,-4.728666687E0,-2.057022400E0,-1.153441406E1
4.014429458E0,-5.454058228E0,-1.899250488E0,-1.155552017E1
4.024492458E0,-5.679040375E0,-1.769320679E0,-1.276171188E1
4.034556458E0,-5.350024567E0,-1.919907532E0,-1.335403015E1
4.044620458E0,-4.842130737E0,-2.386786652E0,-1.344563965E1
4.054683458E0,-4.495301971E0,-2.712958374E0,-1.310000839E1
4.064747458E0,-4.237537994E0,-2.872526550E0,-1.294972092E1
4.074810458E0,-3.874542847E0,-2.925366669E0,-1.295810349E1
4.084874458E0,-3.608396301E0,-2.925666046E0,-1.294642776E1
4.094938458E0,-3.290756836E0,-2.973566437E0,-1.292053162E1
4.105001458E0,-3.047812042E0,-3.042872314E0,-1.268881348E1
4.115065458E0,-3.025957489E0,-3.146606598E0,-1.260453873E1
4.125129458E0,-3.036435699E0,-3.369343414E0,-1.247356110E1
4.135192458E0,-3.207380219E0,-3.552113342E0,-1.227642105E1
4.145256458E0,-3.435056763E0,-3.622017975E0,-1.216625015E1
4.155320458E0,-3.558849335E0,-3.663032684E0,-1.182436111E1
4.165383458E0,-3.586242371E0,-3.606749725E0,-1.141122025E1
4.175447458E0,-3.472029877E0,-3.617527313E0,-1.094643677E1
4.185510458E0,-3.417992249E0,-3.747756500E0,-1.035351974E1
4.195574458E0,-3.424129486E0,-3.904630280E0,-9.964927826E0
4.205638458E0,-3.425027618E0,-4.020339661E0,-9.599537659E0
4.215701458E0,-3.454665985E0,-4.059109039E0,-9.273216248E0
4.225765458E0,-3.459006958E0,-4.067491608E0,-9.238338776E0
4.235828458E0,-3.339555359E0,-4.066892853E0,-8.932524719E0
4.245892458E0,-3.082390137E0,-4.016597443E0,-8.501570892E0
4.255956458E0,-2.870131531E0,-4.041894836E0,-8.120613098E0
4.266019458E0,-2.583028564E0,-3.977977753E0,-7.795040131E0
4.276083458E0,-2.140548706E0,-3.819008331E0,-7.539970551E0
4.286147458E0,-1.701511688E0,-3.516337738E0,-7.147486725E0
4.296210458E0,-1.441951447E0,-3.329825592E0,-6.624923401E0
4.306274458E0,-1.239272919E0,-3.376378784E0,-6.398144989E0
4.316337458E0,-9.862989807E-1,-3.629053345E0,-6.212081909E0
4.326401458E0,-9.241781616E-1,-4.135899353E0,-6.480922852E0
4.336465458E0,-8.663983154E-1,-4.702022095E0,-7.028933258E0
4.346528458E0,-7.762857056E-1,-5.151387634E0,-7.181316376E0
4.356592458E0,-7.319778442E-1,-5.531297607E0,-6.848558350E0
4.366655458E0,-7.234455872E-1,-5.873336334E0,-6.229445801E0
4.376719458E0,-7.402107239E-1,-6.222410431E0,-5.545967102E0
4.386783458E0,-7.755372620E-1,-6.588698730E0,-4.927004242E0
4.396846458E0,-8.174501038E-1,-6.984176331E0,-4.422553253E0
4.406910458E0,-7.556286621E-1,-7.302564240E0,-4.105662231E0
4.416973458E0,-6.744973755E-1,-7.495812378E0,-3.864962769E0
4.427037458E0,-6.484515381E-1,-7.573800201E0,-3.711980896E0
4.437101458E0,-7.375163269E-1,-7.611372070E0,-3.599564667E0
4.447164458E0,-8.024812317E-1,-7.680677948E0,-3.633843384E0
4.457228458E0,-8.186476135E-1,-7.655829620E0,-3.612288208E0
4.467292458E0,-7.927514648E-1,-7.518565063E0,-3.586841125E0
4.477355458E0,-7.488926697E-1,-7.385641479E0,-3.441643066E0
4.487419458E0,-7.384144592E-1,-7.340884552E0,-3.121458893E0
4.497482458E0,-8.728349304E-1,-7.450905762E0,-2.446811829E0
4.507546458E0,-1.191073151E0,-7.887847137E0,-1.600322113E0
4.517610458E0,-1.613644409E0,-8.331075439E0,-8.783734131E-1
4.527673458E0,-1.882335663E0,-8.805438995E0,-8.726852417E-2
4.537737458E0,-2.088007965E0,-9.306147766E0,4.529580688E-1
4.547800458E0,-2.194137268E0,-9.572444000E0,9.145980835E-2
4.557864458E0,-2.138752441E0,-9.742340698E0,-9.994715881E-1
4.567928458E0,-1.794917450E0,-9.333241425E0,-2.276166687E0
4.577991458E0,-1.628463593E0,-8.601862335E0,-2.622845764E0
4.588055458E0,-1.425186310E0,-7.684270477E0,-2.242486725E0
4.598119458E0,-1.222208405E0,-6.776707764E0,-1.547332306E0
4.608182458E0,-1.353485413E0,-6.219416656E0,-8.755293274E-1
4.618246458E0,-1.957629089E0,-5.841752014E0,-3.823049927E-1
4.628309458E0,-2.795885925E0,-5.909111938E0,3.504212952E-1
4.638373458E0,-3.823498993E0,-6.360573120E0,8.810678101E-1
4.648437458E0,-4.615202637E0,-7.008425903E0,1.210832062E0
4.658500458E0,-5.184618530E0,-7.776927795E0,1.239422607E0
4.668564458E0,-5.833369446E0,-8.841663666E0,1.127455444E0
4.678627458E0,-6.445746002E0,-1.030891251E1,1.145717468E0
4.688691458E0,-6.930138702E0,-1.185953796E1,1.267713776E0
4.698755458E0,-7.167245636E0,-1.306138870E1,1.512454834E0
4.708818458E0,-6.914421387E0,-1.356868378E1,1.765279083E0
4.718882458E0,-5.810916138E0,-1.296947983E1,1.714983673E0
4.728946458E0,-4.315376129E0,-1.149235153E1,1.406774597E0
4.739009458E0,-3.312461700E0,-1.025457550E1,1.321002960E0
4.749073458E0,-2.800975342E0,-9.480684814E0,1.590592346E0
4.759136458E0,-2.478545837E0,-9.057365112E0,2.035616913E0
4.769200458E0,-2.226170654E0,-8.952882385E0,2.551444244E0
4.779264458E0,-2.045795746E0,-9.100325775E0,3.060984650E0
4.789327458E0,-1.910626831E0,-9.323062592E0,3.516038361E0
4.799391458E0,-1.790875854E0,-9.444011078E0,3.751498718E0
4.809454458E0,-1.752405853E0,-9.433981934E0,3.554957428E0
4.819518458E0,-1.881287842E0,-9.329648895E0,2.944826202E0
4.829582458E0,-1.951342163E0,-9.130113831E0,2.268532562E0
4.839645458E0,-1.941612396E0,-8.905131683E0,1.622026978E0
4.849709458E0,-1.943708038E0,-8.706644440E0,1.016386414E0
4.859772458E0,-1.989961853E0,-8.583750000E0,5.134323120E-1
4.869836458E0,-2.116299133E0,-8.585995331E0,1.200503540E-1
4.879900458E0,-2.286495209E0,-8.665480042E0,-1.556762695E-1
4.889963458E0,-2.490221558E0,-8.780440979E0,-3.017724609E-1
4.900027458E0,-2.685265961E0,-8.855584717E0,-3.891906738E-1
4.910091458E0,-2.807411957E0,-8.845555573E0,-5.264552307E-1
4.920154458E0,-2.735112305E0,-8.754844208E0,-8.393046570E-1
4.930218458E0,-2.403551788E0,-8.626710663E0,-1.486259308E0
4.940281458E0,-1.962568817E0,-8.518934784E0,-2.387535095E0
4.950345458E0,-1.576671295E0,-8.645721130E0,-3.261417847E0
4.960409458E0,-1.519190826E0,-8.898695068E0,-4.318818970E0
4.970472958E0,-1.954036560E0,-8.300538940E0,-4.585713959E0
4.980536958E0,-2.640808411E0,-7.190297699E0,-2.956052856E0
4.990599958E0,-3.527714081E0,-6.267017670E0,-7.217990112E-1
5.000663958E0,-4.373305664E0,-5.527555389E0,6.125262451E-1
5.010727958E0,-4.885839844E0,-4.932692413E0,1.532363434E0
5.020790958E0,-4.941823425E0,-4.811145172E0,1.457519073E0
5.030854958E0,-3.885619812E0,-5.914201355E0,-5.327421570E-1
5.040917958E0,-2.177372131E0,-8.089328156E0,-3.775598602E0
5.050981958E0,-1.031504974E0,-9.452243958E0,-5.645210724E0
5.061045958E0,-1.155596924E0,-9.792636108E0,-5.283712463E0
5.071108958E0,-2.495310974E0,-9.684261475E0,-4.090693359E0
5.081172958E0,-3.515888672E0,-9.040300598E0,-4.077071686E0
5.091236958E0,-3.020419006E0,-8.271798706E0,-6.066584473E0
5.101299958E0,-1.284778290E0,-7.419770508E0,-7.285200348E0
5.111363958E0,3.635939026E-1,-6.045328674E0,-6.259982300E0
5.121426958E0,1.174308014E0,-4.574487305E0,-4.633913727E0
5.131490958E0,1.444645844E0,-3.680546265E0,-4.735252991E0
5.141554958E0,1.530118103E0,-3.328777771E0,-5.993087311E0
5.151617958E0,1.721869354E0,-3.053649902E0,-6.863676910E0
5.161681958E0,1.693278809E0,-3.262016602E0,-7.790549469E0
5.171744958E0,1.177601166E0,-4.471950531E0,-7.435487823E0
5.181808958E0,6.137237549E-1,-6.073619843E0,-5.797743530E0
5.191872958E0,8.074209595E-1,-7.305857391E0,-4.668042755E0
5.201935958E0,1.335672455E0,-7.446714478E0,-5.890550537E0
5.211999958E0,5.477110291E-1,-6.853647766E0,-7.942633209E0
5.222063958E0,-1.690584412E0,-5.275928650E0,-8.907826080E0
5.232126958E0,-3.818708954E0,-3.282673645E0,-1.007195526E1
5.242190958E0,-5.102738800E0,-2.815345459E0,-9.833201752E0
5.252253958E0,-5.597460022E0,-3.101101227E0,-9.063951416E0
5.262317958E0,-5.103337555E0,-3.919898529E0,-9.214687958E0
5.272381958E0,-3.776945801E0,-5.125790863E0,-9.382339325E0
5.282444958E0,-2.637066193E0,-6.094127197E0,-9.885293427E0
5.292508958E0,-1.914818115E0,-6.013894043E0,-9.768236847E0
5.302571958E0,-1.907333679E0,-5.341941376E0,-9.681267700E0
5.312635958E0,-2.220931549E0,-4.881199493E0,-9.986932068E0
5.322699958E0,-2.502196655E0,-4.733905792E0,-1.013198044E1
5.332762958E0,-2.669848022E0,-4.334536285E0,-1.010368927E1
5.342826958E0,-3.023712158E0,-3.461401978E0,-1.057520874E1
5.352890958E0,-3.651506653E0,-3.405418396E0,-1.130748596E1
5.362953958E0,-4.192781067E0,-3.652704163E0,-1.179367493E1
5.373017958E0,-4.336631927E0,-3.467688904E0,-1.223241257E1
5.383081958E0,-4.215084686E0,-3.474574585E0,-1.213002548E1
5.393144958E0,-4.072730713E0,-3.428769836E0,-1.177825699E1
5.403208958E0,-3.994892578E0,-3.333418121E0,-1.189112228E1
5.413271958E0,-3.908372498E0,-3.309318237E0,-1.229528183E1
5.423335958E0,-4.055965576E0,-3.501219177E0,-1.260648468E1
5.433399958E0,-4.464017029E0,-3.795507202E0,-1.283431091E1
5.443462958E0,-4.868925018E0,-3.867657166E0,-1.308309357E1
5.453526958E0,-5.044060822E0,-3.913012848E0,-1.320209610E1
5.463590958E0,-5.031037903E0,-3.996389465E0,-1.312560516E1
5.473653958E0,-4.912783813E0,-4.126918030E0,-1.295885193E1
5.483717958E0,-4.777614899E0,-4.279151459E0,-1.270438110E1
5.493781958E0,-4.717440033E0,-4.439767456E0,-1.245814316E1
5.503844958E0,-4.741539917E0,-4.543651428E0,-1.230216751E1
5.513908958E0,-4.768034821E0,-4.633764038E0,-1.197075668E1
5.523971958E0,-4.730762329E0,-4.751419373E0,-1.164129181E1
5.534035958E0,-4.714895325E0,-4.873864746E0,-1.132035919E1
5.544099958E0,-4.699178009E0,-4.969366150E0,-1.104373444E1
5.554162958E0,-4.661007385E0,-5.017715607E0,-1.079989151E1
5.564226958E0,-4.596940613E0,-4.895419922E0,-1.017823425E1
5.574290958E0,-4.494553528E0,-4.796325989E0,-9.698631592E0
5.584353958E0,-4.318968658E0,-4.853357391E0,-9.385333099E0
5.594417958E0,-4.167633362E0,-4.858446808E0,-9.011111298E0
5.604480958E0,-4.124672699E0,-4.922812958E0,-8.805588684E0
5.614544958E0,-4.040697327E0,-5.015919342E0,-8.641978912E0
5.624608958E0,-3.830684052E0,-5.092559967E0,-8.347391510E0
5.634671958E0,-3.618425446E0,-5.158572693E0,-8.219557343E0
5.644735958E0,-3.433709564E0,-5.256918182E0,-8.016729126E0
5.654799958E0,-3.253334656E0,-5.252726898E0,-7.830666046E0
5.664862958E0,-3.042872314E0,-5.221441956E0,-7.665858765E0
5.674926958E0,-2.675985260E0,-5.086123352E0,-7.385491791E0
5.684989958E0,-2.195484467E0,-4.883145447E0,-6.900650024E0
5.695053958E0,-1.585502930E0,-4.660558319E0,-6.257287903E0
5.705117958E0,-1.232836304E0,-4.453389130E0,-5.991291046E0
5.715180958E0,-1.157542877E0,-4.313130798E0,-6.057154083E0
5.725244958E0,-1.147813110E0,-4.420457611E0,-6.089337158E0
5.735307958E0,-1.003962250E0,-4.676275635E0,-5.940845947E0
5.745371958E0,-9.131011963E-1,-5.022206268E0,-5.834716644E0
5.755435958E0,-1.001866608E0,-5.453160095E0,-6.040239258E0
5.765498958E0,-1.136436768E0,-5.842350769E0,-6.035748596E0
5.775562958E0,-1.257684631E0,-6.136489105E0,-5.724396057E0
5.785625958E0,-1.387015686E0,-6.476881256E0,-5.355413361E0
5.795689958E0,-1.432970123E0,-6.814728699E0,-4.860991516E0
5.805753958E0,-1.586550751E0,-7.172634430E0,-4.776417389E0
5.815816958E0,-1.678309937E0,-7.656877441E0,-6.626420288E0
5.825880958E0,-5.557343445E0,-1.176927567E1,8.161627808E0
5.835944958E0,-9.215586090E0,-1.715687210E1,1.394814468E1
5.846007958E0,-2.596500549E0,-1.174293045E1,-1.382375336E1
5.856071958E0,-4.043092346E0,-1.162243103E1,-1.052925430E1
5.866134958E0,-3.435056763E0,-8.184380493E0,-7.515571289E0
5.876198958E0,-8.619076538E-1,-3.899840240E0,-1.073582474E1
5.886262958E0,-6.538403320E-1,-2.923720093E0,-8.881929932E0
5.896325958E0,-4.251159668E-1,-3.193459167E0,-7.906258850E0
5.906389958E0,2.089654541E-1,-3.954177246E0,-6.927893372E0
5.916453958E0,1.497635651E0,-3.300486603E0,-4.979245605E0
5.926516958E0,1.571432190E0,-2.483934631E0,-3.449726257E0
5.936580958E0,-3.869453430E-1,-3.474424896E0,-2.698588257E0
5.946643958E0,-2.914289703E0,-5.207820282E0,-1.801054688E0
5.956707958E0,-5.600004730E0,-7.472460938E0,-1.075064392E0
5.966771583E0,-6.835685120E0,-9.411378937E0,-5.276527405E-1
5.976834583E0,-5.215005341E0,-1.008557693E1,3.354524231E-1
5.986898583E0,-2.338137817E0,-9.879305878E0,4.930746460E-1
5.996961583E0,2.257305908E-1,-9.705816650E0,-1.851649475E-1
6.007025583E0,2.223476257E0,-1.012674133E1,-4.745132446E-1
6.017089583E0,2.885549469E0,-1.123024658E1,-2.679428101E-2
6.027152583E0,1.671274567E0,-1.202898560E1,-1.306782532E-1
6.037216583E0,7.978408813E-2,-1.155117920E1,-1.006956024E0
6.047279583E0,3.144960022E-1,-9.638756104E0,-7.343728638E-1
6.057343583E0,1.067280579E0,-7.320526886E0,-2.622546387E-1
6.067407583E0,5.254074097E-2,-6.195017395E0,-3.993695068E-1
6.077470583E0,-4.718188477E-1,-5.450016632E0,3.517684937E-2
6.087534583E0,-3.938310242E-1,-5.223387909E0,1.000220032E0
6.097598583E0,-3.899391174E-1,-6.533014526E0,7.761360168E-1
6.107661583E0,-2.522254944E-1,-8.597970428E0,1.182540894E-1
6.117725583E0,4.083508301E-1,-1.030292496E1,2.456391907E-1
6.127788583E0,1.675765228E0,-1.120075790E1,2.808160400E-1
6.137852583E0,1.508862305E0,-1.130374374E1,4.296066284E-1
6.147916583E0,8.532257080E-1,-1.075438614E1,6.303392029E-1
6.157979583E0,4.748126221E-1,-1.022673340E1,3.055146790E-1
6.168043583E0,1.023870850E-1,-1.017179764E1,-2.802172852E-1
6.178107583E0,-4.093986511E-1,-1.090646988E1,-7.240443420E-1
6.188170583E0,-8.017327881E-1,-1.134580627E1,-9.764195251E-1
6.198234583E0,-4.408332825E-1,-1.121587646E1,-1.509311371E0
6.208297583E0,-2.288740540E-1,-1.087159241E1,-2.186503143E0
6.218361583E0,2.667453003E-1,-1.063149170E1,-2.689906311E0
6.228425583E0,5.225633240E-1,-9.714648285E0,-2.730471954E0
6.238488583E0,2.962339783E-1,-8.697363739E0,-2.545905762E0
6.248552583E0,-8.622070312E-2,-8.768615570E0,-2.985541534E0
6.258615583E0,-7.958949280E-1,-9.128467255E0,-2.908002777E0
6.268679583E0,-1.714983673E0,-9.921069031E0,-2.806364136E0
6.278743583E0,-2.090103607E0,-9.697434082E0,-2.929258575E0
6.288806583E0,-2.558329926E0,-8.343349915E0,-1.244961090E0
6.298870583E0,-2.320773926E0,-8.125103760E0,-4.855902100E-1
6.308934583E0,-1.940265198E0,-8.084538116E0,-6.620732117E-1
6.318997583E0,-2.030377808E0,-8.009544067E0,-7.201524353E-1
6.329061583E0,-1.573976898E0,-8.135881348E0,-1.289867706E0
6.339124583E0,-5.649252319E-1,-8.111182709E0,-2.025138702E0
6.349188583E0,5.704637146E-1,-8.045169983E0,-2.157014465E0
6.359252583E0,1.987417145E0,-7.798932037E0,-2.466570740E0
6.369315583E0,3.415597229E0,-7.321425018E0,-2.983296204E0
6.379379583E0,5.113217010E0,-6.648424530E0,-3.334465942E0
6.389442583E0,7.213499451E0,-5.552553406E0,-3.618724823E0
6.399506583E0,8.433312836E0,-4.704716492E0,-3.945644989E0
6.409570583E0,8.194409637E0,-4.724774780E0,-3.172652435E0
6.419633583E0,6.422544250E0,-5.218747559E0,-1.543141022E0
6.429697583E0,3.829187164E0,-6.049370270E0,-2.348915405E0
6.439761583E0,2.702629852E0,-5.801785126E0,-4.796775055E0
6.449824583E0,1.730850677E0,-6.929390259E0,-2.582429810E0
6.459888583E0,-2.222877502E-1,-9.037306824E0,-2.912044373E0
6.469951583E0,-1.632355499E0,-1.026670029E1,-4.700225830E0
6.480015583E0,-2.740351410E0,-1.106918152E1,-6.324348450E0
6.490079583E0,-3.519181824E0,-1.101499420E1,-6.989116058E0
6.500142583E0,-3.879632263E0,-9.663903809E0,-7.137756958E0
6.510206583E0,-3.260370026E0,-7.417974243E0,-7.357050934E0
6.520269583E0,-1.785936127E0,-5.181325378E0,-7.735763397E0
6.530333583E0,-1.616638184E-1,-3.523522797E0,-7.842790833E0
6.540397583E0,1.581461334E0,-2.869832153E0,-7.292535095E0
6.550460583E0,3.162323914E0,-3.586092682E0,-5.912405090E0
6.560524583E0,5.220244446E0,-4.716691589E0,-5.502108307E0
6.570588583E0,7.076085205E0,-5.349725189E0,-7.124135284E0
6.580651583E0,7.538623352E0,-5.372328186E0,-8.837322693E0
6.590715583E0,6.271358643E0,-4.935386810E0,-8.960516510E0
6.600778583E0,3.030298462E0,-4.368665314E0,-9.164841614E0
6.610842583E0,2.610571289E-1,-4.133953400E0,-9.070537720E0
6.620906583E0,-9.936337280E-1,-4.074976044E0,-8.425678711E0
6.630969583E0,-1.105600891E0,-4.744384003E0,-8.748706970E0
6.641033583E0,-7.568261719E-1,-6.156397705E0,-9.270671539E0
6.651096583E0,-1.140628052E-1,-7.165299683E0,-9.864037628E0
6.661160583E0,7.194039917E-1,-7.258256378E0,-1.028421387E1
6.671224583E0,1.526375885E0,-6.267915802E0,-1.010159363E1
6.681287583E0,2.205513611E0,-4.832999725E0,-1.005429199E1
6.691351583E0,2.944377136E0,-3.444487152E0,-1.012928604E1
6.701415583E0,3.359463959E0,-2.634072418E0,-1.037537430E1
6.711478583E0,3.246748352E0,-2.735711060E0,-1.086710175E1
6.721542583E0,2.323468323E0,-2.746488647E0,-1.067460205E1
6.731605583E0,1.411265259E0,-2.871029663E0,-1.092218719E1
6.741669583E0,1.429676971E0,-3.294648743E0,-1.158515854E1
6.751733583E0,1.818867645E0,-3.761677551E0,-1.200608322E1
6.761796583E0,2.249222717E0,-3.901636505E0,-1.228136078E1
6.771860583E0,2.525398407E0,-3.787424011E0,-1.281006134E1
6.781924583E0,2.613565063E0,-3.486399994E0,-1.306647812E1
6.791987583E0,2.427801361E0,-3.343896332E0,-1.330867447E1
6.802051583E0,2.331252136E0,-3.410058746E0,-1.357437195E1
6.812114583E0,2.241887970E0,-3.708687744E0,-1.380055161E1
6.822178583E0,2.029030609E0,-4.161795502E0,-1.390832748E1
6.832242583E0,1.724414063E0,-4.280348969E0,-1.374307114E1
6.842305583E0,1.461111603E0,-4.417763214E0,-1.370175705E1
6.852369583E0,1.394500122E0,-4.594994659E0,-1.356359436E1
6.862433583E0,1.398541718E0,-4.679718475E0,-1.335597610E1
6.872496583E0,1.534309387E0,-4.782854004E0,-1.304372543E1
6.882560583E0,1.636546783E0,-4.814588013E0,-1.277413605E1
6.892623583E0,1.723515930E0,-4.790338440E0,-1.250993546E1
6.902687583E0,1.696422272E0,-4.824916534E0,-1.210427902E1
6.912751583E0,1.628912659E0,-4.896318054E0,-1.173215286E1
6.922814583E0,1.625170441E0,-4.971312103E0,-1.143008102E1
6.932878583E0,1.634600830E0,-4.977299652E0,-1.096424973E1
6.942942583E0,1.576222229E0,-4.847968597E0,-1.033166519E1
6.953005583E0,1.317410431E0,-4.664001160E0,-9.666298828E0
6.963069583E0,1.210233307E0,-4.349355469E0,-9.432784424E0
6.973132833E0,1.346899109E0,-4.113296356E0,-9.196575623E0
6.983196833E0,1.654958496E0,-4.033811646E0,-8.821455688E0
6.993260833E0,2.026485901E0,-3.909869385E0,-8.331823883E0
7.003323833E0,2.208208008E0,-3.920796661E0,-7.833360443E0
7.013387833E0,2.199376373E0,-4.043391724E0,-7.477400665E0
7.023451833E0,2.126477966E0,-4.260440369E0,-7.288942566E0
7.033514833E0,2.096989288E0,-4.485123138E0,-6.964417419E0
7.043578833E0,1.993704071E0,-4.733007660E0,-6.622229004E0
7.053641833E0,1.991159363E0,-5.008135529E0,-6.357878723E0
7.063705833E0,2.038760376E0,-5.313350830E0,-6.316864014E0
7.073769833E0,2.151925049E0,-5.580545197E0,-6.232439575E0
7.083832833E0,2.312541046E0,-5.847440186E0,-6.002517700E0
7.093896833E0,2.541864166E0,-6.070775757E0,-5.529052277E0
7.103960833E0,2.752625885E0,-6.327042847E0,-4.940476227E0
7.114023833E0,2.944676514E0,-6.537056122E0,-4.343816986E0
7.124087833E0,3.034938812E0,-6.738836517E0,-4.058809662E0
7.134150833E0,3.006647644E0,-6.920109558E0,-4.112847290E0
7.144214833E0,3.040626984E0,-7.013964386E0,-4.112697601E0
7.154278833E0,3.047512665E0,-7.047195282E0,-3.981570282E0
7.164341833E0,2.929258575E0,-6.993606720E0,-3.615281982E0
7.174405833E0,2.761906586E0,-6.845265198E0,-3.095113678E0
7.184469833E0,2.586920471E0,-6.750661926E0,-2.653831329E0
7.194532833E0,2.453996887E0,-6.678362274E0,-2.348915405E0
7.204596833E0,2.321073303E0,-6.593189392E0,-2.187251587E0
7.214660833E0,2.274969177E0,-6.545588379E0,-2.106569366E0
7.224723833E0,2.240241394E0,-6.530769196E0,-2.075134735E0
7.234787833E0,2.278112640E0,-6.593937836E0,-1.928140411E0
7.244850833E0,2.379002838E0,-6.730304260E0,-1.919907532E0
7.254914833E0,2.297272797E0,-6.977590027E0,-2.198029175E0
7.264978833E0,2.178120575E0,-7.337292023E0,-2.512225800E0
7.275041833E0,2.063608704E0,-7.738308105E0,-2.619253235E0
7.285105833E0,1.928439789E0,-8.080047455E0,-2.076481934E0
7.295169833E0,1.681004333E0,-8.394393768E0,-1.283131714E0
7.305232833E0,1.264720001E0,-8.715625763E0,-4.727169800E-1
7.315296833E0,5.789959717E-1,-8.860674133E0,6.002517700E-2
7.325359833E0,-1.187031555E-1,-8.852590942E0,1.556762695E-2
7.335423833E0,-8.152047729E-1,-8.853938141E0,-5.360353088E-1
7.345487833E0,-1.655557251E0,-8.911268921E0,-1.595831451E0
7.355550833E0,-2.646795959E0,-9.137448578E0,-2.908002777E0
7.365614833E0,-3.591182098E0,-9.549841003E0,-3.508553925E0
7.375678833E0,-4.417763214E0,-9.928553467E0,-3.079096985E0
7.385741833E0,-5.199138336E0,-1.021191422E1,-2.109413452E0
7.395805833E0,-5.971083069E0,-1.045919998E1,-9.991722107E-1
7.405869833E0,-6.518494720E0,-1.067505112E1,1.178050232E-1
7.415932833E0,-6.622378693E0,-1.088162155E1,9.768685913E-1
7.425996833E0,-5.929170227E0,-1.096080688E1,1.512604523E0
7.436059833E0,-3.982917480E0,-1.083521805E1,1.534010010E0
7.446123833E0,-1.711091766E0,-1.049976562E1,1.253643036E0
7.456187833E0,-1.131646729E-1,-1.026640091E1,1.084794159E0
7.466250833E0,8.569679260E-1,-1.011895752E1,8.879534912E-1
7.476314833E0,1.390308838E0,-9.930948486E0,5.369334412E-1
7.486378833E0,1.409019928E0,-9.802964630E0,-1.167572021E-1
7.496441833E0,1.084644470E0,-9.727970581E0,-4.394860840E-1
7.506505833E0,7.132667542E-1,-9.587263184E0,-3.100053406E-1
7.516568833E0,2.818638611E-1,-9.425449677E0,-2.615061951E-1
7.526632833E0,-2.671943665E-1,-9.294172668E0,-4.209246826E-1
7.536696833E0,-9.006770325E-1,-9.207652588E0,-7.286846924E-1
7.546759833E0,-1.493743744E0,-9.100325775E0,-1.107247467E0
7.556823833E0,-2.000290375E0,-8.934470673E0,-1.462758179E0
7.566887833E0,-2.394720154E0,-8.770112457E0,-1.553319855E0
7.576950833E0,-2.721191254E0,-8.595276031E0,-1.419049072E0
7.587014833E0,-2.986289978E0,-8.397237854E0,-1.252295837E0
7.597078833E0,-3.146606598E0,-8.160729675E0,-1.059347076E0
7.607141833E0,-3.263363800E0,-7.931855621E0,-8.945397949E-1
7.617205833E0,-3.387904816E0,-7.877368927E0,-7.854167175E-1
7.627269833E0,-3.346141663E0,-7.964787140E0,-9.761201477E-1
7.637332833E0,-2.887794800E0,-8.082143097E0,-1.552571411E0
7.647396833E0,-2.164049835E0,-8.312963104E0,-2.315534821E0
7.657459833E0,-1.440155182E0,-8.416547699E0,-2.773582306E0
7.667523833E0,-8.424481201E-1,-8.188721466E0,-2.744842072E0
7.677587833E0,-4.550537109E-1,-7.789351959E0,-1.891766052E0
7.687650833E0,-3.122506714E-1,-7.534881134E0,-5.496569824E-1
7.697714833E0,-2.074685669E-1,-7.618407440E0,-5.954617310E-1
7.707778833E0,-7.035369873E-2,-7.670199738E0,-2.006277924E0
7.717841833E0,-1.236428833E-1,-7.562124481E0,-3.286266174E0
7.727905833E0,-5.650749207E-1,-7.406298523E0,-4.114493866E0
7.737969833E0,-7.635621643E-1,-7.407645721E0,-4.611759796E0
7.748032833E0,9.864486694E-2,-7.709567871E0,-4.096980286E0
7.758096833E0,1.187779999E0,-7.977061615E0,-2.538720703E0
7.768159833E0,2.168540497E0,-8.185128937E0,-1.598076782E0
7.778223833E0,3.023263092E0,-8.450826416E0,-2.001787262E0
7.788287833E0,3.727847900E0,-8.775052185E0,-3.771107941E0
7.798350833E0,4.057612152E0,-8.959319000E0,-5.995781708E0
7.808414833E0,4.039799194E0,-8.755592651E0,-8.201145630E0
7.818478833E0,4.087400208E0,-7.809410248E0,-9.506580963E0
7.828541833E0,3.899391174E0,-6.515051880E0,-8.632249146E0
7.838605833E0,3.026855621E0,-5.107528839E0,-5.772595825E0
7.848669833E0,1.387614441E0,-3.643573151E0,-3.117417297E0
7.858732833E0,1.173559570E-1,-2.203118591E0,-3.175346832E0
7.868796833E0,-7.074288940E-1,-2.474354553E-1,-6.692882080E0
7.878859833E0,-2.323019257E0,5.761518860E-1,-9.251511383E0
7.888923833E0,-4.080664215E0,-4.968168640E-1,-9.152866516E0
7.898987833E0,-3.585793304E0,-2.894081726E0,-8.843459930E0
7.909050833E0,-1.711241455E0,-6.355483704E0,-9.203461304E0
7.919114833E0,1.689985657E-1,-8.943152618E0,-9.173523560E0
7.929178833E0,1.339714050E0,-9.769584045E0,-9.477691040E0
