"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.540577500E0,-8.269553375E0,1.893562317E-1,8.652756500E0
3.550534500E0,-8.315507812E0,1.327738953E-1,9.115743713E0
3.560491500E0,-8.578510895E0,8.607101440E-2,9.743238831E0
3.570448500E0,-8.972641296E0,5.089416504E-2,1.030741562E1
3.580405500E0,-9.524393921E0,4.191284180E-2,1.084764221E1
3.590362500E0,-9.962832184E0,1.691482544E-1,1.106094864E1
3.600319500E0,-1.075453583E1,5.516029358E-1,1.126153152E1
3.610276500E0,-1.125240051E1,1.059945831E0,1.125554398E1
3.620233500E0,-1.152812714E1,1.402583313E0,1.089150101E1
3.630190500E0,-1.184022812E1,1.350042572E0,1.081695602E1
3.640147500E0,-1.197794174E1,1.017284546E0,1.092592941E1
3.650104500E0,-1.209305237E1,8.665480042E-1,1.120285355E1
3.660061500E0,-1.218196747E1,1.035396881E0,1.149833908E1
3.670018500E0,-1.232821335E1,1.219663696E0,1.172421936E1
3.679975500E0,-1.257385254E1,1.174906769E0,1.193737610E1
3.689932500E0,-1.267953278E1,1.209933929E0,1.210622498E1
3.699889500E0,-1.273701324E1,1.425335999E0,1.215113159E1
3.709847500E0,-1.252984406E1,1.719324646E0,1.187375839E1
3.719804500E0,-1.187106400E1,1.857337646E0,1.123054596E1
3.729761500E0,-1.101514389E1,1.653611298E0,1.061801971E1
3.739718500E0,-1.019544846E1,1.334774323E0,1.026056305E1
3.749675500E0,-9.440717926E0,1.075513458E0,1.006656647E1
3.759632500E0,-8.724457397E0,8.202941895E-1,9.862540741E0
3.769589500E0,-8.128995667E0,5.876779175E-1,9.587113495E0
3.779546500E0,-7.629634094E0,5.331912231E-1,9.256301422E0
3.789503500E0,-7.285649414E0,5.427713013E-1,8.937913513E0
3.799460500E0,-7.046446838E0,5.435197449E-1,8.627758484E0
3.809417500E0,-6.898404694E0,4.493655396E-1,8.333769836E0
3.819374500E0,-6.968159637E0,3.180885315E-1,8.032446442E0
3.829331500E0,-7.156168671E0,3.673361206E-1,7.677534485E0
3.839288500E0,-7.280410309E0,7.244934082E-1,7.427554321E0
3.849245500E0,-7.356901245E0,1.193917236E0,7.320676575E0
3.859202500E0,-7.249873810E0,1.529669037E0,7.048991547E0
3.869159500E0,-7.172784119E0,1.309776306E0,6.709946594E0
3.879116500E0,-7.191794586E0,6.800358582E-1,6.608607330E0
3.889073500E0,-7.245383148E0,1.246907043E-1,6.625073090E0
3.899030500E0,-7.289241943E0,-2.885998535E-1,6.672674103E0
3.908987500E0,-7.261399841E0,-5.043013000E-1,6.737189941E0
3.918944500E0,-7.129973145E0,-5.242098999E-1,6.674919434E0
3.928901500E0,-6.912026367E0,-4.617897034E-1,6.500532074E0
3.938858500E0,-6.716383209E0,-4.492158508E-1,6.343807983E0
3.948815500E0,-6.661148071E0,-6.486012268E-1,6.167774048E0
3.958772500E0,-6.584806824E0,-9.755213928E-1,6.010750580E0
3.968729500E0,-6.459816742E0,-1.260229340E0,5.932613068E0
3.978686500E0,-6.365961914E0,-1.444645844E0,5.815556488E0
3.988643500E0,-6.233188019E0,-1.618135071E0,5.496420135E0
3.998600500E0,-5.982908478E0,-1.731299744E0,4.911735992E0
