"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
7.565185995E0,4.344819188E-1,-5.485950038E-2,2.263620123E-2
7.575128495E0,4.174381793E-1,-6.764229387E-2,6.204982474E-2
7.585068912E0,3.918725848E-1,-1.443390697E-1,8.015878499E-2
7.595009276E0,3.609808385E-1,-2.380795777E-1,5.246272683E-2
7.604922089E0,3.205019832E-1,-2.828193605E-1,-1.784265228E-2
7.614862453E0,2.640446424E-1,-2.742975056E-1,-1.083874628E-1
7.624802870E0,1.916087866E-1,-1.901440918E-1,-1.893451661E-1
7.634766412E0,8.828118443E-2,-1.757634431E-2,-2.489982247E-1
7.644706776E0,-3.848154470E-2,1.496652365E-1,-2.894770801E-1
7.654647141E0,-1.620485783E-1,2.434057444E-1,-3.214340508E-1
7.664582662E0,-2.291582525E-1,2.508623898E-1,-3.065207899E-1
7.674523026E0,-2.057231218E-1,1.869483888E-1,-2.255630940E-1
7.684463443E0,-1.407439113E-1,1.283605844E-1,-1.179745570E-1
7.694393703E0,-8.535179496E-2,9.427312016E-2,-1.677742042E-2
7.704334068E0,-4.061200842E-2,7.616416365E-2,6.418029219E-2
7.714274485E0,-1.078548469E-2,9.640359133E-2,1.280942708E-1
7.724188183E0,3.062544856E-3,1.219691783E-1,1.994648874E-1
7.734128599E0,-5.459319334E-3,5.698996782E-2,2.942706347E-1
7.744068964E0,-9.280842543E-2,-7.296846062E-2,3.709673882E-1
7.754026308E0,-2.611152530E-1,-2.039921284E-1,3.699021637E-1
7.763966672E0,-5.029231310E-1,-4.234301150E-1,2.740311921E-1
7.773907089E0,-8.363410830E-1,-8.207620382E-1,1.653774232E-1
7.783837245E0,-1.027017832E0,-9.219591618E-1,3.549889028E-1
7.793777610E0,-8.991898298E-1,-5.991935730E-1,1.060306311E0
7.803718026E0,-6.669690013E-1,-2.402100414E-1,1.603575110E0
7.813647922E0,-6.147726178E-1,1.933397949E-1,1.504508495E0
7.823588287E0,-7.031869292E-1,3.211677670E-1,1.191329956E0
7.833528703E0,-6.946650743E-1,1.560566425E-1,9.324783683E-1
7.843434849E0,-6.456643939E-1,4.212996662E-1,6.832138300E-1
7.853375266E0,-5.540543199E-1,6.577813625E-1,2.836183012E-1
7.863315631E0,-2.941374779E-1,4.671046734E-1,-2.585853040E-1
7.873258912E0,-4.167724028E-2,1.837527007E-1,-7.038527131E-1
7.883199276E0,2.193048447E-1,-1.624480337E-1,-1.136337280E0
7.893139693E0,4.952002168E-1,-4.436695576E-1,-1.426080704E0
7.903076620E0,6.656374931E-1,-3.467333615E-1,-1.442059159E0
7.913017037E0,7.806826234E-1,-1.059906855E-1,-1.232208252E0
7.922957401E0,8.627055883E-1,-1.358172148E-1,-9.147688746E-1
7.932907506E0,7.881392837E-1,-2.103835195E-1,-5.888075829E-1
7.942847870E0,6.507242322E-1,-2.071878165E-1,-3.011946380E-1
7.952788287E0,6.347457170E-1,-2.274272442E-1,-2.210358530E-2
7.962701985E0,6.954640150E-1,-1.507304758E-1,1.462032348E-1
7.972642401E0,6.848116517E-1,-2.077204362E-2,1.728340536E-1
7.982582766E0,6.187672615E-1,7.190322876E-2,1.387466043E-1
7.992509276E0,5.431357026E-1,9.107742459E-2,7.589785010E-2
8.002449693E0,4.728302956E-1,3.142437339E-2,-1.571218669E-2
8.012390058E0,4.206338823E-1,-4.740286991E-2,-1.264964193E-1
8.022321308E0,3.844159544E-1,-7.083799690E-2,-2.372806519E-1
8.032261724E0,3.631113172E-1,-9.054481052E-3,-3.352820873E-1
8.042202089E0,3.268933892E-1,1.464695334E-1,-3.746957183E-1
8.052164849E0,2.352833450E-1,3.115806580E-1,-3.480648994E-1
8.062105214E0,1.532603949E-1,3.744294047E-1,-3.118469715E-1
8.072045578E0,1.426080763E-1,3.190372884E-1,-2.671071887E-1
8.081982974E0,1.649779677E-1,1.826874614E-1,-1.829537749E-1
8.091923026E0,1.777607650E-1,7.083799690E-2,-1.041265279E-1
8.101862974E0,1.649779677E-1,4.314193875E-2,-3.914731368E-2
8.111765683E0,1.255643368E-1,5.379426852E-2,3.009283356E-2
8.121705683E0,5.632419512E-2,6.551183015E-2,1.003982127E-1
8.131645631E0,-4.913387448E-2,5.592473224E-2,1.579207927E-1
8.141608183E0,-2.035926580E-1,6.018566713E-2,2.186390758E-1
8.151548183E0,-4.198349714E-1,4.207670316E-2,2.825530469E-1
8.161488131E0,-6.392729878E-1,-8.255556226E-2,3.294233084E-1
8.171420266E0,-7.660356760E-1,-2.231663167E-1,3.944025338E-1
8.181360318E0,-7.692313790E-1,-2.455362082E-1,4.605801404E-1
8.191300266E0,-7.276872993E-1,-2.838846147E-1,4.350145459E-1
8.201241360E0,-7.756227851E-1,-4.202344418E-1,3.134448230E-1
8.211181360E0,-8.001231551E-1,-5.438014865E-1,3.102491200E-1
8.221121360E0,-7.553833723E-1,-4.681699276E-1,7.045184970E-1
8.231017245E0,-7.894708514E-1,-3.222329915E-1,1.124220252E0
8.240957245E0,-9.567124248E-1,-2.806889117E-1,1.254178762E0
8.250897193E0,-1.201715946E0,-2.061225921E-1,1.303179502E0
8.260849068E0,-1.382805586E0,1.624480337E-1,1.336201668E0
8.270789068E0,-1.548982024E0,6.758903265E-1,1.413963675E0
8.280729016E0,-1.468024254E0,7.696308494E-1,1.253113508E0
8.290656620E0,-1.056844354E0,6.588466167E-1,6.640396118E-1
8.300596620E0,-6.605776548E-1,6.758903265E-1,-9.320789017E-3
8.310536568E0,-3.292901516E-1,4.713656008E-1,-5.280892849E-1
8.320494485E0,9.786828607E-2,5.912043154E-2,-9.701609612E-1
8.330434485E0,5.175700784E-1,-1.688394397E-1,-1.308905125E0
8.340374485E0,7.753564715E-1,-2.167749256E-1,-1.489994645E0
8.350305943E0,8.989235163E-1,-1.837527007E-1,-1.551778197E0
8.360245943E0,1.011838198E0,-1.667089611E-1,-1.418624043E0
8.370185891E0,1.137535691E0,-1.081211492E-1,-1.055379629E0
8.380105735E0,1.179079771E0,5.805519968E-2,-6.995918155E-1
8.390045735E0,1.148187995E0,1.880136281E-1,-4.311530590E-1
8.399985683E0,1.132209539E0,1.997311860E-1,-2.181064636E-1
8.409915891E0,1.116231084E0,2.263620198E-1,-7.430000603E-2
8.419855891E0,1.029947162E0,2.796236575E-1,1.944050193E-2
8.429795839E0,8.808145523E-1,2.892107666E-1,8.868064731E-2
8.439725006E0,6.965292692E-1,2.561885417E-1,1.291595101E-1
8.449665006E0,4.952002168E-1,1.880136281E-1,1.217028722E-1
8.459605006E0,3.002625704E-1,6.764229387E-2,8.122401685E-2
8.469530891E0,1.255643368E-1,-6.125089899E-2,3.541899845E-2
8.479470891E0,-5.126433820E-2,-1.006645188E-1,-6.125089712E-3
8.489410839E0,-2.376801223E-1,-9.640359133E-2,-2.210358530E-2
8.499370162E0,-4.272916019E-1,-1.422086060E-1,-1.464695390E-2
8.509310162E0,-6.147726178E-1,-1.986659616E-1,7.722939365E-3
8.519250110E0,-7.394048572E-1,-1.922745556E-1,4.500609636E-2
8.529184016E0,-7.298177481E-1,-1.517957002E-1,1.334204376E-1
8.539124016E0,-6.147726178E-1,-1.496652365E-1,2.143781483E-1
8.549063964E0,-4.880098701E-1,-2.199706137E-1,2.474003732E-1
8.559003599E0,-3.623123765E-1,-3.062545061E-1,2.484655976E-1
8.568943599E0,-2.217016220E-1,-3.105154335E-1,2.367480397E-1
8.578883599E0,-8.961272985E-2,-1.880136281E-1,2.015953511E-1
8.588815578E0,1.797580719E-2,6.444659829E-2,1.302247345E-1
8.598755110E0,8.508548886E-2,2.519276142E-1,1.517957076E-2
8.608694693E0,8.721595258E-2,2.476666719E-1,-1.360835135E-1
8.618616099E0,8.295502514E-2,2.551233172E-1,-2.777595222E-1
8.628555631E0,1.021292135E-1,5.224968195E-1,-3.427387178E-1
8.638495214E0,1.223686412E-1,8.260881901E-1,-3.448691964E-1
8.648428860E0,-1.717688330E-2,5.278229713E-1,-3.320863843E-1
8.658368391E0,-4.496614933E-1,-2.135792226E-1,-2.809551954E-1
8.668307974E0,-7.212958932E-1,-4.223648906E-1,-1.659100503E-1
8.678242037E0,-5.934679508E-1,-2.508623898E-1,2.793573737E-1
8.688181620E0,-5.870765448E-1,-3.989297748E-1,8.387378454E-1
8.698121151E0,-7.404701114E-1,-5.885412693E-1,8.099765778E-1
8.708072506E0,-7.724270821E-1,-3.776251078E-1,7.673672438E-1
8.718012037E0,-6.307511330E-1,2.157096863E-1,1.173220992E0
8.727951620E0,-3.697690070E-1,4.564523399E-1,1.312766552E0
8.737889797E0,-9.174319357E-2,2.370143533E-1,9.900009632E-1
8.747829328E0,1.063901484E-1,5.805519968E-2,4.605801404E-1
8.757768912E0,2.832188308E-1,2.716344222E-2,-2.063889056E-1
8.767703391E0,5.026568174E-1,-4.101147130E-2,-8.497896194E-1
8.777642974E0,7.263557911E-1,-3.019935489E-1,-1.293991804E0
8.787582506E0,8.712274432E-1,-3.701684773E-1,-1.505973220E0
8.797523860E0,8.925321102E-1,-1.262301207E-1,-1.463363886E0
8.807463443E0,9.095758200E-1,1.667089611E-1,-1.174685717E0
8.817402974E0,9.670984149E-1,2.945369184E-1,-7.997236848E-1
8.827312714E0,9.095758200E-1,2.476666719E-1,-4.844147265E-1
8.837252245E0,7.892045379E-1,1.379476786E-1,-3.150426745E-1
8.847191828E0,7.135729790E-1,1.304910481E-1,-2.063889056E-1
8.857135058E0,6.411371231E-1,1.901440918E-1,-1.350182891E-1
8.867074589E0,5.537880063E-1,2.007964253E-1,-8.814803511E-2
8.877014172E0,4.621779919E-1,1.454043090E-1,-4.234301299E-2
8.886973026E0,3.918725848E-1,5.166380107E-2,-1.251648832E-2
8.896912610E0,3.620460629E-1,-7.403369248E-2,-9.320789017E-3
8.906852193E0,3.609808385E-1,-1.709699035E-1,-2.742975019E-2
8.916783756E0,3.577851355E-1,-1.635132730E-1,-4.553871229E-2
8.926723339E0,3.439370990E-1,-9.214265645E-2,-6.684337556E-2
8.936662922E0,3.258281648E-1,-6.924014539E-3,-9.027849883E-2
8.946571776E0,2.693707943E-1,7.296846062E-2,-1.115831584E-1
8.956511308E0,1.958697289E-1,1.219691783E-1,-1.318225861E-1
8.966450891E0,1.404775977E-1,1.443390697E-1,-1.392792165E-1
8.976408026E0,8.828118443E-2,1.816222370E-1,-1.286268830E-1
8.986347610E0,2.756290510E-2,2.444709837E-1,-9.027849883E-2
8.996287141E0,-2.463351376E-2,3.147763610E-1,-3.701684624E-2
9.006232141E0,-7.469946891E-2,3.957340717E-1,2.050573565E-2
9.016171672E0,-1.119826213E-1,4.979964495E-1,7.376738638E-2
9.026111203E0,-1.567224115E-1,6.268896461E-1,1.206376404E-1
9.036038599E0,-2.483324558E-1,7.323477268E-1,1.653774232E-1
9.045978183E0,-3.303554058E-1,7.280867696E-1,1.994648874E-1
9.055917766E0,-3.676385581E-1,6.109111309E-1,2.197043151E-1
9.065818287E0,-4.230306745E-1,3.446028829E-1,2.260957062E-1
9.075757818E0,-5.721632838E-1,-6.977276504E-2,2.399437428E-1
9.085697401E0,-7.585790753E-1,-5.043878555E-1,2.729659677E-1
9.095651047E0,-8.629719019E-1,-6.545857191E-1,4.392754734E-1
9.105590318E0,-8.853418231E-1,-3.829512596E-1,8.110417724E-1
9.115529537E0,-8.917331696E-1,-6.125089899E-2,1.027284145E0
9.125476672E0,-9.300816059E-1,2.263620198E-1,8.419335485E-1
9.135415891E0,-9.641690254E-1,3.371462524E-1,4.765586257E-1
9.145355110E0,-1.081344724E0,1.225017942E-2,2.303566486E-1
9.155275578E0,-1.223020673E0,-1.864157803E-2,2.719007432E-1
9.165214849E0,-1.004647851E0,2.396774292E-2,2.921401560E-1
9.175154068E0,-6.179683208E-1,1.219691783E-1,7.163692266E-2
9.185104797E0,-3.548557460E-1,4.159734845E-1,-2.809551954E-1
9.195044016E0,-6.830807030E-2,3.861469626E-1,-6.889394522E-1
9.204983287E0,3.205019832E-1,6.444659829E-2,-1.036205411E0
9.214896933E0,6.485937834E-1,-8.255556226E-2,-1.253512979E0
9.224836151E0,8.414009213E-1,-5.059856921E-2,-1.341927290E0
9.234775370E0,9.926640391E-1,-2.503297664E-2,-1.184272766E0
9.244714120E0,1.130079031E0,-8.681648970E-2,-7.826799750E-1
9.254653339E0,1.136470437E0,-1.336867511E-1,-4.545882046E-1
9.264592558E0,1.036338568E0,-1.177082509E-1,-2.660419345E-1
9.274544953E0,9.585765600E-1,-2.716344222E-2,-1.126483902E-1
9.284484224E0,8.744231462E-1,1.006645188E-1,-2.210358530E-2
9.294423391E0,7.391385436E-1,1.837527007E-1,1.837527007E-2
9.304357818E0,5.942668915E-1,1.805569977E-1,5.459319428E-2
9.314297089E0,4.749607742E-1,9.320788831E-2,7.270215452E-2
9.324236308E0,3.758940995E-1,-2.290250920E-2,5.565842614E-2
9.334148964E0,2.864145339E-1,-1.262301207E-1,3.462007269E-3
9.344088235E0,2.193048447E-1,-1.901440918E-1,-5.832150951E-2
9.354027453E0,1.798912287E-1,-2.071878165E-1,-1.105179265E-1
9.363993235E0,1.724345982E-1,-2.082530558E-1,-1.509967744E-1
9.373932506E0,1.894783229E-1,-1.986659616E-1,-1.659100503E-1
9.383871724E0,2.054568231E-1,-1.816222370E-1,-1.552577168E-1
9.393816672E0,1.948044896E-1,-2.007964253E-1,-1.328878254E-1
9.403755943E0,1.489994675E-1,-2.956021726E-1,-1.360835135E-1
9.413695162E0,7.443315536E-2,-4.149082601E-1,-1.669752747E-1
9.423594797E0,-2.569874749E-2,-4.681699276E-1,-1.669752747E-1
9.433534016E0,-1.237001866E-1,-4.330172241E-1,-1.233007237E-1
9.443473235E0,-1.897446364E-1,-3.382114768E-1,-7.110430300E-2
9.453433339E0,-2.217016220E-1,-2.327534109E-1,-1.677742042E-2
9.463372558E0,-2.493976802E-1,-1.539261788E-1,3.648423031E-2
9.473311776E0,-2.515281439E-1,-8.042509109E-2,1.099853069E-1
9.483247349E0,-2.142449915E-1,-5.592473224E-2,1.824211627E-1
9.493186620E0,-1.748313755E-1,-1.331541315E-2,2.260957062E-1
9.503125787E0,-1.801575422E-1,1.187734827E-1,2.101172209E-1
9.513059537E0,-2.962679267E-1,2.497971505E-1,9.720251709E-2
9.522998808E0,-4.794880152E-1,2.391448170E-1,-3.701684624E-2
9.532938026E0,-6.563166976E-1,8.894696087E-2,-8.175663650E-2
9.542868547E0,-8.384715319E-1,-5.272903293E-2,1.731003635E-2
9.552807818E0,-1.028082967E0,2.716344222E-2,2.697702646E-1
9.562747037E0,-1.194259405E0,2.732322812E-1,5.426030755E-1
9.572672141E0,-1.373218536E0,2.711018026E-1,5.596467853E-1
9.582611360E0,-1.491459370E0,-3.675054014E-2,2.793573737E-1
9.592550578E0,-1.400914550E0,-3.776251078E-1,-1.677742042E-2
9.602474068E0,-1.252847195E0,-5.853455663E-1,-2.849498391E-2
9.612412974E0,-1.133541107E0,-7.621742487E-1,1.568555683E-1
9.622351881E0,-8.235582709E-1,-9.145025611E-1,2.431394309E-1
9.632299953E0,-3.527252972E-1,-8.175663352E-1,1.888125539E-1
9.642238808E0,9.320789250E-4,-5.885412693E-1,-4.766917601E-2
9.652177766E0,3.226324618E-1,-4.458000064E-1,-4.034570158E-1
9.662122141E0,7.199643850E-1,-4.937354922E-1,-7.358096838E-1
9.672061099E0,1.087469816E0,-6.364767551E-1,-9.765523672E-1
9.682000058E0,1.279211760E0,-5.714974999E-1,-1.052183867E0
9.691936099E0,1.272820354E0,-2.934716940E-1,-9.286168814E-1
9.701875006E0,1.191862583E0,-4.207670316E-2,-6.761566401E-1
9.711814016E0,1.101317763E0,1.326215118E-1,-4.098483920E-1
9.721736672E0,1.023555756E0,2.764279842E-1,-2.010627389E-1
9.731675578E0,9.862726331E-1,4.458000064E-1,-5.938674137E-2
9.741614485E0,9.266195893E-1,5.991935730E-1,2.689713426E-2
9.751545578E0,7.955959439E-1,6.183677912E-1,7.376738638E-2
9.761484485E0,6.358109713E-1,5.193011165E-1,1.057243794E-1
9.771423443E0,5.058525205E-1,3.840165138E-1,1.248985752E-1
9.781373235E0,4.174381793E-1,2.327534109E-1,1.185071766E-1
9.791312141E0,3.418066502E-1,7.083799690E-2,9.933298081E-2
9.801251151E0,2.917406857E-1,-5.379426852E-2,8.228924870E-2
9.811218391E0,2.651098669E-1,-4.527240247E-2,6.418029219E-2
9.821157297E0,2.267614752E-1,6.657706201E-2,4.394086078E-2
9.831096256E0,1.649779677E-1,1.443390697E-1,3.541899845E-2
9.840999901E0,9.254211932E-2,9.107742459E-2,-7.190322969E-3
9.850938808E0,7.323476952E-3,-6.125089899E-2,-8.921326697E-2
9.860877714E0,-9.174319357E-2,-2.199706137E-1,-1.691057384E-1
9.870838860E0,-2.089188248E-1,-3.232982159E-1,-2.159759998E-1
9.880777766E0,-3.207682967E-1,-3.872122169E-1,-2.351501882E-1
9.890716724E0,-4.113130867E-1,-3.744294047E-1,-2.255630940E-1
9.900643287E0,-4.858794212E-1,-2.402100414E-1,-1.840189993E-1
9.910582245E0,-5.497934222E-1,-1.438064594E-2,-9.134373069E-2
9.920521203E0,-5.593804717E-1,1.209039465E-1,2.157096937E-2
9.930430735E0,-4.667052329E-1,8.042509109E-2,1.174419373E-1
9.940369589E0,-3.111811876E-1,3.675054014E-2,1.930734813E-1
9.950308547E0,-1.758965999E-1,1.336867511E-1,2.101172209E-1
9.960255995E0,-1.535267085E-1,2.838846147E-1,1.142462417E-1
9.970194953E0,-3.537905216E-1,3.190372884E-1,-1.275616586E-1
9.980133860E0,-7.244915962E-1,1.368824393E-1,-3.054555655E-1
9.990075683E0,-1.012104511E0,-1.347519755E-1,-7.643046975E-2
1.000001464E1,-1.066431403E0,-1.901440918E-1,3.826849759E-1
1.000995360E1,-8.746894598E-1,-1.944050342E-1,5.127765536E-1
1.001990094E1,-7.287525535E-1,-3.781577200E-2,2.452699095E-1
1.002983990E1,-7.202306986E-1,3.062545061E-1,-7.003907114E-2
1.003977886E1,-5.710980296E-1,3.328853250E-1,-8.921326697E-2
1.004972350E1,-2.344844192E-1,1.597849536E-3,6.418029219E-2
1.005966240E1,1.095858440E-1,-3.115806580E-1,1.280942708E-1
1.006960136E1,3.013277948E-1,-4.308867455E-1,1.131810099E-1
1.007951058E1,4.376776218E-1,-4.830831885E-1,9.294158220E-2
1.008944943E1,6.006582975E-1,-4.820179343E-1,-4.766917601E-2
1.009938839E1,6.975944638E-1,-3.137111366E-1,-2.340849638E-1
1.010933464E1,7.093120217E-1,-9.533835202E-2,-2.724333405E-1
1.011927350E1,7.061163187E-1,2.183727734E-2,-2.308892608E-1
1.012921235E1,6.624417901E-1,1.272953451E-1,-1.797580719E-1
1.013916329E1,5.697665215E-1,2.295577228E-1,-1.222354919E-1
1.014910214E1,4.675041437E-1,3.201025128E-1,-8.282186836E-2
1.015904100E1,3.908073604E-1,3.818860352E-1,-6.045197323E-2
1.016894537E1,3.577851355E-1,3.829512596E-1,-3.914731368E-2
1.017888417E1,3.503285050E-1,3.019935489E-1,-1.251648832E-2
1.018882303E1,3.439370990E-1,1.688394397E-1,1.304910425E-2
1.019880209E1,3.439370990E-1,6.551183015E-2,3.435376659E-2
1.020874094E1,3.364804685E-1,5.592473224E-2,5.459319428E-2
1.021867975E1,3.258281648E-1,1.123820841E-1,7.589785010E-2
1.022858308E1,3.130453527E-1,1.081211492E-1,1.035939083E-1
1.023852188E1,2.981320918E-1,-1.544587873E-2,1.238333359E-1
1.024846074E1,2.970668674E-1,-2.167749256E-1,1.110505462E-1
1.025841428E1,3.109148741E-1,-3.765598834E-1,8.228924870E-2
1.026835313E1,2.725664973E-1,-4.149082601E-1,3.648423031E-2
1.027829193E1,1.308905035E-1,-3.882774413E-1,-6.125089712E-3
1.028825480E1,-7.363422960E-2,-3.286243975E-1,-6.125089712E-3
1.029819365E1,-2.696371078E-1,-2.252967805E-1,3.861469775E-2
1.030813251E1,-4.209001958E-1,-1.049254537E-1,1.217028722E-1
1.031805021E1,-5.071840882E-1,-4.740286991E-2,2.303566486E-1
1.032798907E1,-5.210320950E-1,-9.427312016E-2,3.177057505E-1
1.033792787E1,-4.933360517E-1,-2.380795777E-1,3.752283454E-1
1.034783287E1,-4.443353117E-1,-3.989297748E-1,4.093157947E-1
1.035777167E1,-3.900084496E-1,-4.415390790E-1,4.135767221E-1
1.036771053E1,-3.814865649E-1,-3.041240275E-1,3.613803089E-1
1.037765100E1,-5.093145370E-1,-1.544587873E-2,2.143781483E-1
1.038758980E1,-8.469933867E-1,2.625799477E-1,-1.997311972E-2
1.039752865E1,-1.371088028E0,8.575125784E-2,-2.138455361E-1
1.040746021E1,-1.788659453E0,-5.288882256E-1,-1.179745570E-1
1.041739902E1,-1.793985605E0,-7.270215154E-1,4.648410678E-1
1.042733787E1,-1.586265087E0,-4.074516296E-1,9.772181511E-1
1.043728370E1,-1.607569814E0,-1.997311860E-1,7.173013091E-1
1.044722251E1,-1.561764717E0,-1.358172148E-1,1.547250897E-1
1.045716131E1,-1.015300274E0,-1.027949899E-1,-5.059856921E-3
1.046712324E1,-4.113130867E-1,-2.007964253E-1,1.920082569E-1
1.047706209E1,2.436720580E-2,-4.745613039E-1,3.304885328E-1
1.048700089E1,3.268933892E-1,-8.090444803E-1,2.825530469E-1
1.049690865E1,5.601794124E-1,-7.866745591E-1,2.687050402E-1
1.050684745E1,8.158353567E-1,-5.491276383E-1,2.676397860E-1
1.051678631E1,1.018229604E0,-2.306229472E-1,1.408770680E-1
1.052675188E1,1.077882648E0,-8.362079412E-2,3.435376659E-2
1.053669074E1,1.062969446E0,1.438064594E-2,-2.210358530E-2
1.054662954E1,1.057643294E0,1.912093312E-1,-7.216953486E-2
1.055655001E1,1.035273314E0,4.127778113E-1,-1.158440933E-1
1.056648886E1,9.521851540E-1,6.354115009E-1,-1.776276082E-1
1.057642766E1,8.009220958E-1,7.291520238E-1,-2.660419345E-1
1.058638178E1,6.283543110E-1,6.833469868E-1,-3.512606025E-1
1.059632058E1,4.930697381E-1,5.704323053E-1,-4.077179432E-1
1.060625943E1,4.025249183E-1,4.202344418E-1,-4.396749437E-1
1.061618344E1,3.300890923E-1,2.444709837E-1,-4.450010955E-1
1.062612214E1,2.693707943E-1,6.444659829E-2,-4.311530590E-1
1.063606089E1,2.342181057E-1,-1.070559174E-1,-4.183702767E-1
1.064599308E1,2.139786780E-1,-2.604494691E-1,-4.045222402E-1
1.065593178E1,1.894783229E-1,-3.307548463E-1,-3.736304939E-1
1.066587053E1,1.415428370E-1,-3.009283245E-1,-3.161078990E-1
1.067582344E1,7.975932211E-2,-1.944050342E-1,-2.330197245E-1
1.068576214E1,4.993279651E-2,-6.551183015E-2,-1.488663107E-1
1.069570084E1,8.721595258E-2,-4.846810177E-2,-8.282186836E-2
1.070560422E1,1.319557428E-1,-1.358172148E-1,-1.864157850E-3
1.071554292E1,9.893351793E-2,-1.986659616E-1,5.565842614E-2
1.072548162E1,1.797580719E-2,-2.348838747E-1,8.548495173E-2
1.073542902E1,-5.339480564E-2,-1.869483888E-1,1.142462417E-1
1.074536777E1,-9.387365729E-2,-2.929390781E-2,1.291595101E-1
1.075530646E1,-9.919982404E-2,1.741656065E-1,1.248985752E-1
1.076522870E1,-8.961272985E-2,3.296896219E-1,1.195724085E-1
1.077516735E1,-8.748225868E-2,3.744294047E-1,1.217028722E-1
1.078510610E1,-8.322133124E-2,3.147763610E-1,1.462032348E-1
1.079505058E1,-7.363422960E-2,2.199706137E-1,1.877473146E-1
1.080498933E1,-1.077216864E-1,1.517957002E-1,2.026605755E-1
1.081492797E1,-2.366148829E-1,1.571218669E-1,1.483336985E-1
1.082487891E1,-4.411396384E-1,4.953333735E-2,1.517957076E-2
1.083481766E1,-7.990579009E-1,-5.065183043E-1,-1.669752747E-1
1.084475636E1,-1.185737491E0,-1.119027257E0,-2.564548552E-1
1.085469506E1,-1.171889424E0,-1.030612946E0,1.547250897E-1
1.086463381E1,-9.098421335E-1,-7.408695817E-1,7.790848017E-1
1.087457251E1,-9.034507871E-1,-7.472609878E-1,7.173013091E-1
1.088452214E1,-1.008908868E0,-7.632394433E-1,1.898777932E-1
1.089446084E1,-8.981245756E-1,-4.308867455E-1,1.003982127E-1
1.090439954E1,-5.647066832E-1,-9.640359133E-2,3.134448230E-1
1.091431157E1,-1.940055639E-1,-1.549914032E-1,2.623136342E-1
1.092425021E1,1.127815470E-1,-1.848179251E-1,-5.406057462E-2
1.093418891E1,4.611127377E-1,8.042509109E-2,-4.236964285E-1
1.094415183E1,8.062482476E-1,1.017297506E-1,-8.487244248E-1
1.095409058E1,1.051251888E0,-2.503297664E-2,-1.176816225E0
1.096402928E1,1.116231084E0,1.597849536E-3,-1.272687197E0
1.097397443E1,1.027816772E0,1.336867511E-1,-1.140598297E0
1.098391318E1,9.479242563E-1,2.434057444E-1,-8.625724316E-1
1.099385188E1,8.840102553E-1,2.284924835E-1,-6.133078933E-1
1.100377032E1,7.785521746E-1,1.773612946E-1,-3.938699067E-1
1.101370902E1,6.208977103E-1,2.306229472E-1,-2.404763550E-1
1.102364771E1,4.515256584E-1,2.870802879E-1,-1.605838835E-1
1.103357605E1,3.247629106E-1,2.497971505E-1,-8.708280325E-2
1.104351475E1,2.406095117E-1,1.336867511E-1,-1.677742042E-2
1.105345344E1,1.841521561E-1,-7.989247330E-3,3.861469775E-2
1.106338068E1,1.649779677E-1,-1.645784974E-1,9.826774895E-2
1.107331943E1,1.713693589E-1,-3.147763610E-1,1.547250897E-1
1.108325813E1,1.841521561E-1,-4.074516296E-1,1.877473146E-1
1.109322521E1,1.820216924E-1,-4.244953692E-1,2.154433727E-1
1.110316391E1,1.362166703E-1,-3.286243975E-1,2.623136342E-1
1.111310261E1,3.821523488E-2,-1.219691783E-1,2.665745616E-1
1.112300667E1,-5.765573680E-2,-6.924014539E-3,2.026605755E-1
1.113294521E1,-1.077216864E-1,-4.314193875E-2,1.547250897E-1
1.114288376E1,-1.119826213E-1,-9.001219273E-2,1.621817350E-1
1.115282464E1,-8.215609938E-2,-6.444659829E-2,1.525946259E-1
1.116276318E1,-6.724283099E-2,-5.698996782E-2,8.441971987E-2
1.117270167E1,-9.706936032E-2,-9.427312016E-2,4.607132822E-2
1.118265146E1,-1.513962448E-1,-9.214265645E-2,6.311506033E-2
1.119258995E1,-2.131797522E-1,-1.011971384E-2,9.613727778E-2
1.120252844E1,-2.930722237E-1,7.829462737E-2,1.376813650E-1
1.121246365E1,-3.921388984E-1,9.746882319E-2,1.834863871E-1
1.122240214E1,-4.762923121E-1,5.166380107E-2,2.175738513E-1
1.123234068E1,-5.231625438E-1,4.793548491E-3,2.495308369E-1
1.124229620E1,-5.402063131E-1,1.011971384E-2,2.687050402E-1
1.125223469E1,-5.306192040E-1,6.657706201E-2,2.804225981E-1
1.126217318E1,-5.295539498E-1,1.113168523E-1,3.113143444E-1
1.127207386E1,-5.934679508E-1,2.178401500E-1,3.549889028E-1
1.128201240E1,-6.488600373E-1,4.479304850E-1,3.688369393E-1
1.129195089E1,-7.916013002E-1,4.298215210E-1,3.209014535E-1
1.130191094E1,-1.169759035E0,-8.575125784E-2,2.165086120E-1
1.131184943E1,-1.379609942E0,-4.404738545E-1,2.761616707E-1
1.132178792E1,-1.160171866E0,-1.379476786E-1,6.491263509E-1
1.133173105E1,-9.481905699E-1,5.858781748E-3,6.118432283E-1
1.134166959E1,-7.053174376E-1,-2.519276142E-1,-3.595161438E-2
1.135160808E1,-4.464657903E-1,-2.221010923E-1,-3.523258269E-1
1.136152574E1,-1.386134475E-1,-4.420717061E-2,-3.651086092E-1
1.137146422E1,1.649779677E-1,-2.103835195E-1,-3.629781604E-1
