X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
-0.9461824036,-5.82932785,-9.79592926,1.963277578,0.3770653903,-0.5051487684,1,Squads
-1.018482056,-5.897585907,-9.474846954,2.003753185,0.4507294893,-0.4603322744,1,Squads
-1.058299255,-5.814658356,-9.120533752,2.037621498,0.5400694609,-0.4041070938,1,Squads
-1.072669373,-5.78726532,-8.913364563,2.059816599,0.6266434789,-0.3318480849,1,Squads
-0.9304650879,-5.739364929,-8.627459106,2.103845358,0.7110086679,-0.2457637936,1,Squads
-0.7644602966,-5.660478973,-8.430917816,2.147192001,0.7765828967,-0.1590283811,1,Squads
-0.5432203674,-5.574557648,-8.143665161,2.162009478,0.812731564,-0.06643558294,1,Squads
-0.3088078308,-5.437592468,-7.759264526,2.159443617,0.836483717,0.0502406992,1,Squads
-0.01916015625,-5.166955261,-7.369475098,2.127090693,0.8441203833,0.2000525594,1,Squads
0.4101470947,-4.769531708,-7.115752716,2.043870926,0.7945765257,0.3863260448,1,Squads
0.7610174561,-4.349654846,-6.987020416,1.992392063,0.6916276217,0.5410048366,1,Squads
0.8786727905,-4.083957367,-6.811285858,1.982073188,0.5996226072,0.6295480132,1,Squads
0.7644602966,-4.039948883,-6.541097717,2.01019454,0.5402257442,0.664729178,1,Squads
0.6237528992,-4.187991028,-6.251599731,2.04964757,0.5143432617,0.6769400239,1,Squads
0.5580395508,-4.478387146,-6.000871124,2.069567204,0.5087926388,0.6638412476,1,Squads
0.5565426636,-4.866080933,-5.724396057,2.059421301,0.4799637198,0.6505992413,1,Squads
0.6532415771,-5.260959778,-5.451663208,2.040360928,0.4665087759,0.6437085867,1,Squads
0.7324269104,-5.643264771,-5.391638031,2.03046298,0.4622274637,0.6357380152,1,Squads
0.7858657837,-6.019582214,-5.333708496,2.038814545,0.4485914111,0.6362618208,1,Squads
0.9220825195,-6.348298645,-5.160368958,2.061914682,0.4416386783,0.6310926676,1,Squads
1.085692291,-6.729555817,-5.126539307,2.103889942,0.4720396996,0.6206921935,1,Squads
1.229393463,-7.105274506,-5.170996857,2.151400089,0.5012415648,0.6173003912,1,Squads
1.286873932,-7.350165253,-5.037923584,2.155449152,0.4893857837,0.6385364532,1,Squads
1.278491364,-7.606282654,-4.964426422,2.151128769,0.4439216256,0.6904654503,1,Squads
1.17355957,-7.781418457,-4.741539917,2.193037033,0.4003303349,0.7487779856,1,Squads
1.030606842,-7.803871765,-4.418661346,2.258481741,0.4048558474,0.819267869,1,Squads
0.9663903809,-7.810158691,-4.106859741,2.300307989,0.4472670257,0.900284946,1,Squads
0.9391470337,-7.79983017,-3.710933075,2.292652369,0.4734427035,0.9686174393,1,Squads
0.8045768738,-7.791297913,-3.332519989,2.253086805,0.4418235719,1.017408967,1,Squads
0.6355783081,-7.754923553,-3.087479553,2.209591627,0.3455737233,1.043797612,1,Squads
0.4296066284,-7.681426392,-2.846031647,2.167551994,0.2388339639,1.046644568,1,Squads
0.2157014465,-7.625891876,-2.676434326,2.132390976,0.129481107,1.040709972,1,Squads
-0.009131011963,-7.585326233,-2.578537903,2.093635559,0.003637519665,1.019680381,1,Squads
-0.2055226135,-7.595804443,-2.491269379,2.047902107,-0.06244988739,0.9908311367,1,Squads
-0.2339634705,-7.660469971,-2.461331635,2.012487173,-0.01773090102,0.9472197294,1,Squads
-0.15328125,-7.717351685,-2.530787201,1.999454856,0.05884057283,0.8771005273,1,Squads
-0.07694000244,-8.099506989,-2.430046692,2.022044182,0.04250974581,0.7456522584,1,Squads
-0.1375639343,-8.650361481,-2.076332245,2.044876337,-0.1054698601,0.5332550406,1,Squads
-0.4150868225,-9.142687683,-1.506018219,2.039027214,-0.355583638,0.2115624696,1,Squads
-0.7548802185,-9.84742218,-0.7008425903,1.995957613,-0.6222661734,-0.1820055991,1,Squads
-1.232985992,-10.49901718,0.01841171265,1.943576336,-0.7750352025,-0.5240284204,1,Squads
-1.411714325,-10.8810228,0.1365161133,1.890051842,-0.7387706637,-0.7469882965,1,Squads
-1.446741486,-10.76710968,-0.3071612549,1.778250575,-0.5448583364,-0.8398162127,1,Squads
-1.628613281,-10.24275009,-0.3872447205,1.526579142,-0.3245597482,-0.8062726259,1,Squads
-2.05462738,-9.302106171,0.01257385254,1.122058988,-0.2191744447,-0.6254354715,1,Squads
-2.549049225,-8.193511505,0.2263293457,0.6343069673,-0.1400407404,-0.3173444867,1,Squads
-3.388054504,-7.320826263,-0.8360115051,0.2129341513,-0.07661531121,0.03134636581,1,Squads
-4.529730377,-7.155420227,-2.406695251,0.01275525615,-0.08721176535,0.3217201531,1,Squads
-5.322631531,-7.840096436,-3.133733368,0.06803106517,0.06391499937,0.4794698358,1,Squads
-5.597010956,-8.942703552,-3.213367767,0.224240914,0.4210776687,0.4874095023,1,Squads
-5.251828766,-9.923613739,-2.407593384,0.2731121778,0.7348170877,0.393851608,1,Squads
-4.187092896,-10.4880899,-0.4703219604,0.1716371924,0.768157959,0.2899795175,1,Squads
-2.787054291,-10.65065186,1.745220795,-0.01361874677,0.5684267282,0.2029769719,1,Squads
-1.573976898,-10.75064392,3.280727692,-0.1900174916,0.2269492745,0.1247482151,1,Squads
-0.7297325134,-10.74854828,3.917952576,-0.2718327641,-0.09548208863,0.06682500243,1,Squads
-0.14040802,-10.57416092,3.578757935,-0.2409161329,-0.2495083958,0.01430826075,1,Squads
0.2186952209,-10.32268387,2.693798218,-0.1289107651,-0.2201619595,-0.0744343847,1,Squads
0.1411564636,-10.10803024,1.744322662,-0.01772538945,-0.1350127161,-0.2073551565,1,Squads
-0.2189945984,-9.909093933,1.185085602,0.03911502287,-0.09153142571,-0.3398663104,1,Squads
-0.6322851562,-9.737999725,0.9648934937,0.03753656894,-0.09271014482,-0.4078083634,1,Squads
-1.181343384,-9.690997467,0.6599775696,0.002369530965,-0.1460952759,-0.4074648023,1,Squads
-1.945504303,-9.655371552,0.2609074402,-0.04538441077,-0.2553669214,-0.3624507189,1,Squads
-2.751278687,-9.577982483,-0.07933502197,-0.1304451078,-0.3626526594,-0.2705399692,1,Squads
-3.376678162,-9.508526917,-0.2356100464,-0.2561284602,-0.4211838841,-0.179132849,1,Squads
-3.751798096,-9.591604156,-0.22348526,-0.4107685983,-0.3987779021,-0.1203866974,1,Squads
-3.814218292,-9.743089142,-0.1553768921,-0.5994724631,-0.2913656831,-0.1103202179,1,Squads
-3.596121826,-9.778265991,-0.09116043091,-0.7895007133,-0.1339069903,-0.1217371896,1,Squads
-3.16397049,-9.64504303,-0.03517684937,-0.9661375284,0.01542736869,-0.1417532414,1,Squads
-2.702480164,-9.376202087,0.01646575928,-1.13301301,0.1260292828,-0.1625546515,1,Squads
-2.353855133,-9.109756165,0.1010398865,-1.318861127,0.1778626442,-0.1744906753,1,Squads
-2.163900146,-8.90198822,0.2209405518,-1.556119561,0.1308383942,-0.1745218486,1,Squads
-2.076631622,-8.75454483,0.1287322998,-1.787959695,0.1470469236,-0.144257158,1,Squads
-2.077679443,-8.579259338,-0.1472937012,-1.963149428,0.2570365965,-0.08425451815,1,Squads
-2.082918549,-8.296647034,-0.4058061218,-2.075845957,0.3308562338,-0.00251172483,1,Squads
-1.983974304,-8.032895508,-0.6701564026,-2.105315447,0.3686955571,0.1030826047,1,Squads
-1.914518738,-7.815248108,-1.091081085,-2.044775009,0.3627212942,0.2234503031,1,Squads
-1.863474884,-7.707771606,-1.71184021,-1.923405528,0.2092951238,0.3358586133,1,Squads
-1.771715698,-7.767347717,-2.301464081,-1.792969227,-0.1114615798,0.381041795,1,Squads
-1.602717133,-8.149353333,-2.694546661,-1.703562379,-0.4245401025,0.3223300278,1,Squads
-1.449136505,-8.674461365,-2.76026001,-1.723704934,-0.5691782236,0.1618854702,1,Squads
-1.554217987,-9.232351227,-2.649789734,-1.923253059,-0.4987834096,-0.08891479671,1,Squads
-1.694027252,-9.771080933,-2.532733154,-2.191165209,-0.2447317094,-0.3845182061,1,Squads
-1.542542267,-9.964628448,-2.636317749,-2.454840183,0.03394062072,-0.6442161202,1,Squads
-1.168470154,-9.835896149,-2.894231415,-2.598679304,0.2578405738,-0.8103459477,1,Squads
-0.8405021667,-9.247469788,-3.171604614,-2.560161114,0.3299877942,-0.8118498325,1,Squads
-0.532742157,-8.403824158,-2.938688965,-2.40018177,0.1398878843,-0.6866444945,1,Squads
-0.3388952637,-7.587721252,-2.399959259,-2.311425209,-0.1134880856,-0.5615241528,1,Squads
-0.270637207,-6.901847534,-1.94939621,-2.376976252,-0.2355617881,-0.5448713899,1,Squads
-0.3176394653,-6.424490204,-1.421893158,-2.519221783,-0.2963949442,-0.6268165708,1,Squads
-0.3037184143,-6.271957397,-1.196611633,-2.856616259,-0.4395688772,-0.72208637,1,Squads
-0.1999841309,-6.267766113,-1.784738617,-3.134505033,-0.6272616386,-0.7564382553,1,Squads
0.1118174744,-6.08798996,-3.783831482,-3.050292253,-0.5420200229,-0.7985164523,1,Squads
0.6959028625,-6.070775757,-6.990163879,-2.50530386,-0.02002232149,-0.8357312083,1,Squads
1.45557312,-6.308631134,-9.467512207,-1.847726107,0.5998425484,-0.8135436177,1,Squads
1.855840759,-6.491101685,-9.329648895,-1.61506772,0.9350199699,-0.7109719515,1,Squads
1.919009399,-6.720275116,-6.631659393,-1.80106473,0.8457846642,-0.5674635172,1,Squads
1.461111603,-7.02638855,-3.69042572,-2.090385437,0.5476628542,-0.4154566824,1,Squads
0.6225553894,-7.219936066,-3.323987732,-2.323084831,0.1339577883,-0.3865206242,1,Squads
-0.04969665527,-7.646399231,-5.083878021,-2.20769453,-0.1922629327,-0.5559632182,1,Squads
0.3165916443,-8.094267883,-7.495812378,-1.843311906,-0.2516096234,-0.8250079751,1,Squads
1.858984222,-8.199798431,-8.556057587,-1.639066339,-0.3188685179,-0.9266693592,1,Squads
3.395389252,-7.617958374,-7.026837616,-1.758203387,-0.5381026268,-0.7289962173,1,Squads
3.75015152,-6.606811066,-5.332510986,-2.034016371,-0.8655280471,-0.3016070724,1,Squads
2.880460052,-5.21979538,-5.145250397,-2.085780859,-0.9121746421,0.1260779351,1,Squads
0.9168434143,-3.260519714,-7.675887909,-1.880923986,-0.7483092546,0.3056839108,1,Squads
-1.262774048,-2.399510193,-9.602681122,-1.722289085,-0.7983332276,0.303698808,1,Squads
-2.158062286,-3.028352509,-8.646170197,-1.654600978,-0.6457998753,0.2030757964,1,Squads
-1.974693604,-4.822521515,-8.696914673,-1.595592737,-0.4194955826,0.08276055753,1,Squads
-1.105600891,-6.47403717,-8.551866302,-1.51293838,-0.4337187111,0.06878002733,1,Squads
-0.2697390747,-6.812483368,-8.761131134,-1.493748665,-0.5290567279,0.08231021464,1,Squads
-0.1155596924,-6.744824066,-9.502689056,-1.458130956,-0.6884635091,0.07434683293,1,Squads
-0.1510359192,-6.479126587,-9.512568512,-1.409417987,-0.6924622655,0.04540839046,1,Squads
-0.2139051819,-5.968238983,-9.417366486,-1.432121038,-0.635397613,0.04407920688,1,Squads
-0.2725831604,-5.554199982,-9.002728729,-1.451607108,-0.5532537699,0.0916845426,1,Squads
-0.5219645691,-4.890779572,-8.854836273,-1.449412227,-0.3847772181,0.1616095603,1,Squads
-0.4213737488,-4.292174377,-9.682614899,-1.405823827,-0.2959394753,0.2109621912,1,Squads
-0.2727328491,-4.122127991,-10.25098297,-1.343618512,-0.2858303487,0.2424996197,1,Squads
-0.4216731262,-4.222419434,-10.89629105,-1.261754274,-0.3202221692,0.2813447714,1,Squads
-0.6834786987,-4.238585815,-11.46974854,-1.18386507,-0.2956574261,0.3176644146,1,Squads
-1.063388672,-4.355941772,-11.81448166,-1.057099342,-0.2156049162,0.3228046,1,Squads
-1.203497314,-4.438270569,-11.77855637,-0.9196045399,-0.1268258691,0.3263684213,1,Squads
-1.243015137,-4.49081131,-11.78813644,-0.7877924442,-0.1025367826,0.3485914469,1,Squads
-0.9346563721,-4.564907227,-12.19139786,-0.6590487361,-0.06277258694,0.3512796462,1,Squads
-0.3737727356,-4.740791473,-12.22657471,-0.5067712665,-0.04640267417,0.3067800701,1,Squads
-0.05284011841,-4.913532257,-12.13990494,-0.3326607645,-0.06598166376,0.2333420664,1,Squads
-0.1004411316,-5.025200043,-12.4362886,-0.1429611444,-0.09015091509,0.1423762143,1,Squads
-0.2662962341,-5.333858185,-12.79434402,0.05326803774,-0.06433350593,0.03010453656,1,Squads
-0.3150947571,-5.672304382,-13.06872345,0.2386014014,-0.03814104944,-0.07508473098,1,Squads
-0.4790039062,-5.899232483,-13.36615494,0.4257020056,-0.03174422681,-0.1727966368,1,Squads
-0.6900650024,-6.019133148,-13.37274124,0.6105951667,-0.02375048399,-0.2685814798,1,Squads
-0.7259902954,-6.006858673,-13.02217026,0.7982753515,-0.002681734506,-0.3533008993,1,Squads
-0.7009922791,-5.887407074,-12.53897507,0.9971469045,0.02545802668,-0.4229201972,1,Squads
-0.8143066406,-5.780828705,-12.18825439,1.16010344,0.05195988715,-0.4673315883,1,Squads
-1.044378204,-5.858816528,-12.07329346,1.317845345,0.07372244447,-0.4971145391,1,Squads
-1.212478638,-5.997577972,-11.86223236,1.464675426,0.1092573702,-0.510500133,1,Squads
-1.338217163,-6.054908752,-11.54953262,1.581495523,0.1579934806,-0.5124503374,1,Squads
-1.408121796,-6.074667664,-11.15046249,1.695175767,0.1985175014,-0.5018792152,1,Squads
-1.4239888,-6.007008362,-10.73552536,1.785833716,0.2656555176,-0.4656221271,1,Squads
-1.354233856,-5.82708252,-10.19440063,1.867447853,0.3464789689,-0.4252049327,1,Squads
-1.444047089,-5.730383606,-9.756261749,1.922309875,0.4294590652,-0.3804062903,1,Squads
-1.448238373,-5.74744812,-9.521998901,1.955389023,0.5056914687,-0.3323886991,1,Squads
-1.350791016,-5.850284271,-9.167536011,1.989131451,0.5658615828,-0.2638940513,1,Squads
-1.150357819,-5.814957733,-8.701555023,2.017354488,0.6370343566,-0.180885464,1,Squads
-0.9295669556,-5.675447845,-8.375083923,2.015992403,0.6809815764,-0.09005755931,1,Squads
-0.6583309937,-5.468278656,-8.081694031,1.968084216,0.6486224532,0.01308960468,1,Squads
-0.3866459656,-5.220843201,-7.748636627,1.925892591,0.5688030124,0.1312716454,1,Squads
-0.1254391479,-4.945715332,-7.393874359,1.89449656,0.4953429401,0.2344579548,1,Squads
-0.005688171387,-4.650080109,-7.067253571,1.851959467,0.4202207625,0.319321692,1,Squads
0.06646179199,-4.336781616,-6.657106476,1.771283627,0.3150305152,0.4012144506,1,Squads
0.2109114075,-4.100572815,-6.044430542,1.724231601,0.3141809404,0.4488528073,1,Squads
0.2151026917,-4.187242584,-6.25414444,1.720792651,0.3616812229,0.4818360507,1,Squads
0.2083666992,-4.471950531,-6.665039978,1.78922236,0.4256130457,0.5119912624,1,Squads
0.2601589966,-4.891677704,-7.021748199,1.863704562,0.4283617437,0.5422384143,1,Squads
0.322130127,-5.304219818,-6.931036835,1.95365417,0.4157636464,0.5505884886,1,Squads
0.3686833191,-5.738915863,-6.814129944,2.054250479,0.4419688284,0.5608760118,1,Squads
0.4986131287,-6.06927887,-6.517746277,2.157014847,0.4634147286,0.5814686418,1,Squads
0.5935157776,-6.35009491,-5.942342834,2.224639893,0.4863840938,0.6165192723,1,Squads
0.6466552734,-6.639592896,-5.354515228,2.241348028,0.4721798599,0.664601624,1,Squads
0.6854246521,-6.920858002,-4.939877472,2.229898453,0.4152072668,0.6980096102,1,Squads
0.67045578,-7.236850891,-4.62418396,2.201499224,0.3489765823,0.726401031,1,Squads
0.6213578796,-7.574249268,-4.367318115,2.178073406,0.2941971123,0.7383261323,1,Squads
0.5328918457,-7.850275269,-4.241878967,2.165085793,0.2541927099,0.7367469072,1,Squads
0.4776567078,-8.063282318,-4.296066284,2.184410334,0.2400610894,0.7254556417,1,Squads
0.4659809875,-8.22225174,-4.358785858,2.253310204,0.2289714217,0.7276303768,1,Squads
0.5007087708,-8.239915009,-4.219874725,2.326089859,0.1718886644,0.7328571081,1,Squads
0.4427792358,-8.242459717,-3.862717438,2.361496687,0.09844747186,0.7482680082,1,Squads
0.3182382202,-8.240663452,-3.341501312,2.356677532,0.05613419414,0.7645380497,1,Squads
0.1995350647,-8.184679871,-2.936293945,2.31573534,0.02895929851,0.7928525209,1,Squads
0.09385482788,-8.031248932,-2.615960083,2.239235878,-0.009142000228,0.8133569956,1,Squads
-0.0252973938,-7.833510132,-2.398612061,2.13802886,-0.04293857887,0.8142475486,1,Squads
-0.08083190918,-7.651488647,-2.258653107,2.059289694,-0.02269125357,0.8108285666,1,Squads
-0.1332229614,-7.487130432,-2.160157928,1.981940985,0.0018178178,0.8146033287,1,Squads
-0.2694396973,-7.378157043,-1.946552124,1.900110602,-0.03191686794,0.8122802973,1,Squads
-0.3375480652,-7.408094788,-1.875300293,1.813297987,-0.1251221746,0.7814382315,1,Squads
-0.537532196,-7.590415649,-1.8884729,1.747340679,-0.2596954703,0.694924593,1,Squads
-0.9647438049,-7.920179901,-1.845063171,1.697576046,-0.3971507847,0.5664588213,1,Squads
-1.520088959,-8.250991974,-1.982327728,1.640427828,-0.5419893265,0.4080073535,1,Squads
-2.066153412,-8.508306885,-2.048490143,1.583724022,-0.6160318255,0.2596306801,1,Squads
-2.405946808,-8.789122925,-2.325264587,1.581165671,-0.6174027324,0.08842004091,1,Squads
-2.874322815,-9.117390289,-2.589764557,1.597569108,-0.5810918212,-0.09730934352,1,Squads
-3.038980408,-9.325756989,-2.453996887,1.582900405,-0.4910077155,-0.2374089211,1,Squads
-2.869532776,-9.452842712,-2.380200348,1.498378515,-0.3674144149,-0.3283047378,1,Squads
-2.757715302,-9.529483337,-2.001936951,1.336284876,-0.2232253402,-0.3614166081,1,Squads
-2.710413666,-9.516460419,-1.51529892,1.126075625,-0.06523969024,-0.3390404582,1,Squads
-2.737058258,-9.42859314,-1.045426025,0.9005686045,0.02170109749,-0.274469465,1,Squads
-2.785258026,-9.417815552,-0.642613678,0.6824660897,0.09355530888,-0.1679893583,1,Squads
-2.842588806,-9.461824036,-0.5727090454,0.5004021525,0.1929419339,-0.04855885357,1,Squads
-2.939587097,-9.577832794,-0.6761439514,0.3543019295,0.3495081067,0.03470274806,1,Squads
-3.11128006,-9.768236847,-0.7102729797,0.2257823497,0.5643188953,0.07944732159,1,Squads
-3.33820816,-9.926008759,-0.4965174866,0.1428142339,0.7931116223,0.09190186113,1,Squads
-3.552562408,-10.02285736,-0.1904040527,0.1106387302,0.9021885395,0.0882011205,1,Squads
-3.622317352,-10.03917343,0.08217910767,0.09746380895,0.7948988676,0.09618608654,1,Squads
-3.480262756,-9.991422729,0.3710783386,0.09250058979,0.5230160952,0.09834697843,1,Squads
-3.159928894,-9.922116852,0.5918692017,0.09261137992,0.2429471165,0.1007286459,1,Squads
-2.628683624,-9.850116577,0.799637146,0.07750362158,0.06619966775,0.08924455941,1,Squads
-2.032323761,-9.746531982,1.01444046,0.03769228607,-0.002139975782,0.06768653542,1,Squads
-1.473984833,-9.640702057,1.273401947,-0.007494452875,-0.005979867652,0.04981353134,1,Squads
-0.9774673462,-9.58187439,1.560205536,-0.03375322372,-0.001923607197,0.03410381079,1,Squads
-0.6102809143,-9.563762054,1.823358307,-0.03516601771,-0.01369747706,0.006780042313,1,Squads
-0.4620890808,-9.564959564,1.827399902,-0.001456792466,0.01494774874,-0.06493516266,1,Squads
-0.6072871399,-9.588311005,1.559906158,0.05416364968,0.08281762898,-0.1564075649,1,Squads
-0.9202862549,-9.643546143,1.225800934,0.1197969839,0.1238651946,-0.2374081314,1,Squads
-1.310824127,-9.699829102,0.9147477722,0.161201939,0.122552827,-0.2882926166,1,Squads
-1.7703685,-9.723180542,0.62599823,0.1576820463,0.06455770135,-0.2981241941,1,Squads
-2.20087326,-9.711804199,0.396076355,0.1030528471,-0.02535736561,-0.2682619095,1,Squads
-2.590513,-9.699679413,0.2378553772,0.004041311797,-0.1174609289,-0.2182464153,1,Squads
-2.971919861,-9.754166107,0.1038839722,-0.1340419799,-0.1793565601,-0.1656018347,1,Squads
-3.296594696,-9.862989807,-0.06900650024,-0.2934894264,-0.1894739121,-0.1309218854,1,Squads
-3.453767853,-9.953701172,-0.245489502,-0.441187799,-0.1366197467,-0.1024519056,1,Squads
-3.44703186,-9.947264557,-0.3876937866,-0.5699319243,-0.04870350286,-0.07508366555,1,Squads
-3.320245514,-9.850865021,-0.3622467041,-0.6741381288,0.003683275543,-0.04915300384,1,Squads
-3.103645935,-9.719737701,-0.2351609802,-0.7691456079,-0.02097466588,-0.02139780484,1,Squads
-2.883453827,-9.63800766,-0.1896556091,-0.8875558376,-0.1185436025,0.01025466248,1,Squads
-2.667602692,-9.627230072,-0.2941383362,-1.054161072,-0.2527938187,0.04138861224,1,Squads
-2.3834935,-9.557026062,-0.5779481506,-1.283627629,-0.3543181419,0.06264063716,1,Squads
-1.939816132,-9.403146057,-1.089584198,-1.556090355,-0.3422745168,0.06317833066,1,Squads
-1.389710083,-9.17352356,-1.75749527,-1.8003304,-0.1664053351,0.03643779829,1,Squads
-0.8363108826,-8.876690826,-2.490970001,-1.959348202,0.1134039536,-0.007665480487,1,Squads
-0.1962419128,-8.573720856,-3.060385895,-2.000740528,0.4471642971,-0.08185020089,1,Squads
0.359103241,-8.385262756,-3.284769287,-1.886862874,0.716000855,-0.1808343083,1,Squads
0.6523434448,-8.186775513,-2.840642853,-1.717244148,0.7817232609,-0.2954852581,1,Squads
0.735869751,-8.028853912,-1.935924225,-1.57434845,0.5447914004,-0.3931697607,1,Squads
0.4549040222,-7.860903168,-1.075513458,-1.529678464,0.01394040138,-0.332621187,1,Squads
-0.5078938293,-7.242988129,-0.2823129272,-1.641059279,-0.5812556148,-0.1321029961,1,Squads
-1.783840485,-6.744375,0.09669891357,-1.928406835,-1.125110507,0.1402675211,1,Squads
-2.938539276,-6.56774231,0.03607498169,-2.332489729,-1.491017103,0.3977054656,1,Squads
-3.953129425,-6.878795471,-0.4270619202,-2.772603273,-1.358488917,0.5399845839,1,Squads
-4.718637543,-7.786208496,-2.169887695,-3.123145342,-0.746606648,0.5595297813,1,Squads
-5.100194092,-8.887318726,-4.520898743,-3.158968449,-0.1076983958,0.4676395357,1,Squads
-5.185516663,-9.899663544,-6.155349884,-2.745607138,0.3375152946,0.2354678065,1,Squads
-4.917424164,-10.52521271,-6.669680328,-2.057329655,0.6446141005,-0.1265021265,1,Squads
-3.96660141,-10.66936295,-5.818250885,-1.453742862,0.9191809297,-0.5873780847,1,Squads
-2.579585724,-10.38794815,-4.353995819,-1.260837317,1.178324819,-1.055761814,1,Squads
-1.206640778,-9.620344391,-2.921774139,-1.521334648,1.278205037,-1.386856675,1,Squads
0.3941304016,-8.730744324,-1.242715759,-1.941028595,0.9758450985,-1.550585389,1,Squads
1.997146912,-7.916886749,0.3980223083,-2.361829996,0.4138563275,-1.591789365,1,Squads
3.243604889,-7.230563965,0.1305285645,-2.567239523,-0.03569243476,-1.516961694,1,Squads
4.029620361,-6.692582703,-2.593357086,-2.429706335,-0.3942758739,-1.337996125,1,Squads
4.11164978,-6.079308014,-5.423970795,-2.053538322,-0.7687851191,-1.129701853,1,Squads
3.511697388,-5.594615936,-7.469317474,-1.71526289,-0.9015972614,-0.9331437945,1,Squads
2.735860748,-5.513634338,-8.414751434,-1.53624332,-0.7499453425,-0.776876688,1,Squads
2.105521545,-5.692362671,-7.382348328,-1.572072387,-0.606697917,-0.5830400586,1,Squads
1.50946106,-5.760770416,-5.49701889,-1.900260568,-0.6362402439,-0.2957766354,1,Squads
0.7542814636,-5.61647049,-4.307442627,-2.241460562,-0.7437595129,-0.01025007572,1,Squads
-0.269589386,-5.533542938,-4.563110962,-2.355022907,-0.7474800348,0.1588742286,1,Squads
-1.097817078,-5.67140625,-6.164630585,-2.312679529,-0.557907939,0.178916648,1,Squads
-1.275048523,-5.748795319,-8.039182434,-2.125416756,-0.3294809461,0.113094762,1,Squads
-0.7743397522,-5.655239868,-8.73942627,-1.937654614,-0.2891577482,0.05100741982,1,Squads
-0.2049238586,-5.155578918,-8.181536407,-1.90145731,-0.3777170181,0.0284043774,1,Squads
0.2312690735,-4.504432983,-7.70852005,-1.876162887,-0.4965001345,0.03909909725,1,Squads
0.5773493958,-3.758234711,-7.719746704,-1.761556268,-0.6133893728,0.08994737267,1,Squads
0.5936654663,-3.003803558,-7.892786865,-1.688988924,-0.7220830917,0.1148423329,1,Squads
0.1681004333,-3.172502747,-7.789950714,-1.668379307,-0.7008958459,0.05851513892,1,Squads
-0.3468287659,-4.594545593,-7.89922348,-1.640779376,-0.5500171185,-0.0435920544,1,Squads
-0.5355862427,-6.336622925,-8.416098633,-1.620529056,-0.4238233268,-0.07714734972,1,Squads
-0.4056564331,-7.155569916,-8.49363739,-1.558663487,-0.3559832871,-0.04443867132,1,Squads
-0.3866459656,-7.203320618,-8.419840851,-1.481286407,-0.3935730457,-0.02532969415,1,Squads
-0.5387297058,-6.956633606,-8.830437012,-1.426574707,-0.426133126,-0.03619485721,1,Squads
-0.6249504089,-6.478228455,-9.600435791,-1.361725807,-0.4449806809,-0.08076577634,1,Squads
-0.7318281555,-5.939498749,-9.794582062,-1.312068462,-0.4063398242,-0.1221590191,1,Squads
-1.088536377,-5.582640839,-9.634115753,-1.263407111,-0.3168564439,-0.1818295568,1,Squads
-1.52817215,-5.736221466,-9.609566803,-1.198410273,-0.167527169,-0.2386318594,1,Squads
-1.92364975,-6.016738129,-9.81119751,-1.114256382,-0.07180791348,-0.2608918846,1,Squads
-2.391726379,-6.05401062,-9.704619141,-1.026223779,0.06139834225,-0.2447246462,1,Squads
-2.929408264,-5.818999329,-10.01627106,-0.9289508462,0.1617749035,-0.2009337395,1,Squads
-2.779869232,-5.341941376,-10.70109695,-0.7932872772,0.2387160212,-0.1577183455,1,Squads
-1.984273682,-5.007087708,-11.18983063,-0.6967560053,0.3261741996,-0.09075530618,1,Squads
-1.189276886,-4.926405487,-11.41151962,-0.6221272945,0.2780953646,0.01516633295,1,Squads
-0.5914201355,-5.167703705,-11.56524994,-0.5632657409,0.1376832873,0.1069633663,1,Squads
-0.1669029236,-5.470523987,-11.28952332,-0.490009129,0.0210056603,0.1857215464,1,Squads
-0.4704716492,-5.405559082,-11.04777603,-0.3945735693,-0.08134963363,0.2480720133,1,Squads
-1.073118439,-5.270839233,-11.472892,-0.2705280483,-0.08680378646,0.2850521505,1,Squads
-1.480571136,-5.398374023,-11.84456909,-0.1207101345,-0.05510941893,0.2906775475,1,Squads
-1.661395111,-5.670059052,-12.01416641,0.02881703153,-0.03296682984,0.2645229101,1,Squads
-1.558259583,-6.103108521,-12.16759735,0.1543099582,-0.01308416668,0.2081392407,1,Squads
-1.314117279,-6.421496429,-12.1735849,0.2967033386,-0.02286436036,0.1366482824,1,Squads
-1.128353577,-6.419849854,-11.9798877,0.4402247965,-0.02843372151,0.06567131728,1,Squads
-1.015338593,-6.28692627,-11.71478897,0.5867018104,-0.01996753365,-0.008444719948,1,Squads
-0.8372090149,-6.215225372,-11.5140564,0.7422127128,-0.01832984574,-0.0774679929,1,Squads
-0.7002438354,-6.081403656,-11.31482071,0.8793889284,-0.0005734860897,-0.14796561,1,Squads
-0.756227417,-6.028862915,-11.13100296,0.9963476658,-0.001480065286,-0.2198299319,1,Squads
-0.7960446167,-6.133195953,-11.09612549,1.112392545,0.01658761874,-0.2850893438,1,Squads
-0.8728349304,-6.19681366,-10.86291046,1.231455803,0.03314226866,-0.3441915512,1,Squads
-1.045875092,-6.159241791,-10.48120422,1.353441119,0.06845951825,-0.3801644742,1,Squads
-1.096918945,-6.098617859,-10.1324295,1.438451171,0.1432527155,-0.4124222696,1,Squads
