,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
228,-5.460345154,0.7325765991,9.348809052,0.4716518819,-0.07225369662,0.01147116814,1,Pushups
229,-5.971981201,1.299747162,9.680519257,0.5669621825,0.0512554571,-0.01496123895,1,Pushups
230,-6.471941528,1.995799713,10.09590546,0.5864764452,0.0563634485,-0.008424903266,1,Pushups
231,-6.968908081,2.547402649,10.56532928,0.4923422635,-0.03289852291,0.03895007074,1,Pushups
232,-7.414531403,2.818488922,11.04104004,0.3198101521,-0.1327467263,0.137193501,1,Pushups
233,-7.628436584,2.837798767,11.16992203,0.181552425,-0.1570803076,0.2232895046,1,Pushups
234,-7.657476196,2.506687317,10.51353699,0.1197199076,-0.1310643703,0.2455678135,1,Pushups
235,-7.607180786,1.878294067,9.572743378,0.1587906033,-0.06087703258,0.2063602209,1,Pushups
236,-7.491770782,1.532513123,8.964109039,0.2465284914,0.03215748817,0.1281134635,1,Pushups
237,-7.442373505,1.607058105,8.94524826,0.3027779162,0.1472979188,0.0503824614,1,Pushups
238,-7.415579224,1.75390274,9.582473145,0.2866578698,0.2534818947,0.003415368497,1,Pushups
239,-7.323071594,1.711989899,10.39513321,0.1228502989,0.1382405162,-0.02108624578,1,Pushups
240,-7.118447113,1.478774872,11.31781448,-0.1372433901,-0.1319933236,0.01644007862,1,Pushups
241,-6.990912323,1.124311981,13.79366592,0.04289389402,0.2822398245,0.06781751662,1,Pushups
242,-6.364315338,1.02267334,11.06933121,0.04969966039,0.182049647,-0.04444048181,1,Pushups
243,-5.887556763,0.3900888062,9.783205719,-0.01453098841,0.004617881961,-0.1142547131,1,Pushups
244,-5.571414185,0.1053808594,11.18593872,-0.001563151367,0.05952260271,-0.1351305842,1,Pushups
245,-5.30990799,0.5334906006,10.90901459,-0.006703318562,0.1055300385,-0.1880947351,1,Pushups
246,-5.165009308,1.019978943,11.03639969,-0.03718716279,0.1677733213,-0.2451447248,1,Pushups
247,-5.093308411,1.454225922,11.32574799,-0.08098763973,0.2575524747,-0.2698716521,1,Pushups
248,-5.102289734,1.771266632,11.22036713,-0.138550207,0.2912903428,-0.2686561644,1,Pushups
249,-5.143903198,1.805545349,11.02307739,-0.1982894391,0.2771422863,-0.2599816918,1,Pushups
250,-5.262306976,1.566941528,10.67310516,-0.2560193241,0.2200484723,-0.2419501841,1,Pushups
251,-5.423222351,1.240171051,10.23167313,-0.3071613312,0.1403413862,-0.231515646,1,Pushups
252,-5.632187805,0.965791626,9.910141754,-0.3383663893,0.07148634642,-0.2429427952,1,Pushups
253,-5.942193146,0.7574249268,9.715097351,-0.3487519324,0.03149711341,-0.2555786967,1,Pushups
254,-6.20384903,0.7226971436,9.632469177,-0.3564609587,-0.004995469935,-0.2610106766,1,Pushups
255,-6.289321289,0.9357041931,9.702074432,-0.3734969199,-0.03639413789,-0.2571616173,1,Pushups
256,-6.273903351,1.27774292,9.858648834,-0.401953131,-0.05103025585,-0.2408040613,1,Pushups
257,-6.238127747,1.586251373,9.923164673,-0.441714108,-0.01964810118,-0.2206037194,1,Pushups
258,-6.194268951,1.699116669,9.785151672,-0.466878593,0.04484651238,-0.2123452872,1,Pushups
259,-6.164780273,1.547931061,9.485025787,-0.4832887352,0.09784128517,-0.210520491,1,Pushups
260,-6.124663696,1.262624359,9.205856323,-0.494538188,0.132886529,-0.2173159122,1,Pushups
261,-6.104755096,0.9671388245,9.067394257,-0.5030544996,0.1463666558,-0.2325132489,1,Pushups
262,-6.149661713,0.7003935242,9.060658264,-0.5146929622,0.1397839785,-0.254876554,1,Pushups
263,-6.190377045,0.4948709106,9.176367645,-0.5145233274,0.1292738318,-0.2721545994,1,Pushups
264,-6.14532074,0.4270619202,9.290131073,-0.4988889992,0.1075676382,-0.2843398452,1,Pushups
265,-6.033652954,0.5498066711,9.344617767,-0.471508503,0.1062493771,-0.2948398888,1,Pushups
266,-5.906267853,0.8316705322,9.292226715,-0.4506082833,0.1303550601,-0.3027082384,1,Pushups
267,-5.791606293,1.111887817,9.170529785,-0.4578174651,0.2032098174,-0.3076508045,1,Pushups
268,-5.696104889,1.196461945,8.964408417,-0.4829443395,0.2972458303,-0.30332008,1,Pushups
269,-5.658233643,1.052162018,8.712631989,-0.5146402121,0.3650645614,-0.2931039333,1,Pushups
270,-5.649102631,0.7667056274,8.533753967,-0.5556095243,0.3794763088,-0.2707882822,1,Pushups
