X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
-1.065404296,-2.751147747,-10.56132126,-1.477611303,0.1326215118,-0.018907886,3,Squads
-0.1698904037,-2.539981127,-9.924231529,-1.49891603,0.1613828093,0.003462007269,3,Squads
-0.2799602449,-2.429911375,-10.01037312,-1.505307436,0.1762960702,0.06098458916,3,Squads
-1.290927768,-2.152343988,-8.999405861,-1.471220016,0.2732322812,0.137681365,3,Squads
-1.400997639,-2.35812664,-8.721838951,-1.448850036,0.3307548463,0.2420742065,3,Squads
-1.798804402,-2.751147747,-9.924231529,-1.413697362,0.3030588031,0.2442046702,3,Squads
-2.20618248,-3.177668571,-9.564710617,-1.387066603,0.3275591433,0.1930734813,3,Squads
-2.73798728,-2.947359324,-9.732806206,-1.361500978,0.2892107666,0.1451379955,3,Squads
-3.293720484,-2.520838737,-10.24546814,-1.341261506,0.27536273,0.134485662,3,Squads
-2.014158487,-2.592623234,-9.895518303,-1.328478694,0.235949114,0.108920075,3,Squads
-0.8548358679,-2.036890268,-10.13958549,-1.326348305,0.221035853,0.05459319428,3,Squads
-0.5048855543,-1.289731383,-9.890732765,-1.301847935,0.3286243975,0.056723658,3,Squads
-0.7351947427,-0.9924231768,-10.16889763,-1.234738231,0.3030588031,0.06631075591,3,Squads
-0.4139583111,-1.323230863,-10.47039413,-1.145258665,0.2199706137,0.03648423031,3,Squads
-0.1363908947,-1.639681697,-10.98784161,-1.091997027,0.2881455421,0.03967992961,3,Squads
-1.391426325,-1.630110383,-11.74457169,-1.088801265,0.2817541361,0.06418029219,3,Squads
-1.985444546,-1.802393675,-11.1314106,-0.9971912503,0.1741656065,-0.0007989247679,3,Squads
-1.698305845,-2.114058733,-10.41296577,-0.8810808659,0.08575125784,-0.06258244067,3,Squads
-1.736590981,-1.625324726,-11.31864929,-0.8171668649,0.03355484083,-0.0817566365,3,Squads
-1.904088616,-0.7770691514,-12.04187965,-0.7468615174,0.02183727734,-0.09666989744,3,Squads
-0.6251249313,-0.9828519225,-10.48953629,-0.6456643939,-0.002663082443,-0.09347419441,3,Squads
-0.3565305769,-0.7483552694,-10.3028965,-0.5593804717,0.005858781748,-0.06364767253,3,Squads
-0.5868397355,-0.4654040039,-11.40000534,-0.4730966091,0.04420717061,-0.02956021577,3,Squads
-0.8500502706,-0.3457628787,-11.7834549,-0.376160413,0.08894696087,-0.002929390874,3,Squads
-1.813161373,-0.04426721856,-11.46700478,-0.2738980353,0.07829462737,0.02583190054,3,Squads
-2.690130949,0.08554340899,-12.03709412,-0.1620485783,0.03568530455,0.05352795869,3,Squads
-2.871985435,0.03708875179,-12.31525993,-0.04913387448,-0.01651111245,0.07376738638,3,Squads
-2.435893536,-0.02512463741,-12.46840096,0.04780233279,-0.06977276504,0.07802832127,3,Squads
-2.119442701,0.03708875179,-12.20937729,0.1468690038,-0.09746882319,0.06950645149,3,Squads
-1.774876237,-0.005982056726,-12.04187965,0.2448704392,-0.1400781423,0.05033225939,3,Squads
-1.444068432,-0.2165504545,-12.10887909,0.329023838,-0.1667089611,0.02689713426,3,Squads
-1.176072359,-0.470787853,-12.20937729,0.414242506,-0.1528609395,0.02476666868,3,Squads
-0.8931210637,-0.499501735,-12.04666519,0.4738955498,-0.1209039465,0.02583190054,3,Squads
-0.5533402562,-0.4510470629,-11.73021507,0.5090482235,-0.05592473224,0.007722939365,3,Squads
-0.5868397355,-0.5425725579,-12.04187965,0.5612446666,0.0005326165119,-0.02103835158,3,Squads
-1.238285661,-0.6382854581,-12.19980621,0.6230281591,0.03994623944,-0.05619104207,3,Squads
-1.621735573,-0.7244270444,-12.43968678,0.6901378632,0.09107742459,-0.08814803511,3,Squads
-1.544566989,-1.021735311,-12.91406345,0.7764217257,0.1081211492,-0.1190397888,3,Squads
-1.410568953,-1.001994491,-12.48275757,0.8445966244,0.08255556226,-0.146735847,3,Squads
-1.094716311,-0.8440681696,-12.08973598,0.8999887705,0.03675054014,-0.168040514,3,Squads
-0.955334425,-0.8488538265,-12.31525993,0.952185154,-0.002663082443,-0.1840189993,3,Squads
-0.9361918569,-0.8823533654,-11.87916756,0.994794488,-0.02396774292,-0.1882799417,3,Squads
-0.8979067206,-1.208375454,-11.55314636,1.029947162,-0.04420717061,-0.1882799417,3,Squads
-0.7495517135,-1.34237349,-11.36650562,1.053382277,-0.05698996782,-0.1904104054,3,Squads
-0.6969096065,-1.361516118,-11.28514957,1.072556496,-0.05912043154,-0.1914756298,3,Squads
-1.007976532,-1.332802176,-11.4382906,1.123687744,-0.06338136643,-0.1957365721,3,Squads
-1.391426325,-1.351944804,-11.35214901,1.168427467,-0.07829462737,-0.2074541301,3,Squads
-1.47756803,-1.673181176,-11.34736347,1.200384498,-0.1006645188,-0.2074541301,3,Squads
-1.405783296,-2.114058733,-11.34257793,1.257907033,-0.1251648813,-0.1999974996,3,Squads
-1.228714466,-2.185843468,-10.8107729,1.314364433,-0.1336867511,-0.1936061084,3,Squads
-0.9984052777,-2.05124712,-11.02134132,1.334603786,-0.1358172148,-0.1936061084,3,Squads
-1.252642632,-2.123630047,-11.2755785,1.353778005,-0.1517957002,-0.2021279633,3,Squads
-1.520638824,-2.05124712,-10.7677021,1.376147866,-0.1486000121,-0.2127802968,3,Squads
-1.52542448,-1.955534339,-10.49910736,1.40171349,-0.113447316,-0.222367391,3,Squads
-1.621735573,-2.176272154,-10.75813103,1.420887709,-0.08788172156,-0.2181064636,3,Squads
-1.592423439,-2.477767944,-10.63310528,1.44325757,-0.1091863886,-0.1989322603,3,Squads
-1.386640668,-2.69850564,-10.59482002,1.480540752,-0.1699046642,-0.1797580719,3,Squads
-1.238285661,-2.818146944,-10.57567787,1.508236766,-0.2327534109,-0.1786928326,3,Squads
-1.28614223,-2.827718258,-10.5661068,1.570020318,-0.2508623898,-0.1850842386,3,Squads
-1.386640668,-2.933002472,-10.35075283,1.653108478,-0.2306229472,-0.1872147024,3,Squads
-1.420140266,-2.966501951,-10.10130119,1.672282696,-0.2252967805,-0.1840189993,3,Squads
-1.405783296,-3.110071182,-10.36510944,1.68080461,-0.2412752807,-0.1701709777,3,Squads
-1.515853167,-3.268595695,-9.890732765,1.712761521,-0.2561885417,-0.164844811,3,Squads
-1.72223413,-3.263810158,-9.507282257,1.728740096,-0.27536273,-0.1669752747,3,Squads
-1.94715941,-3.326023579,-10.14437199,1.760697007,-0.2838846147,-0.1829537749,3,Squads
-2.244467735,-3.603590965,-9.881160736,1.796914935,-0.2412752807,-0.2074541301,3,Squads
-2.167897224,-3.881756544,-9.339784622,1.813958645,-0.1709699035,-0.2170412242,3,Squads
-1.985444546,-4.130609989,-9.675378799,1.841654778,-0.1326215118,-0.2063889056,3,Squads
-1.908874273,-4.427918434,-9.545567513,1.871614456,-0.1571218669,-0.1904104054,3,Squads
-1.841875196,-4.528416634,-9.651450157,1.897179961,-0.1400781423,-0.1818885356,3,Squads
-1.851446509,-4.408775806,-9.737591743,1.895049572,-0.06551183015,-0.1882799417,3,Squads
-2.244467735,-4.332205296,-9.21535778,1.881201506,-0.03462007269,-0.1946713328,3,Squads
-2.478964329,-4.403990269,-8.870193481,1.853372335,0.006924014539,-0.2010627389,3,Squads
-2.598605394,-4.662415028,-8.640482903,1.820350051,0.06231613085,-0.2095845938,3,Squads
-2.292324066,-4.959722996,-8.688339233,1.810763001,0.037815772,-0.2202369273,3,Squads
-1.971087694,-5.300102234,-8.592626572,1.837393761,-0.00798924733,-0.2085193694,3,Squads
-1.612164259,-5.548955917,-8.539385796,1.847114086,-0.001597849536,-0.1978670359,3,Squads
-1.367498159,-5.69252491,-8.534600258,1.840589523,0.05485950038,-0.1840189993,3,Squads
-1.33399868,-5.884549141,-8.08953476,1.828871965,0.1102516204,-0.1754971445,3,Squads
-1.612164259,-6.032904148,-7.519444942,1.806502104,0.1411433816,-0.1872147024,3,Squads
-1.664806366,-6.133402824,-7.480561733,1.796914935,0.1464695334,-0.219171688,3,Squads
-1.582852125,-6.343971252,-7.317849636,1.779871225,0.1624480337,-0.2777595222,3,Squads
-1.439282775,-6.626922131,-7.150352478,1.754305601,0.1571218669,-0.3299559355,3,Squads
-1.080359459,-6.78484869,-7.236494064,1.74684906,0.1358172148,-0.3672390878,3,Squads
-0.6586244106,-6.780063152,-6.992425919,1.759631753,0.1368824393,-0.4077179432,3,Squads
-0.4666004181,-6.924230576,-6.843472958,1.774545074,0.163513273,-0.449262023,3,Squads
-0.5437689424,-7.192226887,-7.001997471,1.779871225,0.2221010923,-0.4716319144,3,Squads
-0.7208378315,-7.41236639,-6.939185619,1.772414565,0.3051892519,-0.4801537991,3,Squads
-0.7878368497,-7.618747234,-6.575476646,1.742588043,0.3882774413,-0.5003932118,3,Squads
-0.7591229677,-7.762316704,-5.967101574,1.734066248,0.3967992961,-0.5174369216,3,Squads
-0.7543373108,-7.743174076,-5.535795212,1.750044703,0.321167767,-0.5153064728,3,Squads
-0.7112665176,-7.680960655,-5.492724419,1.762827516,0.3350157738,-0.5270240307,3,Squads
-0.524028182,-7.680960655,-5.660222054,1.784132123,0.3669727743,-0.5483286977,3,Squads
-0.35174492,-7.810173035,-5.319842815,1.821415305,0.3744294047,-0.5653724074,3,Squads
-0.1507478207,-7.973483086,-4.773681164,1.842853189,0.3680379987,-0.5856118798,3,Squads
-0.01196411345,-8.174480438,-5.066203594,1.835263371,0.4585828185,-0.6335473657,3,Squads
0.2087737769,-8.284550667,-4.936991215,1.840589523,0.4607132971,-0.6537867785,3,Squads
0.2327020019,-8.294121742,-4.591826439,1.859896898,0.4063864052,-0.6782871485,3,Squads
0.1034895778,-8.193622589,-4.610969067,1.885462403,0.3669727743,-0.7134398222,3,Squads
0.0747757107,-8.078767776,-4.764110088,1.911028028,0.3403419554,-0.7379401922,3,Squads
-0.007178467698,-8.050053596,-4.074378967,1.887592912,0.4383433759,-0.776288569,3,Squads
0.03170489892,-8.179265976,-3.413361549,1.827806711,0.4223648906,-0.7539186478,3,Squads
0.03170489892,-8.361120224,-2.838485956,1.782001734,0.317972064,-0.6900047064,3,Squads
0.01734796353,-8.32762146,-2.273181438,1.760697007,0.2700365782,-0.6516563296,3,Squads
0.1274178028,-8.394619942,-2.84805727,1.738327146,0.1720351279,-0.5962641835,3,Squads
0.3810569942,-8.207980156,-2.852842808,1.729805231,0.1262301207,-0.5834813714,3,Squads
0.3714857101,-8.040482521,-2.584248543,1.71489203,0.1049254537,-0.5930684805,3,Squads
0.4576273263,-7.915457249,-2.680559635,1.638195276,0.04740286991,-0.5419372916,3,Squads
0.5054838061,-7.470392227,-2.459821701,1.531671882,-0.01651111245,-0.4748276174,3,Squads
0.5826523304,-7.197012424,-2.20618248,1.436866164,-0.03462007269,-0.4450010955,3,Squads
0.836291492,-6.991229534,-2.085943222,1.35271275,0.01331541315,-0.4300878346,3,Squads
0.7453642488,-6.574280262,-2.210968018,1.261102796,-0.01757634431,-0.3842828274,3,Squads
0.5730810165,-6.166902065,-2.54117775,1.198253989,-0.1187734827,-0.3608476818,3,Squads
0.5970092416,-6.008975983,-2.900699139,1.158840418,-0.2061225921,-0.3736304939,3,Squads
0.6257231236,-6.109474182,-3.187838078,1.053382277,-0.2817541361,-0.3267602324,3,Squads
0.4528416991,-6.267400742,-3.092125177,0.8840102553,-0.268971324,-0.2500634491,3,Squads
0.4145565331,-6.713063717,-3.183052301,0.7242252827,-0.2338186502,-0.1754971445,3,Squads
0.6448656917,-7.321439266,-3.446861029,0.6049191952,-0.2434057444,-0.12117026,3,Squads
0.6496513486,-7.733603001,-3.859024763,0.5154396296,-0.2742975056,-0.08388710022,3,Squads
0.6975077987,-8.12183857,-4.376472473,0.4355471432,-0.2913412452,-0.05406057462,3,Squads
0.7788637877,-8.452047348,-4.227519512,0.3663070202,-0.2402100414,-0.0519301109,3,Squads
0.9511470199,-8.768498421,-3.806382656,0.2842840552,-0.2029268891,-0.05938674137,3,Squads
1.042074203,-9.281160355,-3.427718401,0.1948044896,-0.145404309,-0.08069140464,3,Squads
1.037288666,-9.82732296,-3.332005501,0.09786828607,-0.09320788831,-0.1019960642,3,Squads
1.19581306,-10.22991467,-3.566502094,-0.008655018173,-0.1027949899,-0.1073222235,3,Squads
1.234098315,-10.48833942,-3.46121788,-0.1055912226,-0.06870753318,-0.09027849883,3,Squads
1.003789067,-10.67557812,-3.03948307,-0.1790923029,0.05805519968,-0.0519301109,3,Squads
0.7692924738,-10.63669491,-2.431107759,-0.2259625494,0.2135792226,-0.00186415785,3,Squads
0.8793623447,-10.58405304,-1.750947952,-0.2355496585,0.2732322812,0.04820179567,3,Squads
1.071386337,-10.59840965,-1.410568953,-0.2355496585,0.2114487588,0.0929415822,3,Squads
1.24366951,-10.52662468,-1.496710539,-0.2547238469,0.1283605844,0.1280942708,3,Squads
1.372882009,-10.22512913,-1.789233088,-0.2983984053,0.1091863886,0.1707035899,3,Squads
1.320239902,-9.812965393,-1.94715941,-0.354855746,0.1240996495,0.216508612,3,Squads
0.7310073376,-9.453444481,-1.937588096,-0.4400743842,0.1262301207,0.2719007432,3,Squads
0.2470589429,-9.104091644,-1.875374794,-0.5434020162,0.1379476786,0.3336842358,3,Squads
0.05084748194,-8.993423462,-1.918445587,-0.6563166976,0.1922745556,0.3848154247,3,Squads
0.01734796353,-9.007781029,-1.985444546,-0.7734923363,0.2998631001,0.4264926612,3,Squads
-0.1316052526,-8.935996056,-2.014158487,-0.8864070177,0.4703003764,0.4659062922,3,Squads
-0.1124626622,-8.935996056,-2.148754835,-0.9939955473,0.6300853491,0.5074504018,3,Squads
0.2662015259,-9.1423769,-2.407179594,-1.103714585,0.6705641747,0.5319507122,3,Squads
0.7501499057,-9.496515274,-2.871985435,-1.221955419,0.6013240218,0.5319507122,3,Squads
1.234098315,-9.731609344,-3.552145243,-1.346587658,0.5416709781,0.5181027055,3,Squads
1.444666624,-9.59282589,-4.222733974,-1.484002709,0.4756265581,0.4904066622,3,Squads
1.310668588,-8.988637924,-4.285545349,-1.629939675,0.3925383687,0.4509930313,3,Squads
1.076171994,-8.207980156,-4.083950043,-1.730071545,0.4117125571,0.4050548673,3,Squads
0.9272187948,-7.805387497,-4.021736622,-1.659766197,0.2679060996,0.3517931998,3,Squads
0.9032905698,-7.666603565,-3.99302268,-1.436067224,-0.0260982085,0.3038577139,3,Squads
1.133599758,-7.465606689,-3.844667673,-1.319956899,-0.1475347728,0.2591179311,3,Squads
1.780260086,-7.49910593,-4.453042984,-1.364696622,-0.01970681176,0.1781602204,3,Squads
2.240280151,-7.8341012,-3.945166349,-1.421154022,0.1688394397,0.155790329,3,Squads
1.952543259,-7.910671711,-2.187039852,-1.433936834,0.05592473224,0.2175738513,3,Squads
1.703689694,-7.51346302,-1.28614223,-1.443523884,-0.3051892519,0.2047910541,3,Squads
2.479562521,-7.053442955,-0.8021938205,-1.494655132,-0.638607204,0.1983996481,3,Squads
2.618346214,-6.924230576,-0.6729813814,-1.591591239,-0.7643046975,0.3091838956,3,Squads
1.463809252,-6.880561352,-0.1268195957,-1.684266567,-0.7110430598,0.4776238501,3,Squads
0.4815555513,-7.637889862,-0.4378865361,-1.70450604,-0.5161054134,0.661909163,3,Squads
-1.003190875,-8.510073662,-2.167897224,-1.636331081,-0.145404309,0.7939980626,3,Squads
-2.704487801,-8.792427063,-4.079164505,-1.577743292,0.05592473224,0.8302159905,3,Squads
-3.178266764,-8.95513916,-5.200201988,-1.591591239,0.09533835202,0.7247579098,3,Squads
-2.632104874,-8.758927345,-4.53918457,-1.620352626,0.1411433816,0.5234288573,3,Squads
