,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
106,8.403375092,-3.488196259,-8.384065247,-0.9260160923,0.3454570174,-0.5307601094,2,Squads
107,9.907297668,-1.52233429,-7.979306946,-0.7792239785,0.3460953832,-0.5606769919,2,Squads
108,13.82495087,-0.8839118958,-8.191864929,-0.6967583299,0.2685908377,-0.6191492677,2,Squads
109,14.16459457,0.2248324585,-9.179810486,-0.5980413556,0.09480786324,-0.676805079,2,Squads
110,13.72705444,-0.688717804,-10.95736404,-0.3630423844,-0.04601568729,-0.7586494088,2,Squads
111,13.2591275,-3.419938202,-11.42529099,-0.02611337975,-0.07199029624,-0.6852612495,2,Squads
112,11.68036057,-5.043013,-10.98176331,0.222005263,-0.1075125262,-0.5103400946,2,Squads
113,10.47401917,-5.276826782,-10.8903035,0.3871547878,-0.1975846291,-0.2929947376,2,Squads
114,10.23796005,-4.633764038,-11.86253174,0.4992028773,-0.2060280591,-0.130910933,2,Squads
115,10.22613464,-4.573289795,-11.61210251,0.5913821459,-0.1637980491,0.005118265748,2,Squads
116,10.50949539,-4.835843811,-11.19402191,0.6387019157,-0.09706807882,0.1750017703,2,Squads
117,9.851164398,-4.733756104,-11.4914534,0.6933457255,-0.1077119336,0.3579079509,2,Squads
118,9.918973389,-5.258714447,-11.93393326,0.7534700632,-0.1614669114,0.5431344509,2,Squads
119,10.18377274,-5.948480072,-12.11849945,0.8107245564,-0.2437673658,0.7278859615,2,Squads
120,10.27388535,-6.396648102,-12.62848892,0.8612295985,-0.3036587536,0.8899543285,2,Squads
121,9.938133545,-6.474186859,-12.63821869,0.9387331605,-0.3096964061,1.041337013,2,Squads
122,9.375753021,-6.425238647,-11.95683563,1.023512363,-0.2710552216,1.168027759,2,Squads
123,8.740025024,-6.356980591,-11.35897888,1.105494499,-0.3176434934,1.243748665,2,Squads
124,8.263416138,-6.753356323,-11.17965179,1.162729502,-0.1836534292,1.33047843,2,Squads
125,8.333620148,-6.982080688,-10.9061705,1.260009408,-0.08021918684,1.365152001,2,Squads
126,8.765472107,-6.658603363,-10.27762756,1.349016786,-0.1132628098,1.357625246,2,Squads
127,8.653504944,-6.899003448,-10.72025711,1.375996232,-0.1175829917,1.453791499,2,Squads
128,8.387957153,-7.021299133,-10.60918808,1.361148596,-0.2624237835,1.593376994,2,Squads
129,6.966363373,-6.550827484,-9.981243896,1.330443978,-0.2508805692,1.684684753,2,Squads
130,6.52328476,-6.122717743,-9.413923645,1.252777338,-0.171418339,1.748816967,2,Squads
131,6.512956238,-6.199208679,-9.059610443,1.169691563,-0.1260995865,1.821334839,2,Squads
132,5.854325867,-6.431226196,-8.805438995,1.106586576,-0.1091916338,1.860701919,2,Squads
133,5.272336121,-6.486760712,-8.270601196,1.072914362,-0.0597162284,1.868239522,2,Squads
134,5.113366699,-6.475683746,-7.804769897,1.070099473,0.00510533154,1.853705525,2,Squads
135,4.952002258,-6.42957962,-7.407196655,1.098776579,0.05848466977,1.84402895,2,Squads
136,4.85350708,-6.391109619,-6.698121185,1.122511506,0.05142351612,1.840077519,2,Squads
137,4.70486618,-6.239025879,-6.061944122,1.139171124,0.1001002416,1.847954869,2,Squads
138,4.51071991,-6.053112488,-5.939947815,1.174635887,0.1213987768,1.858126163,2,Squads
139,4.252806244,-5.805826721,-6.027216339,1.240296125,0.1801824719,1.85586381,2,Squads
140,4.085454254,-5.511239319,-5.608387299,1.317490935,0.2333742976,1.839713931,2,Squads
141,3.956272888,-5.283562775,-5.209915924,1.344737411,0.3118483424,1.840435386,2,Squads
142,3.639830933,-5.035229187,-5.393583984,1.322468281,0.326417923,1.840183139,2,Squads
143,3.148552551,-4.889132996,-5.984854431,1.325440884,0.245709762,1.852485299,2,Squads
144,2.832859039,-4.79737381,-5.676645355,1.326899648,0.2126139402,1.85337472,2,Squads
145,2.545007629,-4.722230072,-5.28640686,1.311249495,0.1124441996,1.829123139,2,Squads
