,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
63,5.392824173,-5.496313572,7.21794939,0.1447385401,-0.04420717061,-0.06258244067,3,Pushups
64,5.133800983,-5.170291424,7.261020184,0.1255643368,-0.1027949899,-0.1222354919,3,Pushups
65,4.625924587,-4.547559261,7.280162811,0.1053249165,-0.163513273,-0.1957365721,3,Pushups
66,4.122833252,-4.039682865,7.409375191,0.1074553803,-0.199731186,-0.2447372824,3,Pushups
67,4.103690624,-3.757329702,7.505686283,0.1500647068,-0.1773612946,-0.243672058,3,Pushups
68,4.707280159,-3.651447296,7.438089371,0.2011958808,-0.1006645188,-0.1946713328,3,Pushups
69,5.52682209,-3.838685751,7.395018578,0.2214353085,-0.03675054014,-0.1254311949,3,Pushups
70,6.183053493,-4.025325775,7.356733322,0.2267614752,-0.001597849536,-0.06045197323,3,Pushups
71,6.178267956,-4.054039955,7.251449108,0.2150439173,0.00798924733,-0.03808208182,3,Pushups
72,5.464608669,-4.049253941,7.323233604,0.1905435622,-0.01331541315,-0.06151720881,3,Pushups
73,4.396213531,-3.929612875,7.275377274,0.1713693589,-0.04420717061,-0.1137136221,3,Pushups
74,3.567100286,-3.924827337,7.064808846,0.162847504,-0.06551183015,-0.168040514,3,Pushups
75,3.284747362,-4.073182583,7.189235687,0.1649779677,-0.09746882319,-0.1946713328,3,Pushups
76,3.538386583,-4.058825493,7.342376232,0.1788259894,-0.1358172148,-0.186149478,3,Pushups
77,4.261617184,-3.939184189,7.227520943,0.1873478591,-0.1560566425,-0.1627143472,3,Pushups
78,5.267798901,-3.733401537,7.083951473,0.1830869317,-0.1560566425,-0.1371487528,3,Pushups
79,5.982056618,-3.603590965,6.983452797,0.1745650619,-0.1464695334,-0.117974557,3,Pushups
80,6.120840549,-3.690330744,6.867999077,0.1660431921,-0.1379476786,-0.1105179265,3,Pushups
81,5.694319725,-3.857828379,6.824928284,0.1543256342,-0.1613828093,-0.1158440933,3,Pushups
82,5.062016487,-3.929612875,6.993024349,0.156456098,-0.1922745556,-0.1296921223,3,Pushups
83,4.802993298,-3.991826296,7.050451756,0.1681736708,-0.2029268891,-0.1360835135,3,Pushups
84,5.014159679,-4.106681824,7.069594383,0.1766955256,-0.2018616647,-0.1456706226,3,Pushups
85,5.522036552,-4.197608948,7.261020184,0.1990654171,-0.1922745556,-0.1627143472,3,Pushups
86,5.910272121,-4.149752617,7.18445015,0.2107829899,-0.163513273,-0.1669752747,3,Pushups
87,6.005984783,-3.958326817,7.160521984,0.2065220475,-0.1091863886,-0.14993155,3,Pushups
88,5.622535229,-3.685544968,7.122236729,0.1958697289,-0.02929390781,-0.117974557,3,Pushups
89,4.870590687,-3.617947817,6.93978405,0.1681736708,0.02822867595,-0.09347419441,3,Pushups
90,4.362713814,-3.742972851,7.060023308,0.1426080763,0.05912043154,-0.08814803511,3,Pushups
91,4.04147768,-3.833899975,7.351947784,0.1191729456,0.04953333735,-0.1105179265,3,Pushups
92,3.806980848,-3.881756544,7.534400463,0.09680305421,-0.0229025092,-0.1520620137,3,Pushups
93,3.830909014,-3.977469444,7.725826263,0.09786828607,-0.08788172156,-0.1893451661,3,Pushups
94,4.14197588,-3.853042603,7.572685242,0.09254211932,-0.1038602218,-0.1978670359,3,Pushups
95,4.678566456,-3.685544968,7.174878597,0.08721595258,-0.07829462737,-0.1637795717,3,Pushups
96,5.330012321,-3.560520172,6.906284332,0.1063901484,-0.009054481052,-0.1051917598,3,Pushups
97,5.871388435,-3.637090445,6.738786697,0.1351514459,0.08149032295,-0.02636451647,3,Pushups
98,6.116054535,-3.867399693,6.877570629,0.1585865617,0.1528609395,0.01624480449,3,Pushups
99,5.823532104,-3.977469444,7.222734928,0.1404775977,0.1496652365,-0.005059856921,3,Pushups
100,4.985445976,-4.063611031,7.505686283,0.1244991124,0.1006645188,-0.06258244067,3,Pushups
101,4.055834293,-3.991826296,7.912466049,0.1287600398,0.04527240247,-0.1254311949,3,Pushups
102,3.552743435,-3.503092289,8.28155899,0.1308905035,-0.01544587873,-0.1723014414,3,Pushups
103,3.62452817,-3.187239647,7.926823139,0.1287600398,-0.02716344222,-0.1712362021,3,Pushups
104,4.491926193,-3.067000389,7.673183918,0.1223686412,0.02396774292,-0.128626883,3,Pushups
105,5.651248932,-3.043072224,7.572685242,0.09360735118,0.06551183015,-0.06258244067,3,Pushups
106,6.388836384,-2.956930637,7.428517818,0.0733679235,0.1294258088,-0.007190322969,3,Pushups
107,6.542575359,-3.019144058,7.313662529,0.06697652489,0.1731003672,0.01198387146,3,Pushups
108,6.092126369,-3.311666489,7.481160164,0.06910699606,0.145404309,-0.007190322969,3,Pushups
109,5.253442287,-3.685544968,7.438089371,0.09999874979,0.1049254537,-0.05619104207,3,Pushups
110,4.66899538,-4.168895245,7.366304398,0.1330209672,0.04633763805,-0.1201050207,3,Pushups
111,4.343571186,-4.418346882,7.500302792,0.1511299312,-0.02929390781,-0.1904104054,3,Pushups
112,4.453640938,-4.255635262,7.610970497,0.1681736708,-0.03994623944,-0.228758797,3,Pushups
113,4.975874901,-3.891327858,7.855038643,0.1820216924,-0.0229025092,-0.2074541301,3,Pushups
114,5.612963676,-3.450450182,8.008178711,0.1692388952,-0.03568530455,-0.14993155,3,Pushups
115,6.087340832,-2.93778801,7.610970497,0.1362166703,-0.04420717061,-0.06790860742,3,Pushups
116,6.254838467,-2.813361168,7.265805721,0.1287600398,-0.03462007269,0.02476666868,3,Pushups
117,6.230910301,-3.081357241,7.409375191,0.1255643368,0.04740286991,0.0705716908,3,Pushups
118,5.71824789,-3.445664644,7.385447025,0.08721595258,0.09533835202,0.04713656008,3,Pushups
119,4.999803066,-3.939184189,7.591827869,0.04567186534,0.05592473224,0.003462007269,3,Pushups
120,4.697709084,-4.313062668,7.778468132,0.04141093418,-0.002663082443,-0.03275591508,3,Pushups
121,4.66899538,-4.600201607,7.515257835,0.04567186534,-0.05272903293,-0.06897383928,3,Pushups
122,4.827519894,-4.346562386,7.428517818,0.05099803209,-0.08468602598,-0.1062569916,3,Pushups
123,5.388038158,-3.953541279,7.510472298,0.07549838722,-0.0868164897,-0.1275616586,3,Pushups
124,5.996413708,-3.809971809,7.534400463,0.08828118443,-0.06657706201,-0.1243659556,3,Pushups
125,6.173482418,-3.670589924,7.481160164,0.1074553803,-0.1049254537,-0.08814803511,3,Pushups
126,6.187839508,-3.622733593,7.529614449,0.1308905035,-0.1720351279,-0.03169068322,3,Pushups
127,6.135197163,-3.886542082,7.768897057,0.1085206121,-0.1304910481,-0.01038602181,3,Pushups
128,6.192625046,-4.092324734,8.181060791,0.07017222792,-0.1411433816,0.02263620123,3,Pushups
129,6.302694798,-4.00139761,8.367700577,0.03501953557,-0.1613828093,0.04607132822,3,Pushups
130,6.106483459,-3.996612072,8.137989998,0.02330197208,-0.1667089611,0.05033225939,3,Pushups
131,5.823532104,-3.733401537,8.042277336,0.01584534161,-0.1517957002,0.02902759984,3,Pushups
132,5.455037594,-2.755933523,8.348558426,0.02330197208,-0.145404309,-0.018907886,3,Pushups
133,5.388038158,-2.976073265,7.505686283,0.05206326395,-0.1315562725,-0.07643046975,3,Pushups
134,4.875376225,-3.215953588,7.630113125,0.08615072072,-0.08788172156,-0.1233007237,3,Pushups
135,4.793421745,-3.498306751,7.802396297,0.1234338731,-0.06231613085,-0.1382139921,3,Pushups
136,5.359324455,-3.800400496,7.764111042,0.1255643368,-0.08894696087,-0.1094526947,3,Pushups
137,6.068198204,-3.824328899,7.716254711,0.112781547,-0.1358172148,-0.03595161438,3,Pushups
138,6.466004848,-3.637090445,7.878966808,0.1031944528,-0.1113168523,0.04287562892,3,Pushups
139,6.61914587,-3.479164124,8.181060791,0.07549838722,-0.0410114713,0.1014634445,3,Pushups
140,6.475576401,-3.273381472,8.252845764,0.03928046674,-0.01118494663,0.112115778,3,Pushups
