,X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
796,-8.209977264,0.7092251587,10.07135651,0.541698575,-0.2478943616,0.3276044428,2,Pushups
797,-8.468190308,0.5608836365,10.400522,0.4837442935,-0.2951286435,0.2955468595,2,Pushups
798,-8.8305867,0.373024292,10.85123474,0.3948005736,-0.2573016286,0.2523293495,2,Pushups
799,-9.389075317,0.1363664246,11.28413452,0.272357583,-0.1530934125,0.1983762234,2,Pushups
800,-10.13557297,-0.3433859253,11.68619843,0.1742669642,-0.0705101192,0.1388087571,2,Pushups
801,-11.03625,-0.7156617737,12.2147493,0.08866646141,-0.01793273166,0.06026570871,2,Pushups
802,-11.95938034,-0.8442443848,12.68956192,0.0098281065,0.02724166773,0.001156584593,2,Pushups
803,-13.0892308,-0.7274871826,12.9964238,-0.08902816474,0.03431955352,-0.03112412244,2,Pushups
804,-13.97374146,-0.2993774414,12.91379562,-0.2103284895,-0.06163520366,-0.04476803169,2,Pushups
805,-14.43568085,0.2787203979,12.4283551,-0.3039629161,-0.1700793356,-0.02480348572,2,Pushups
806,-14.14498535,0.9357041931,11.85474792,-0.3906932771,-0.1899656802,-0.01457881182,2,Pushups
807,-12.98025742,1.413360901,11.28937363,-0.4534369707,-0.1764108688,-0.03681530431,2,Pushups
808,-11.54249725,1.493893433,10.98116455,-0.4529530704,-0.16788131,-0.09454251826,2,Pushups
809,-10.5491629,1.444346466,11.24341919,-0.4095118642,-0.1651912928,-0.1738565713,2,Pushups
810,-9.838590546,1.450483704,11.43651764,-0.3557341099,-0.1572689116,-0.2672778964,2,Pushups
811,-9.380393372,1.457668762,11.15779724,-0.3026082218,-0.05655937642,-0.3742190599,2,Pushups
812,-9.051078186,1.407672729,10.58433975,-0.2578897476,0.07950871438,-0.4555541277,2,Pushups
813,-8.949738922,1.331032104,9.886640625,-0.2531311214,0.1892938763,-0.4846076369,2,Pushups
814,-9.056766357,1.344354401,9.017547913,-0.2903274894,0.2502592206,-0.4871892929,2,Pushups
815,-9.126371613,1.341210938,8.209528198,-0.3466951251,0.2659250796,-0.4661150575,2,Pushups
816,-9.104666748,1.298998718,7.60673172,-0.3852883279,0.2817349434,-0.4498479366,2,Pushups
817,-8.889713745,1.404379578,7.335944824,-0.4004474878,0.3017003536,-0.4350992441,2,Pushups
818,-8.503965912,1.470691681,7.359445953,-0.4209136069,0.3248123229,-0.4379882216,2,Pushups
819,-7.97182251,1.224453735,7.347171478,-0.4634118974,0.3414669335,-0.4795970619,2,Pushups
820,-7.353458405,0.7813751221,7.319928131,-0.4953434765,0.3208996058,-0.5328946114,2,Pushups
821,-6.830745392,0.5719606018,7.21828949,-0.5081171393,0.2939830124,-0.5843801498,2,Pushups
822,-6.477330322,0.5715115356,6.9912117,-0.5464408398,0.2599643171,-0.6107313633,2,Pushups
823,-6.207740936,0.6709048462,6.581813049,-0.6011921763,0.2395763993,-0.6113265753,2,Pushups
824,-6.014043732,0.8866062927,6.403084717,-0.6197083592,0.2493962646,-0.6013413072,2,Pushups
825,-6.024222565,0.9431886292,6.780000916,-0.5870569348,0.2421844453,-0.5926303864,2,Pushups
826,-6.051465912,0.7375163269,7.260202332,-0.5239765048,0.1967056394,-0.6009545922,2,Pushups
827,-5.973029022,0.3691323853,7.555538177,-0.4663937986,0.1458110213,-0.6104978323,2,Pushups
828,-5.788612518,-0.0002993774414,7.575895844,-0.445433408,0.1396676451,-0.6289194822,2,Pushups
829,-5.687123566,-0.3517684937,7.248975677,-0.4482928813,0.1313871592,-0.6284467578,2,Pushups
830,-5.794001312,-0.5228627014,6.685098267,-0.4550456107,0.1032681689,-0.600507319,2,Pushups
831,-5.886059875,-0.5430706787,6.16522934,-0.4667645395,0.07578071207,-0.5499681234,2,Pushups
832,-5.892047424,-0.5637277222,5.891448669,-0.4936068058,0.0622619763,-0.4935993552,2,Pushups
833,-5.851781158,-0.6526428223,5.829926605,-0.5006584525,0.02572253719,-0.4540096223,2,Pushups
834,-5.822891235,-0.8309220886,5.967340851,-0.4917650819,-0.02992181852,-0.4295434356,2,Pushups
835,-5.887107697,-1.088237,6.099066925,-0.5005078316,-0.08428441733,-0.4202617407,2,Pushups
836,-5.892197113,-1.362317047,6.007607117,-0.5205014944,-0.1301658899,-0.4198721349,2,Pushups
837,-5.838159485,-1.526076508,5.742957458,-0.5241590738,-0.1363689154,-0.4282781482,2,Pushups
838,-5.729186096,-1.520538025,5.509143677,-0.5069755316,-0.09382439405,-0.4383355677,2,Pushups
839,-5.503605194,-1.354832611,5.315596161,-0.4861121774,-0.03396774083,-0.4461399317,2,Pushups
840,-5.316045227,-1.181343384,4.970114594,-0.4586557746,-0.01861701347,-0.4455508292,2,Pushups
841,-5.150339813,-1.117875366,4.540507965,-0.4257466793,-0.01592490822,-0.4286717176,2,Pushups
842,-4.992268524,-1.134790192,4.278403015,-0.3994104266,0.009193761274,-0.3914828002,2,Pushups
843,-4.897814941,-1.096020813,4.17017807,-0.3744234145,0.03016395681,-0.3446721733,2,Pushups
844,-4.733756104,-1.019829254,4.149521027,-0.344101727,-0.005616677459,-0.3022914231,2,Pushups
845,-4.525539093,-0.9815089417,4.100123749,-0.2914038301,-0.01603820734,-0.232119754,2,Pushups
846,-4.35968399,-0.9038204956,4.089196472,-0.226867184,0.03099827841,-0.1725802571,2,Pushups
847,-4.007167053,-0.6688092041,4.080664215,-0.1615949571,0.07179450989,-0.1093843356,2,Pushups
848,-3.70569397,-0.3851490784,3.898493042,-0.108162351,0.08377527446,-0.05261053517,2,Pushups
849,-3.494333496,-0.2189945984,3.693120117,-0.06290467083,0.06995562464,0.006831312552,2,Pushups
850,-3.361858978,-0.2377056885,3.595523071,-0.01420531049,0.04753446952,0.06598705053,2,Pushups
851,-3.208577728,-0.3053649902,3.61677887,0.03510311991,-0.02053566277,0.106314227,2,Pushups
852,-3.077450409,-0.3522175598,3.686533813,0.08353216946,-0.1300461739,0.1613820046,2,Pushups
853,-3.033292236,-0.4670288086,3.645070038,0.1322129369,-0.1726733893,0.2224338353,2,Pushups
854,-2.76026001,-0.5165757751,3.603157196,0.1823956817,-0.1936825365,0.2698711455,2,Pushups
855,-2.341580658,-0.5266049194,3.531905365,0.2439198345,-0.1979953349,0.3011156917,2,Pushups
856,-2.077829132,-0.5987548828,3.448678436,0.2799332142,-0.1762833744,0.3321391344,2,Pushups
857,-1.914818115,-0.6807843018,3.286116486,0.3062150478,-0.1231754869,0.366897881,2,Pushups
858,-1.835034027,-0.8048762512,3.187172241,0.3447150588,-0.09477873147,0.3769071102,2,Pushups
859,-1.870061188,-0.8830137634,3.306025085,0.382422328,-0.1234526113,0.3916587234,2,Pushups
860,-2.200274506,-1.050665131,3.449277191,0.4117437303,-0.1855114549,0.4047574699,2,Pushups
861,-2.582878876,-1.149908752,3.641178131,0.437207818,-0.2301683128,0.4248114824,2,Pushups
862,-2.95799881,-1.086740112,3.935615845,0.4645893872,-0.2454873472,0.4467929602,2,Pushups
863,-3.38266571,-1.034498749,4.274511108,0.4874187708,-0.2391685098,0.4503673911,2,Pushups
864,-3.78053833,-1.030157776,4.481829987,0.5118898153,-0.2095485777,0.4456360042,2,Pushups
865,-4.275259552,-1.037791901,4.620441742,0.5405564904,-0.1543335766,0.436069876,2,Pushups
866,-4.859943695,-0.969533844,4.840334473,0.5771278143,-0.08605546504,0.4362472594,2,Pushups
867,-5.523813171,-0.7849676514,5.130580902,0.6131313443,-0.01947019622,0.4567303956,2,Pushups
868,-6.202801208,-0.5462141418,5.46782959,0.6398367286,0.03375200927,0.5006129146,2,Pushups
869,-6.869065704,-0.3143463135,5.778433685,0.6323503256,0.04341528937,0.5601617098,2,Pushups
870,-7.432643738,-0.1791773987,6.005062408,0.5767480731,0.01543532219,0.6181906462,2,Pushups
871,-7.772437134,-0.07634124756,6.196963348,0.507689476,-0.04587590322,0.6665222645,2,Pushups
872,-7.766150208,-0.06646179199,6.548282776,0.4627499878,-0.1288339049,0.701356709,2,Pushups
873,-7.445966034,-0.1639091492,7.090006256,0.4597209096,-0.1963205338,0.7098846436,2,Pushups
874,-6.925049286,-0.2601589966,7.694598999,0.4722433984,-0.2104647458,0.6961529255,2,Pushups
875,-6.510561218,-0.3474275208,8.281079407,0.4889273643,-0.2026691586,0.6563271284,2,Pushups
876,-6.358327789,-0.5219645691,8.794511719,0.5224387646,-0.2019660771,0.5958406329,2,Pushups
877,-6.492897949,-0.6339317322,9.265432434,0.5671371222,-0.2002765685,0.5322577953,2,Pushups
878,-6.931785278,-0.6231541443,9.624086609,0.6115069985,-0.2017138898,0.4782862067,2,Pushups
879,-7.589816895,-0.4278103638,9.769584045,0.6474168301,-0.2194006443,0.4425248504,2,Pushups
880,-8.255632324,-0.002395019531,9.702822876,0.6638964415,-0.2190914601,0.4306295812,2,Pushups
881,-8.942254486,0.460891571,9.601333923,0.6400510669,-0.1938947588,0.4301432967,2,Pushups
882,-9.538165283,0.7611671448,9.473499756,0.5700078011,-0.2218185365,0.420039773,2,Pushups
883,-9.799222412,0.8693920898,9.244775391,0.5084910989,-0.1358932108,0.462564975,2,Pushups
884,-10.60290115,0.949176178,9.418264618,0.4412393272,-0.210337624,0.447036624,2,Pushups
885,-10.64646057,1.051413574,9.732910309,0.3529913127,-0.2975351214,0.4351215363,2,Pushups
886,-10.41713745,0.960402832,9.850715332,0.2897249758,-0.3399156034,0.4080169499,2,Pushups
887,-10.10473709,0.9113049316,10.39677979,0.258466363,-0.3433890343,0.3611597121,2,Pushups
888,-9.724677429,0.8458909607,11.00915634,0.2322126478,-0.3182884753,0.2989256382,2,Pushups
889,-9.56780365,0.5608836365,11.55073013,0.2139068544,-0.2556726038,0.2268038392,2,Pushups
890,-9.636660461,0.3104544067,12.07494003,0.1948585808,-0.1593418121,0.1535464078,2,Pushups
891,-9.960437164,0.2689906311,12.47116608,0.1536071002,-0.07905631512,0.09218656272,2,Pushups
892,-10.58583664,0.277073822,12.57250534,0.09704155475,0.002011104487,0.05501868948,2,Pushups
893,-11.33068771,0.2486329651,12.66186951,0.04104793817,0.0780884549,0.01541817933,2,Pushups
894,-11.96312256,0.2676434326,12.77638138,-0.03601116315,0.1025575772,-0.03257917613,2,Pushups
895,-12.52625153,0.356408844,12.68552032,-0.1366835684,0.1115530878,-0.09825069457,2,Pushups
896,-12.85691391,0.4414320374,12.43583954,-0.2187584639,0.06250405312,-0.111169152,2,Pushups
897,-12.78985336,0.7011419678,12.07359283,-0.3070574701,0.07653375715,-0.1292960942,2,Pushups
898,-11.94605804,0.9978250122,11.47962799,-0.3736753762,0.1187808216,-0.1508389413,2,Pushups
899,-10.90437424,1.075064392,11.0322084,-0.4003109336,0.1234449521,-0.1808744073,2,Pushups
900,-10.06072861,1.146016846,10.9884993,-0.3949188292,0.09410889447,-0.227311939,2,Pushups
901,-9.300758972,1.215921478,10.97427887,-0.3656543791,0.04369645193,-0.2729090452,2,Pushups
902,-8.673712921,1.199455719,10.77953384,-0.3293903768,0.01499583106,-0.3279459476,2,Pushups
903,-8.186476135,1.023272095,10.36444702,-0.3112933636,0.01999736205,-0.3825844228,2,Pushups
904,-7.878267059,0.7643106079,9.808203735,-0.3100379705,0.06201352552,-0.4245734215,2,Pushups
905,-7.725584564,0.5484594727,9.254355469,-0.3340304494,0.1488823444,-0.4582687914,2,Pushups
906,-7.601492615,0.436791687,8.73822876,-0.37098822,0.2498478293,-0.4911828041,2,Pushups
907,-7.429649963,0.4788542175,8.201295319,-0.4232989252,0.3293288052,-0.5246807933,2,Pushups
908,-7.326514435,0.6216572571,7.697742462,-0.4717269242,0.3606899381,-0.5460137725,2,Pushups
909,-7.380701752,0.8496331787,7.435188446,-0.5091872811,0.3556168675,-0.5564742684,2,Pushups
910,-7.462132416,1.056502991,7.408094788,-0.5490241647,0.3404743969,-0.5543435216,2,Pushups
911,-7.307054901,1.24735611,7.465425568,-0.5736312866,0.3439911604,-0.5549089909,2,Pushups
912,-6.939718781,1.232237549,7.59146347,-0.5711974502,0.3419104517,-0.5684578419,2,Pushups
913,-6.632407837,1.052910461,7.737260284,-0.5626279116,0.3273050487,-0.5831716657,2,Pushups
914,-6.480623474,0.8737330627,7.690108337,-0.5453279614,0.3200545907,-0.584959209,2,Pushups
915,-6.425987091,0.7217990112,7.500003662,-0.5165010095,0.3218900263,-0.5780519843,2,Pushups
916,-6.481521606,0.5304968262,7.347321167,-0.4900372326,0.3199163377,-0.5653196573,2,Pushups
917,-6.643634491,0.2471360779,7.184010773,-0.4824708998,0.2991413474,-0.541921854,2,Pushups
918,-6.782695313,-0.1299298096,6.990163879,-0.4858435392,0.2969927192,-0.5169603229,2,Pushups
919,-6.844816132,-0.5321434021,6.862180023,-0.484446466,0.2871373594,-0.5026067495,2,Pushups
920,-6.711742859,-0.8692424011,6.819518738,-0.4796346724,0.2511615157,-0.4976471066,2,Pushups
921,-6.537205811,-1.131796417,6.734645233,-0.4699188471,0.2117093503,-0.5038403273,2,Pushups
922,-6.352639618,-1.256936188,6.64962204,-0.4661110342,0.1877321154,-0.512576282,2,Pushups
923,-6.160289612,-1.229692841,6.499334564,-0.4742991328,0.1903857291,-0.5016778708,2,Pushups
924,-6.049519958,-1.100810852,6.191873932,-0.4662965834,0.2031997889,-0.4862019718,2,Pushups
925,-5.892795868,-0.9343569946,5.894592133,-0.4380186796,0.2102438807,-0.4723874032,2,Pushups
926,-5.837411041,-0.8925938416,5.670807495,-0.4150971174,0.1953416318,-0.4547026753,2,Pushups
927,-5.769602051,-0.9945318604,5.472170563,-0.4059633613,0.1650721729,-0.4393382668,2,Pushups
928,-5.508245544,-1.052611084,5.234764252,-0.3974087536,0.08248967677,-0.4280400872,2,Pushups
929,-5.277425537,-1.0975177,4.931195526,-0.39982149,0.03695457429,-0.3846965432,2,Pushups
930,-4.989723816,-1.130000153,4.655468903,-0.3919475973,0.02627370134,-0.358720094,2,Pushups
931,-4.544250183,-1.163979492,4.421206055,-0.3751215339,0.001004184131,-0.330688417,2,Pushups
932,-4.189487915,-1.262175293,4.118834839,-0.3640984595,-0.009497991763,-0.3162349164,2,Pushups
933,-3.907923431,-1.40063736,3.834126892,-0.3528980613,-0.01610631309,-0.296800822,2,Pushups
934,-3.721411285,-1.520987091,3.636238403,-0.3067023456,0.01761223376,-0.2872352898,2,Pushups
935,-3.529510345,-1.520238647,3.660338287,-0.2464540005,0.05993144214,-0.2673638165,2,Pushups
936,-3.355272675,-1.439107361,3.629053345,-0.1879062653,0.07825159281,-0.2358514369,2,Pushups
937,-3.273692322,-1.18298996,3.545527039,-0.1365806311,0.05857205391,-0.1844309419,2,Pushups
938,-3.321143646,-0.8265811157,3.515589294,-0.07895035297,0.01943343505,-0.1189259812,2,Pushups
939,-3.358865204,-0.4290078735,3.480562134,-0.03486479819,-0.03194868192,-0.04569614306,2,Pushups
940,-3.278482361,-0.08128097534,3.351380768,-0.001358768204,-0.04254699871,0.03663787991,2,Pushups
941,-3.163371735,0.2064207458,3.211421814,0.02613267675,-0.04198804498,0.1135061085,2,Pushups
942,-2.990630951,0.4105961609,3.17908905,0.06997230649,-0.03446328267,0.1887539923,2,Pushups
943,-2.825224915,0.4797523499,3.208877106,0.1280510873,-0.03577211872,0.2572380602,2,Pushups
944,-2.652035065,0.399818573,3.270698547,0.1938713789,-0.05534635112,0.3006699383,2,Pushups
945,-2.47944397,0.1426533508,3.300336914,0.2541093826,-0.08330909908,0.3312247992,2,Pushups
946,-2.461481323,-0.2387535095,3.375181274,0.3079784811,-0.09491302818,0.3567080498,2,Pushups
947,-2.514770508,-0.5602848816,3.491788788,0.3608568907,-0.1033245325,0.3866996467,2,Pushups
948,-2.637964325,-0.8005352783,3.551813965,0.4046193063,-0.1144496202,0.4120081961,2,Pushups
949,-2.812201996,-1.052162018,3.490291901,0.4189926684,-0.1273892671,0.429123491,2,Pushups
950,-3.062780914,-1.179247742,3.450175323,0.4208041728,-0.1572536975,0.4580696821,2,Pushups
951,-3.32653244,-1.174607391,3.534150696,0.4219640791,-0.1863108426,0.4862424731,2,Pushups
952,-3.628155212,-1.083147583,3.729344788,0.4235726297,-0.2102843523,0.5113494396,2,Pushups
953,-3.888912964,-1.069376221,3.987408142,0.420360744,-0.1990876943,0.5240913033,2,Pushups
954,-4.136049042,-1.072819061,4.308490448,0.4166110158,-0.1735711545,0.5240172744,2,Pushups
955,-4.42524765,-1.080153809,4.694986725,0.4423008561,-0.1625142545,0.5069016814,2,Pushups
956,-4.817731476,-1.153201904,5.074597321,0.4729415774,-0.1541612595,0.4877791107,2,Pushups
957,-5.306016083,-1.205592957,5.41753418,0.5043694973,-0.1346240789,0.4656439424,2,Pushups
958,-5.84339859,-1.136736145,5.749094696,0.5350462198,-0.1006115228,0.4489251375,2,Pushups
959,-6.398444366,-0.9865983582,6.124364319,0.5713239312,-0.05966211483,0.4486064613,2,Pushups
960,-6.934479675,-0.6364764404,6.511010284,0.6059671044,-0.02700456977,0.4658754468,2,Pushups
961,-7.389383698,-0.09355545044,6.901847534,0.629712522,-0.01501135621,0.5009370446,2,Pushups
962,-7.796537018,0.4589456177,7.161557465,0.6212676764,-0.03579120338,0.5485298634,2,Pushups
963,-8.155340881,0.8059240723,7.209757233,0.5762088895,-0.04398224503,0.6044362783,2,Pushups
964,-8.414601746,0.8925938416,7.252867584,0.5316033363,-0.06231651083,0.6627719998,2,Pushups
965,-8.503217468,0.7717950439,7.473059692,0.5143011212,-0.1232963949,0.6961737871,2,Pushups
966,-8.394842834,0.4848417664,7.771389313,0.5062757134,-0.1875547469,0.696384728,2,Pushups
967,-8.215066681,0.1836680603,8.161927185,0.4939190745,-0.2495505065,0.6903465986,2,Pushups
968,-7.986492004,0.03382965088,8.572822723,0.5126581192,-0.2874209285,0.679499805,2,Pushups
969,-7.715405731,0.1082249451,8.959917755,0.5506621599,-0.296690315,0.6458284855,2,Pushups
970,-7.508685608,0.1896556091,9.242979126,0.5828089118,-0.3026214242,0.5964795947,2,Pushups
971,-7.443121948,0.2582130432,9.283544769,0.5996774435,-0.2903005183,0.5383007526,2,Pushups
972,-7.591014404,0.3603007507,9.276359711,0.5967833996,-0.2734419107,0.4646001458,2,Pushups
973,-7.912246399,0.3864962769,9.325158234,0.5701935887,-0.2330894321,0.4027343988,2,Pushups
974,-8.377029877,0.4053570557,9.51750824,0.5311902761,-0.1830041558,0.3494027257,2,Pushups
975,-8.931476898,0.4204756165,9.947114868,0.4999901354,-0.1785500199,0.3066204786,2,Pushups
976,-9.579030304,0.5309458923,10.42641815,0.4636837542,-0.1986893713,0.2613664567,2,Pushups
977,-10.27029282,0.832868042,10.81291443,0.4164507091,-0.207152769,0.241811201,2,Pushups
978,-10.98146393,1.195713501,11.15809662,0.3703215718,-0.1212993786,0.1966671646,2,Pushups
979,-11.51435577,1.617536316,11.58261383,0.3326798081,-0.0202593822,0.1841726452,2,Pushups
980,-11.95953003,1.996099091,11.98273178,0.2891573608,0.03352022916,0.1854056865,2,Pushups
981,-12.49766098,2.065105591,12.30605942,0.208429724,0.05391298607,0.1581770629,2,Pushups
982,-12.50484604,1.632954254,12.2292691,0.1254400313,0.1280820221,0.08899453282,2,Pushups
983,-12.62699203,0.8863069153,12.20906113,0.04963605478,0.1433701217,0.01337001473,2,Pushups
984,-12.77683044,0.1067280579,12.36099518,-0.03111018986,0.161215961,-0.06946707517,2,Pushups
985,-12.74195297,-0.5833369446,12.45425125,-0.11131908,0.1884820014,-0.1546281576,2,Pushups
986,-12.56337433,-1.026415558,12.53208939,-0.1758458763,0.1874537468,-0.2494103163,2,Pushups
987,-12.11595474,-1.102906494,12.51158203,-0.2082659155,0.1954241991,-0.3235071301,2,Pushups
988,-11.57138718,-0.7366181946,12.37596405,-0.2371588051,0.2396936566,-0.3739601672,2,Pushups
989,-11.01873642,-0.1169068909,11.99904785,-0.2535727024,0.274456352,-0.3933624923,2,Pushups
990,-10.50949539,0.5598358154,11.53606064,-0.2605957091,0.2892739177,-0.3930277228,2,Pushups
991,-10.15697845,1.088087311,10.9486821,-0.2638379931,0.2815721631,-0.3856810331,2,Pushups
992,-9.786199493,1.441203003,10.14066238,-0.2673613429,0.2321912944,-0.3613938093,2,Pushups
993,-9.41332489,1.613345032,9.320068817,-0.2828241289,0.151135847,-0.328209877,2,Pushups
994,-8.888965302,1.642384644,8.653355255,-0.319735527,0.09170687944,-0.3021061122,2,Pushups
995,-8.210126953,1.563947754,8.085436249,-0.3802300394,0.06626432389,-0.2944932878,2,Pushups
996,-7.472760315,1.285077667,7.713459778,-0.466242671,0.04192010313,-0.3070479631,2,Pushups
997,-6.72686142,0.8482859802,7.510930939,-0.5434286594,0.02951711789,-0.3787960112,2,Pushups
998,-5.999972992,0.4478686523,7.502997437,-0.59919101,0.008268821985,-0.4723861516,2,Pushups
999,-5.370232544,0.2459385681,7.599396973,-0.6460402012,-0.00488433009,-0.5611444116,2,Pushups
1000,-5.019811249,0.2613565063,7.717651062,-0.6563794017,0.05075949058,-0.6551465392,2,Pushups
1001,-4.834197235,0.4602928162,7.801776123,-0.6528721452,0.09571650624,-0.7119528651,2,Pushups
1002,-4.902305603,0.7521858215,7.714507599,-0.6303883791,0.114212431,-0.7254758477,2,Pushups
1003,-5.222789154,1.05889801,7.481891327,-0.5765849948,0.1100810915,-0.7024919987,2,Pushups
1004,-5.738766174,1.190175018,7.331603851,-0.5329229832,0.09630642831,-0.6607186794,2,Pushups
1005,-6.346053314,1.112336884,7.147337036,-0.5032470226,0.07732061297,-0.6204228997,2,Pushups
1006,-6.838529205,0.8086184692,7.002737732,-0.4861300588,0.06337682903,-0.5811226368,2,Pushups
1007,-7.158264313,0.3962260437,6.984326019,-0.4706185162,0.05427801237,-0.5487891436,2,Pushups
1008,-7.282805328,-0.02275268555,6.976542206,-0.4589823782,0.03942396492,-0.5295696855,2,Pushups
1009,-7.340585175,-0.4565505981,6.84496582,-0.4549432993,0.02790319733,-0.5072717667,2,Pushups
1010,-7.423363037,-0.9192384338,6.514902191,-0.4867606163,0.04488644376,-0.4736030102,2,Pushups
1011,-7.471562805,-1.225800934,6.117478638,-0.5422619581,0.07889623195,-0.4279981852,2,Pushups
1012,-7.280410309,-1.175206146,5.827830963,-0.5758050084,0.09394522756,-0.3814743757,2,Pushups
1013,-6.919959869,-0.993633728,5.854924622,-0.571213007,0.07337607443,-0.3453491926,2,Pushups
1014,-6.490652618,-0.9286688232,5.970634003,-0.5642004013,0.02258266881,-0.3275294304,2,Pushups
1015,-5.984704742,-0.9672885132,5.977220306,-0.5490134358,-0.02891341411,-0.3247963488,2,Pushups
1016,-5.432353363,-1.062191162,5.919739838,-0.5127379894,-0.07492112368,-0.3313564956,2,Pushups
1017,-4.963677979,-1.092727661,5.882617035,-0.4756770432,-0.09606637061,-0.3398139775,2,Pushups
1018,-4.537963257,-1.08464447,5.655239868,-0.4438245893,-0.06650155783,-0.3423991203,2,Pushups
1019,-4.244124298,-1.138083344,5.200784912,-0.4163686633,-0.03239660338,-0.3487476408,2,Pushups
1020,-4.016447754,-1.185534668,4.764292603,-0.3625818491,-0.01254193857,-0.3515551388,2,Pushups
1021,-4.00402359,-1.294657745,4.418062592,-0.3222989738,-0.001062982716,-0.3418655694,2,Pushups
1022,-4.146078186,-1.482666779,4.082310791,-0.3070462644,-0.005710464902,-0.327039212,2,Pushups
1023,-4.243375854,-1.676363983,3.79341156,-0.3099075854,-0.01349288784,-0.2986429036,2,Pushups
1024,-4.256847839,-1.793869629,3.619323578,-0.3010632396,-0.02723080292,-0.2683438361,2,Pushups
1025,-4.162394257,-1.760339355,3.461851044,-0.2847993672,-0.005578351207,-0.2264507264,2,Pushups
1026,-3.953129425,-1.546434174,3.373834076,-0.2527335882,0.02182664163,-0.1709094346,2,Pushups
1027,-3.677402802,-1.038091278,3.423830109,-0.2024031579,0.02490192652,-0.0984813422,2,Pushups
1028,-3.54537735,-0.4921765137,3.509601746,-0.146621123,-0.001829284243,-0.0287840236,2,Pushups
1029,-3.381468201,-0.04924758911,3.506158905,-0.1002380997,-0.04949725047,0.04745620862,2,Pushups
1030,-3.226839752,0.2450404358,3.460803223,-0.04126346484,-0.09657394141,0.1121739522,2,Pushups
1031,-3.024161224,0.3893403625,3.493135986,0.03861900792,-0.1271119565,0.1727278084,2,Pushups
1032,-2.765798492,0.3751199341,3.523373108,0.1155947447,-0.1204343364,0.2179237753,2,Pushups
1033,-2.519560547,0.1681004333,3.466790771,0.1888141334,-0.08969526738,0.2623537183,2,Pushups
1034,-2.294728088,-0.09714797974,3.431613922,0.2569801211,-0.03121571429,0.2981333137,2,Pushups
1035,-2.198927307,-0.4188290405,3.41664505,0.3170066774,0.01300410088,0.3296720684,2,Pushups
1036,-2.307751007,-0.7060816956,3.350332947,0.3635784388,0.005593854934,0.3661216795,2,Pushups
1037,-2.529290314,-0.9072633362,3.30437851,0.4024615288,-0.03142343834,0.4187906086,2,Pushups
1038,-2.728975067,-0.9958790588,3.322341156,0.419254601,-0.06340613961,0.4708983004,2,Pushups
1039,-2.888543243,-1.03434906,3.35691925,0.423989296,-0.1131205931,0.5110804439,2,Pushups
1040,-2.947520599,-1.076112213,3.336112518,0.4331527054,-0.1734276116,0.5383160114,2,Pushups
1041,-2.988684998,-1.149609375,3.315455475,0.4457016587,-0.2156582624,0.5536978245,2,Pushups
1042,-3.030448151,-1.235830078,3.474873962,0.4527454674,-0.2158209831,0.5509949327,2,Pushups
1043,-3.209775238,-1.307680664,3.791764984,0.4590598643,-0.2147636116,0.5357147455,2,Pushups
1044,-3.491938477,-1.357377319,4.164489899,0.4699865282,-0.2099560797,0.5199717283,2,Pushups
1045,-3.922892303,-1.302591248,4.639152832,0.4790586829,-0.2045095861,0.5176835656,2,Pushups
1046,-4.449048157,-1.124311981,5.04780304,0.4917148352,-0.1908366531,0.5198844075,2,Pushups
1047,-4.938530273,-0.8994795227,5.446124725,0.5067746639,-0.1735417098,0.5282858014,2,Pushups
1048,-5.446873169,-0.6917115784,5.894741821,0.5315151811,-0.1490472853,0.547953248,2,Pushups
1049,-5.959407349,-0.4885839844,6.422993317,0.5719551444,-0.1281069219,0.5587528944,2,Pushups
1050,-6.425687714,-0.2281256104,6.971303101,0.6012893319,-0.1271260828,0.5685487986,2,Pushups
1051,-6.890920258,0.0904119873,7.41019043,0.6188708544,-0.1389671862,0.5812357068,2,Pushups
1052,-7.390730896,0.3113525391,7.747289429,0.6155163646,-0.1488757432,0.5980160236,2,Pushups
1053,-7.804919586,0.4769082642,7.998018036,0.6005706787,-0.1416992843,0.6165987849,2,Pushups
1054,-8.237519989,0.5628295898,8.321794739,0.5800204277,-0.146989122,0.6266492605,2,Pushups
1055,-8.562344513,0.5960604858,8.697663116,0.5442216992,-0.1423948109,0.6164982915,2,Pushups
1056,-8.814120941,0.4719685364,9.014404449,0.5046748519,-0.1833984405,0.6004974842,2,Pushups
1057,-9.073830872,0.3460803223,9.279503174,0.4845547676,-0.2579477131,0.5792321563,2,Pushups
1058,-9.344917145,0.449664917,9.61929657,0.4841981828,-0.3498059809,0.5530583262,2,Pushups
1059,-9.309440918,0.8987310791,9.899813232,0.5133927464,-0.3709467649,0.5374510288,2,Pushups
1060,-9.180558929,1.473236389,10.0183667,0.5299376249,-0.3075070679,0.5242646933,2,Pushups
1061,-9.066795502,1.900897064,10.03438339,0.5253344178,-0.2270596027,0.510907352,2,Pushups
1062,-9.059909821,1.753753052,9.971065063,0.5172362328,-0.1912209094,0.4784391522,2,Pushups
1063,-9.167985077,1.187929688,10.0661174,0.5216634274,-0.1677376479,0.4197241366,2,Pushups
1064,-9.437724152,0.580941925,10.36025574,0.4934304953,-0.1062532514,0.3567829728,2,Pushups
