X (m/s^2),Y (m/s^2),Z (m/s^2),X (rad/s),Y (rad/s),Z (rad/s),Subject,Activity
-3.81595397,-13.94297791,-4.285545349,-0.3292901516,0.4713656008,-0.5280892849,3,Jumping
-4.319045067,-15.26501179,-5.784648895,0.09786828607,0.05912043154,-0.9701609612,3,Jumping
-4.893920422,-17.96232224,-7.370491982,0.5175700784,-0.1688394397,-1.308905125,3,Jumping
-3.710071564,-19.61037827,-4.472185612,0.7753564715,-0.2167749256,-1.489994645,3,Jumping
0.1322034448,-19.67259216,-0.6586244106,0.8989235163,-0.1837527007,-1.551778197,3,Jumping
2.369492531,-18.93021774,-0.1172483116,1.011838198,-0.1667089611,-1.418624043,3,Jumping
1.761117458,-17.47358704,-0.06939185411,1.137535691,-0.1081211492,-1.055379629,3,Jumping
0.6831508875,-16.98485374,0.3619144261,1.179079771,0.05805519968,-0.6995918155,3,Jumping
-0.4522434771,-18.21655846,0.2087737769,1.148187995,0.1880136281,-0.431153059,3,Jumping
-2.095514536,-20.47299004,0.5539384484,1.132209539,0.199731186,-0.2181064636,3,Jumping
-3.719642878,-22.44228363,1.080359459,1.116231084,0.2263620198,-0.07430000603,3,Jumping
-5.727221012,-22.1880455,0.9080761671,1.029947162,0.2796236575,0.01944050193,3,Jumping
-8.252246857,-19.1886425,0.366700083,0.8808145523,0.2892107666,0.08868064731,3,Jumping
-8.659625053,-16.08934021,-0.6490531564,0.6965292692,0.2561885417,0.1291595101,3,Jumping
-7.059424877,-14.71885014,-1.343569875,0.4952002168,0.1880136281,0.1217028722,3,Jumping
-4.649254322,-14.25404453,-1.52542448,0.3002625704,0.06764229387,0.08122401685,3,Jumping
-2.287538528,-13.48295784,-1.937588096,0.1255643368,-0.06125089899,0.03541899845,3,Jumping
-0.7639086246,-11.81575775,-2.819343328,-0.0512643382,-0.1006645188,-0.006125089712,3,Jumping
-0.05503492057,-9.415159225,-3.399004459,-0.2376801223,-0.09640359133,-0.0221035853,3,Jumping
0.2949153781,-6.703492641,-3.542573929,-0.4272916019,-0.142208606,-0.0146469539,3,Jumping
0.6687939167,-4.168895245,-3.375076294,-0.6147726178,-0.1986659616,0.007722939365,3,Jumping
0.888933599,-2.248056889,-2.900699139,-0.7394048572,-0.1922745556,0.04500609636,3,Jumping
0.9846464992,-0.9684949517,-2.244467735,-0.7298177481,-0.1517957002,0.1334204376,3,Jumping
1.138385415,-0.04905286431,-2.114656925,-0.6147726178,-0.1496652365,0.2143781483,3,Jumping
1.200598717,0.9714859724,-2.603390932,-0.4880098701,-0.2199706137,0.2474003732,3,Jumping
0.941575706,1.762313843,-3.183052301,-0.3623123765,-0.3062545061,0.2484655976,3,Jumping
0.1704886109,1.68574357,-3.46121788,-0.221701622,-0.3105154335,0.2367480397,3,Jumping
-0.8213363886,1.110269666,-2.891128063,-0.08961272985,-0.1880136281,0.2015953511,3,Jumping
-1.640878081,0.6843472719,-1.660020709,0.01797580719,0.06444659829,0.1302247345,3,Jumping
-1.67437768,0.3678964674,-0.5096712112,0.08508548886,0.2519276142,0.01517957076,3,Jumping
-1.123430252,0.03230310604,0.2470589429,0.08721595258,0.2476666719,-0.1360835135,3,Jumping
-0.5389832854,-0.2835494876,1.018146038,0.08295502514,0.2551233172,-0.2777595222,3,Jumping
-0.1555334777,-0.4654040039,1.670190215,0.1021292135,0.5224968195,-0.3427387178,3,Jumping
0.3810569942,-0.5808576941,1.804188251,0.1223686412,0.8260881901,-0.3448691964,3,Jumping
1.066002488,-0.6669993401,1.152742267,-0.0171768833,0.5278229713,-0.3320863843,3,Jumping
1.588235974,-0.8057830334,0.7357929349,-0.4496614933,-0.2135792226,-0.2809551954,3,Jumping
1.703689694,-1.332802176,0.7788637877,-0.7212958932,-0.4223648906,-0.1659100503,3,Jumping
1.080957651,-2.46819663,0.299701035,-0.5934679508,-0.2508623898,0.2793573737,3,Jumping
-0.394815743,-4.686343193,-1.434497118,-0.5870765448,-0.3989297748,0.8387378454,3,Jumping
-1.621735573,-8.801998138,-3.772883177,-0.7404701114,-0.5885412693,0.8099765778,3,Jumping
-1.779661894,-14.38325691,-3.81595397,-0.7724270821,-0.3776251078,0.7673672438,3,Jumping
-2.733201742,-21.14836502,-3.044268608,-0.630751133,0.2157096863,1.173220992,3,Jumping
-3.796811342,-26.68176651,-4.23230505,-0.369769007,0.4564523399,1.312766552,3,Jumping
-5.464010715,-24.50669098,-2.651247501,-0.09174319357,0.2370143533,0.9900009632,3,Jumping
-6.565905571,-15.8063879,-0.4809573591,0.1063901484,0.05805519968,0.4605801404,3,Jumping
-4.098307133,-11.89232826,-0.8691928387,0.2832188308,0.02716344222,-0.2063889056,3,Jumping
-4.52482748,-15.49053574,-2.134397745,0.5026568174,-0.0410114713,-0.8497896194,3,Jumping
-8.405387878,-21.52702904,-3.139981508,0.7263557911,-0.3019935489,-1.293991804,3,Jumping
-8.127820015,-24.20998192,-2.172683001,0.8712274432,-0.3701684773,-1.50597322,3,Jumping
-4.438685894,-22.6767807,-2.047657967,0.8925321102,-0.1262301207,-1.463363886,3,Jumping
-0.500099957,-19.50988007,-3.217149973,0.90957582,0.1667089611,-1.174685717,3,Jumping
2.474776745,-17.68475342,-2.694916487,0.9670984149,0.2945369184,-0.7997236848,3,Jumping
3.68674159,-16.71207237,-1.640878081,0.90957582,0.2476666719,-0.4844147265,3,Jumping
3.370888948,-17.45923042,-0.3469592929,0.7892045379,0.1379476786,-0.3150426745,3,Jumping
1.497308731,-18.93021774,-0.394815743,0.713572979,0.1304910481,-0.2063889056,3,Jumping
-1.750947952,-19.93639946,-1.72223413,0.6411371231,0.1901440918,-0.1350182891,3,Jumping
-5.650650501,-19.83590126,-1.765304923,0.5537880063,0.2007964253,-0.08814803511,3,Jumping
-7.931010723,-18.0341053,-0.6394818425,0.4621779919,0.145404309,-0.04234301299,3,Jumping
-7.557730198,-14.9778738,-1.051047325,0.3918725848,0.05166380107,-0.01251648832,3,Jumping
-4.472185612,-12.55334568,-1.717448473,0.3620460629,-0.07403369248,-0.009320789017,3,Jumping
-1.99501586,-10.81436157,-1.42971158,0.3609808385,-0.1709699035,-0.02742975019,3,Jumping
-0.409172684,-9.262018204,-1.271785259,0.3577851355,-0.163513273,-0.04553871229,3,Jumping
0.4001995921,-7.65703249,-1.171286702,0.343937099,-0.09214265645,-0.06684337556,3,Jumping
0.3762713671,-6.042475224,-0.9744769931,0.3258281648,-0.006924014539,-0.09027849883,3,Jumping
-0.02153540403,-4.576273441,-0.8356932998,0.2693707943,0.07296846062,-0.1115831584,3,Jumping
-0.3182454109,-3.24466753,-0.6538388133,0.1958697289,0.1219691783,-0.1318225861,3,Jumping
-0.5533402562,-1.811964989,-0.4618147612,0.1404775977,0.1443390697,-0.1392792165,3,Jumping
-0.7112665176,-0.4223332107,-0.6681957245,0.08828118443,0.181622237,-0.128626883,3,Jumping
-0.6681957245,0.5784648657,-1.185643673,0.0275629051,0.2444709837,-0.09027849883,3,Jumping
-0.6203392744,1.407577872,-1.731805444,-0.02463351376,0.314776361,-0.03701684624,3,Jumping
-0.8261220455,1.891526341,-2.134397745,-0.07469946891,0.3957340717,0.02050573565,3,Jumping
-0.9218349457,1.977667928,-2.085943222,-0.1119826213,0.4979964495,0.07376738638,3,Jumping
-0.8596215248,1.637288928,-1.741376638,-0.1567224115,0.6268896461,0.1206376404,3,Jumping
-0.5096712112,0.9762716293,-1.515853167,-0.2483324558,0.7323477268,0.1653774232,3,Jumping
-0.1220339537,0.05623133108,-1.276570916,-0.3303554058,0.7280867696,0.1994648874,3,Jumping
0.314057976,-0.6622136831,-0.9457631707,-0.3676385581,0.6109111309,0.2197043151,3,Jumping
0.7453642488,-1.122233868,-0.7639086246,-0.4230306745,0.3446028829,0.2260957062,3,Jumping
1.018146038,-1.644467354,-0.9170492887,-0.5721632838,-0.06977276504,0.2399437428,3,Jumping
0.9511470199,-2.362912416,-1.022333503,-0.7585790753,-0.5043878555,0.2729659677,3,Jumping
0.366700083,-3.507878065,-0.9314061999,-0.8629719019,-0.6545857191,0.4392754734,3,Jumping
-0.2895315289,-5.117649555,-0.6777670383,-0.8853418231,-0.3829512596,0.8110417724,3,Jumping
-0.97926265,-7.335795879,-0.6634100676,-0.8917331696,-0.06125089899,1.027284145,3,Jumping
-1.491924882,-10.63190937,-0.4618147612,-0.9300816059,0.2263620198,0.8419335485,3,Jumping
-1.880160451,-14.53699589,-0.1986042857,-0.9641690254,0.3371462524,0.4765586257,3,Jumping
-2.234896421,-18.14477348,-0.1651047617,-1.081344724,0.01225017942,0.2303566486,3,Jumping
-3.020340443,-18.9876461,-0.1172483116,-1.223020673,-0.01864157803,0.2719007432,3,Jumping
-3.825525284,-15.91645813,-1.156929731,-1.004647851,0.02396774292,0.292140156,3,Jumping
-2.081157446,-12.45284748,-3.173480988,-0.6179683208,0.1219691783,0.07163692266,3,Jumping
0.7788637877,-12.21775246,-5.674578667,-0.354855746,0.4159734845,-0.2809551954,3,Jumping
0.9750752449,-15.0209446,-6.062814236,-0.0683080703,0.3861469626,-0.6889394522,3,Jumping
-0.902692318,-18.01496315,-3.332005501,0.3205019832,0.06444659829,-1.036205411,3,Jumping
-4.874777794,-21.4217453,-2.733201742,0.6485937834,-0.08255556226,-1.253512979,3,Jumping
-6.853044033,-23.37608337,-2.402393818,0.8414009213,-0.05059856921,-1.34192729,3,Jumping
-3.849453449,-21.25364876,-1.377069473,0.9926640391,-0.02503297664,-1.184272766,3,Jumping
-0.1555334777,-18.37927055,-1.400997639,1.130079031,-0.0868164897,-0.782679975,3,Jumping
1.593021631,-17.2055912,-1.036690354,1.136470437,-0.1336867511,-0.4545882046,3,Jumping
1.372882009,-16.85085487,-0.06460621208,1.036338568,-0.1177082509,-0.2660419345,3,Jumping
0.1226321608,-18.01017761,-0.1172483116,0.95857656,-0.02716344222,-0.1126483902,3,Jumping
-1.171286702,-20.57827568,-0.2991028428,0.8744231462,0.1006645188,-0.0221035853,3,Jumping
-2.881556749,-22.27897263,-0.2273181528,0.7391385436,0.1837527007,0.01837527007,3,Jumping
-5.324628353,-21.50310135,-0.4618147612,0.5942668915,0.1805569977,0.05459319428,3,Jumping
-6.206383705,-18.91107559,-1.276570916,0.4749607742,0.09320788831,0.07270215452,3,Jumping
-5.363512039,-15.91645813,-1.765304923,0.3758940995,-0.0229025092,0.05565842614,3,Jumping
-4.031308174,-13.47338581,-1.612164259,0.2864145339,-0.1262301207,0.003462007269,3,Jumping
-2.507678032,-11.87797165,-1.62652123,0.2193048447,-0.1901440918,-0.05832150951,3,Jumping
-1.338784218,-10.36869907,-1.760519266,0.1798912287,-0.2071878165,-0.1105179265,3,Jumping
-0.5533402562,-8.715856552,-1.506281853,0.1724345982,-0.2082530558,-0.1509967744,3,Jumping
0.1704886109,-7.187440872,-1.214357495,0.1894783229,-0.1986659616,-0.1659100503,3,Jumping
0.9080761671,-5.668596745,-1.070788145,0.2054568231,-0.181622237,-0.1552577168,3,Jumping
1.516451359,-3.939184189,-1.031904817,0.1948044896,-0.2007964253,-0.1328878254,3,Jumping
1.794616938,-2.185843468,-1.089930773,0.1489994675,-0.2956021726,-0.1360835135,3,Jumping
1.813759565,-0.4899304509,-1.161715388,0.07443315536,-0.4149082601,-0.1669752747,3,Jumping
1.684547186,0.9762716293,-1.066002488,-0.02569874749,-0.4681699276,-0.1669752747,3,Jumping
1.344168067,2.222334146,-1.118644595,-0.1237001866,-0.4330172241,-0.1233007237,3,Jumping
0.6975077987,3.08434844,-1.377069473,-0.1897446364,-0.3382114768,-0.071104303,3,Jumping
-0.1124626622,3.386442184,-1.631306887,-0.221701622,-0.2327534109,-0.01677742042,3,Jumping
-0.902692318,2.921636343,-1.587637782,-0.2493976802,-0.1539261788,0.03648423031,3,Jumping
-1.400997639,1.714457393,-1.400997639,-0.2515281439,-0.08042509109,0.1099853069,3,Jumping
-1.357926846,0.1764706671,-1.544566989,-0.2142449915,-0.05592473224,0.1824211627,3,Jumping
-1.094716311,-0.8344969153,-1.77009058,-0.1748313755,-0.01331541315,0.2260957062,3,Jumping
-0.6729813814,-1.404586911,-1.727019787,-0.1801575422,0.1187734827,0.2101172209,3,Jumping
-0.3756731451,-1.697109461,-1.276570916,-0.2962679267,0.2497971505,0.09720251709,3,Jumping
-0.2081755698,-1.831107497,-0.8979067206,-0.4794880152,0.239144817,-0.03701684624,3,Jumping
-0.3996013701,-1.902892232,-0.6777670383,-0.6563166976,0.08894696087,-0.0817566365,3,Jumping
-0.6394818425,-2.334198475,-0.7064808607,-0.8384715319,-0.05272903293,0.01731003635,3,Jumping
-0.9314061999,-3.522234917,-1.109073281,-1.028082967,0.02716344222,0.2697702646,3,Jumping
-1.276570916,-5.587240696,-0.8213363886,-1.194259405,0.2732322812,0.5426030755,3,Jumping
-1.520638824,-8.231907845,0.3619144261,-1.373218536,0.2711018026,0.5596467853,3,Jumping
-1.765304923,-10.74257755,0.836291492,-1.49145937,-0.03675054014,0.2793573737,3,Jumping
-2.196611166,-12.81236839,0.1226321608,-1.40091455,-0.3776251078,-0.01677742042,3,Jumping
-2.54117775,-14.57528114,-1.966302037,-1.252847195,-0.5853455663,-0.02849498391,3,Jumping
-2.670390129,-16.03669739,-4.582255363,-1.133541107,-0.7621742487,0.1568555683,3,Jumping
-1.693520188,-17.32523155,-5.770291805,-0.8235582709,-0.9145025611,0.2431394309,3,Jumping
1.363310695,-18.02931976,-3.192623615,-0.3527252972,-0.8175663352,0.1888125539,3,Jumping
4.329214573,-17.35873222,-0.3565305769,0.000932078925,-0.5885412693,-0.04766917601,3,Jumping
4.247260094,-16.95613861,-0.7208378315,0.3226324618,-0.4458000064,-0.4034570158,3,Jumping
1.526022673,-19.05943108,-3.178266764,0.719964385,-0.4937354922,-0.7358096838,3,Jumping
-2.047657967,-22.64328003,-4.10309267,1.087469816,-0.6364767551,-0.9765523672,3,Jumping
-4.491328239,-24.60778809,-2.431107759,1.27921176,-0.5714974999,-1.052183867,3,Jumping
-5.109274387,-23.08894348,-0.5629115105,1.272820354,-0.293471694,-0.9286168814,3,Jumping
-3.351148129,-20.20918274,-0.002392822644,1.191862583,-0.04207670316,-0.6761566401,3,Jumping
-1.813161373,-18.63290977,0.3092723191,1.101317763,0.1326215118,-0.409848392,3,Jumping
-1.223928809,-18.31705666,0.836291492,1.023555756,0.2764279842,-0.2010627389,3,Jumping
-1.003190875,-18.5850544,0.8745766878,0.9862726331,0.4458000064,-0.05938674137,3,Jumping
-1.727019787,-19.54816437,0.09391828626,0.9266195893,0.599193573,0.02689713426,3,Jumping
-3.312862873,-20.45384789,-1.214357495,0.7955959439,0.6183677912,0.07376738638,3,Jumping
-5.047060966,-20.25703812,-2.407179594,0.6358109713,0.5193011165,0.1057243794,3,Jumping
-6.254240036,-17.95274925,-3.139981508,0.5058525205,0.3840165138,0.1248985752,3,Jumping
-6.034100533,-14.68535042,-3.049054146,0.4174381793,0.2327534109,0.1185071766,3,Jumping
-4.419543266,-11.99761295,-2.321038008,0.3418066502,0.0708379969,0.09933298081,3,Jumping
-2.608176708,-10.07139015,-1.908874273,0.2917406857,-0.05379426852,0.0822892487,3,Jumping
-1.195214868,-8.313263893,-1.698305845,0.2651098669,-0.04527240247,0.06418029219,3,Jumping
0.09870393574,-6.684350014,-1.515853167,0.2267614752,0.06657706201,0.04394086078,3,Jumping
1.181456208,-5.222933769,-1.214357495,0.1649779677,0.1443390697,0.03541899845,3,Jumping
2.096112728,-3.719044685,-0.8500502706,0.09254211932,0.09107742459,-0.007190322969,3,Jumping
2.536990166,-2.036890268,-0.6203392744,0.007323476952,-0.06125089899,-0.08921326697,3,Jumping
2.565704107,-0.5569294691,-0.380458802,-0.09174319357,-0.2199706137,-0.1691057384,3,Jumping
2.19242382,0.6364908218,-0.4761717021,-0.2089188248,-0.3232982159,-0.2159759998,3,Jumping
1.521237016,1.579861164,-1.214357495,-0.3207682967,-0.3872122169,-0.2351501882,3,Jumping
0.5587241054,1.877169371,-2.163111687,-0.4113130867,-0.3744294047,-0.225563094,3,Jumping
-0.3230310678,1.488933921,-2.421536446,-0.4858794212,-0.2402100414,-0.1840189993,3,Jumping
-1.166501045,0.9284151793,-2.119442701,-0.5497934222,-0.01438064594,-0.09134373069,3,Jumping
-1.377069473,0.3200400174,-1.81794703,-0.5593804717,0.1209039465,0.02157096937,3,Jumping
-0.9170492887,-0.4366901219,-1.803590059,-0.4667052329,0.08042509109,0.1174419373,3,Jumping
-0.4857429862,-1.016949654,-1.67437768,-0.3111811876,0.03675054014,0.1930734813,3,Jumping
-0.1698904037,-1.131805062,-1.616949916,-0.1758965999,0.1336867511,0.2101172209,3,Jumping
0.1944168359,-0.9254241586,-1.942373753,-0.1535267085,0.2838846147,0.1142462417,3,Jumping
0.261415869,-0.509073019,-2.311466694,-0.3537905216,0.3190372884,-0.1275616586,3,Jumping
-0.007178467698,-0.3792623878,-1.698305845,-0.7244915962,0.1368824393,-0.3054555655,3,Jumping
-0.5581258535,-1.079162955,-0.4618147612,-1.012104511,-0.1347519755,-0.07643046975,3,Jumping
-1.228714466,-2.511267424,0.05563312769,-1.066431403,-0.1901440918,0.3826849759,3,Jumping
-0.9984052777,-4.581058979,-1.137787223,-0.8746894598,-0.1944050342,0.5127765536,3,Jumping
-0.04067798331,-8.5148592,-3.082553864,-0.7287525535,-0.037815772,0.2452699095,3,Jumping
0.7070791125,-14.60878086,-3.360719442,-0.7202306986,0.3062545061,-0.07003907114,3,Jumping
-0.04546362907,-20.01775551,-2.474178553,-0.5710980296,0.332885325,-0.08921326697,3,Jumping
-2.545963287,-19.8406868,-0.6729813814,-0.2344844192,0.001597849536,0.06418029219,3,Jumping
-4.505684853,-16.34776497,-0.1220339537,0.109585844,-0.311580658,0.1280942708,3,Jumping
-3.432504177,-14.88634777,-1.607378602,0.3013277948,-0.4308867455,0.1131810099,3,Jumping
-1.233500123,-16.81257057,-4.24666214,0.4376776218,-0.4830831885,0.0929415822,3,Jumping
-0.05024927482,-19.92682838,-3.782454491,0.6006582975,-0.4820179343,-0.04766917601,3,Jumping
-0.7304090858,-23.56332016,-0.7878368497,0.6975944638,-0.3137111366,-0.2340849638,3,Jumping
-2.263610125,-26.41377068,0.3571287692,0.7093120217,-0.09533835202,-0.2724333405,3,Jumping
-2.187039852,-27.32902527,-0.1028913707,0.7061163187,0.02183727734,-0.2308892608,3,Jumping
-1.022333503,-26.16970253,-1.587637782,0.6624417901,0.1272953451,-0.1797580719,3,Jumping
-1.266999602,-23.58724976,-2.507678032,0.5697665215,0.2295577228,-0.1222354919,3,Jumping
-1.324427366,-21.33500481,-2.340180635,0.4675041437,0.3201025128,-0.08282186836,3,Jumping
-0.8548358679,-19.99382782,-2.172683001,0.3908073604,0.3818860352,-0.06045197323,3,Jumping
-1.290927768,-19.16471481,-1.875374794,0.3577851355,0.3829512596,-0.03914731368,3,Jumping
-1.851446509,-17.97189331,-1.271785259,0.350328505,0.3019935489,-0.01251648832,3,Jumping
-2.225325108,-15.81117344,-0.8021938205,0.343937099,0.1688394397,0.01304910425,3,Jumping
-2.133799553,-12.76391411,-0.2464607358,0.343937099,0.06551183015,0.03435376659,3,Jumping
-1.420140266,-9.889535904,0.1657029688,0.3364804685,0.05592473224,0.05459319428,3,Jumping
-0.471386075,-7.618747234,0.4049852192,0.3258281648,0.1123820841,0.0758978501,3,Jumping
0.237487644,-5.913262844,0.5874379873,0.3130453527,0.1081211492,0.1035939083,3,Jumping
0.6592226624,-4.470989227,0.6400800347,0.2981320918,-0.01544587873,0.1238333359,3,Jumping
0.9894321561,-3.201596737,0.3332005441,0.2970668674,-0.2167749256,0.1110505462,3,Jumping
1.253240824,-1.955534339,-0.1794617027,0.3109148741,-0.3765598834,0.0822892487,3,Jumping
1.372882009,-0.6909275651,-0.7591229677,0.2725664973,-0.4149082601,0.03648423031,3,Jumping
1.186241865,0.3104687333,-1.300499082,0.1308905035,-0.3882774413,-0.006125089712,3,Jumping
0.6065805554,1.11984098,-1.305284739,-0.0736342296,-0.3286243975,-0.006125089712,3,Jumping
-0.1651047617,1.441077471,-0.9074779749,-0.2696371078,-0.2252967805,0.03861469775,3,Jumping
-0.7160521746,1.321436286,-0.3326023519,-0.4209001958,-0.1049254537,0.1217028722,3,Jumping
-0.8883354068,1.168295622,0.1274178028,-0.5071840882,-0.04740286991,0.2303566486,3,Jumping
-0.342173636,0.756131947,-0.2464607358,-0.521032095,-0.09427312016,0.3177057505,3,Jumping
0.4528416991,-0.06819544733,-1.290927768,-0.4933360517,-0.2380795777,0.3752283454,3,Jumping
0.9272187948,-0.7722834945,-2.330609322,-0.4443353117,-0.3989297748,0.4093157947,3,Jumping
1.095314622,-1.237089276,-2.919841766,-0.3900084496,-0.441539079,0.4135767221,3,Jumping
0.8506484628,-1.572682738,-3.068196774,-0.3814865649,-0.3041240275,0.3613803089,3,Jumping
0.1417747438,-1.898106575,-2.852842808,-0.509314537,-0.01544587873,0.2143781483,3,Jumping
-0.433100909,-2.329412937,-2.201396942,-0.8469933867,0.2625799477,-0.01997311972,3,Jumping
-0.7495517135,-2.69850564,-1.012762189,-1.371088028,0.08575125784,-0.2138455361,3,Jumping
-0.8883354068,-2.923431158,-0.03589234129,-1.788659453,-0.5288882256,-0.117974557,3,Jumping
-0.5485545993,-3.426522017,-0.2703889608,-1.793985605,-0.7270215154,0.4648410678,3,Jumping
0.1609173268,-5.0793643,-1.679163337,-1.586265087,-0.4074516296,0.9772181511,3,Jumping
0.7549355626,-8.495118141,-3.096910715,-1.607569814,-0.199731186,0.7173013091,3,Jumping
1.157527924,-14.56571007,-3.600001574,-1.561764717,-0.1358172148,0.1547250897,3,Jumping
0.6544370055,-21.91047859,-3.034697294,-1.015300274,-0.1027949899,-0.005059856921,3,Jumping
-1.180858016,-24.79921341,-2.97726965,-0.4113130867,-0.2007964253,0.1920082569,3,Jumping
-4.773681164,-18.28355789,-4.634897232,0.0243672058,-0.4745613039,0.3304885328,3,Jumping
-5.051846981,-11.13500023,-3.719642878,0.3268933892,-0.8090444803,0.2825530469,3,Jumping
-0.4283152521,-10.40219784,0.7118647099,0.5601794124,-0.7866745591,0.2687050402,3,Jumping
1.095314622,-11.74397373,2.259422779,0.8158353567,-0.5491276383,0.267639786,3,Jumping
-1.38185513,-14.09133244,0.7501499057,1.018229604,-0.2306229472,0.140877068,3,Jumping
-4.328616142,-19.21795464,-1.496710539,1.077882648,-0.08362079412,0.03435376659,3,Jumping
-6.239883423,-24.50190544,-1.904088616,1.062969446,0.01438064594,-0.0221035853,3,Jumping
-6.407381058,-25.82932472,-1.099501967,1.057643294,0.1912093312,-0.07216953486,3,Jumping
-6.541976929,-24.46362114,-2.867199659,1.035273314,0.4127778113,-0.1158440933,3,Jumping
-6.306882381,-23.04587364,-3.49471736,0.952185154,0.6354115009,-0.1776276082,3,Jumping
-4.112663746,-22.5762825,-3.37986207,0.8009220958,0.7291520238,-0.2660419345,3,Jumping
-2.244467735,-21.9487648,-3.111267567,0.628354311,0.6833469868,-0.3512606025,3,Jumping
-2.133799553,-21.16750717,-3.236292601,0.4930697381,0.5704323053,-0.4077179432,3,Jumping
-2.871985435,-20.19960976,-3.46121788,0.4025249183,0.4202344418,-0.4396749437,3,Jumping
-3.02512598,-18.17348862,-3.15433836,0.3300890923,0.2444709837,-0.4450010955,3,Jumping
-2.153540373,-15.41336727,-2.96291256,0.2693707943,0.06444659829,-0.431153059,3,Jumping
-0.5048855543,-12.77827072,-2.646461725,0.2342181057,-0.1070559174,-0.4183702767,3,Jumping
1.14795661,-10.54098225,-1.980658889,0.213978678,-0.2604494691,-0.4045222402,3,Jumping
2.335993052,-8.59142971,-1.142572761,0.1894783229,-0.3307548463,-0.3736304939,3,Jumping
2.681157827,-6.856633186,-0.5246263742,0.141542837,-0.3009283245,-0.316107899,3,Jumping
2.4173491,-5.208576679,-0.1986042857,0.07975932211,-0.1944050342,-0.2330197245,3,Jumping
1.986042738,-3.531806231,-0.1603191197,0.04993279651,-0.06551183015,-0.1488663107,3,Jumping
1.617548108,-1.984248161,-0.2464607358,0.08721595258,-0.04846810177,-0.08282186836,3,Jumping
1.162313581,-0.5473581553,-0.313459754,0.1319557428,-0.1358172148,-0.00186415785,3,Jumping
0.5006981492,0.5018945336,-0.337387979,0.09893351793,-0.1986659616,0.05565842614,3,Jumping
-0.3326023519,1.225723386,-0.5820540786,0.01797580719,-0.2348838747,0.08548495173,3,Jumping
-1.38185513,1.546361685,-1.314856052,-0.05339480564,-0.1869483888,0.1142462417,3,Jumping
-2.249253273,1.302293777,-2.201396942,-0.09387365729,-0.02929390781,0.1291595101,3,Jumping
-2.455035925,0.5880361795,-2.416750908,-0.09919982404,0.1741656065,0.1248985752,3,Jumping
-2.426322222,-0.03469592705,-2.158325911,-0.08961272985,0.3296896219,0.1195724085,3,Jumping
-1.985444546,-0.6622136831,-2.09072876,-0.08748225868,0.3744294047,0.1217028722,3,Jumping
-1.099501967,-1.098305583,-1.880160451,-0.08322133124,0.314776361,0.1462032348,3,Jumping
-0.337387979,-1.251446247,-1.439282775,-0.0736342296,0.2199706137,0.1877473146,3,Jumping
0.2039881349,-1.356730461,-0.8165507317,-0.1077216864,0.1517957002,0.2026605755,3,Jumping
0.6831508875,-1.280160069,0.03170489892,-0.2366148829,0.1571218669,0.1483336985,3,Jumping
0.9894321561,-1.079162955,0.7501499057,-0.4411396384,0.04953333735,0.01517957076,3,Jumping
1.003789067,-0.9014959335,1.10010016,-0.7990579009,-0.5065183043,-0.1669752747,3,Jumping
0.6544370055,-1.117448211,0.9080761671,-1.185737491,-1.119027257,-0.2564548552,3,Jumping
0.08434699476,-2.214557409,-0.01196411345,-1.171889424,-1.030612946,0.1547250897,3,Jumping
-0.1794617027,-4.241278172,-1.166501045,-0.9098421335,-0.7408695817,0.7790848017,3,Jumping
-0.01196411345,-7.49910593,-2.560320139,-0.9034507871,-0.7472609878,0.7173013091,3,Jumping
0.285344094,-13.051651,-3.322434187,-1.008908868,-0.7632394433,0.1898777932,3,Jumping
0.3092723191,-21.14357948,-2.627319336,-0.8981245756,-0.4308867455,0.1003982127,3,Jumping
0.1992024779,-27.68316269,-3.139981508,-0.5647066832,-0.09640359133,0.313444823,3,Jumping
-1.846660852,-24.35354996,-4.093521118,-0.1940055639,-0.1549914032,0.2623136342,3,Jumping
-3.671786308,-14.85284805,-2.785843849,0.112781547,-0.1848179251,-0.05406057462,3,Jumping
-0.8261220455,-11.83490086,-0.2943171859,0.4611127377,0.08042509109,-0.4236964285,3,Jumping
0.8027920127,-14.80499172,-1.789233088,0.8062482476,0.1017297506,-0.8487244248,3,Jumping
-2.579462767,-20.74577141,-5.190630436,1.051251888,-0.02503297664,-1.176816225,3,Jumping
-6.762116909,-26.70150757,-4.792823792,1.116231084,0.001597849536,-1.272687197,3,Jumping
-7.470990658,-27.63530731,-0.8596215248,1.027816772,0.1336867511,-1.140598297,3,Jumping
-4.754538536,-23.85524559,0.237487644,0.9479242563,0.2434057444,-0.8625724316,3,Jumping
-1.975873351,-20.10389709,-1.568495274,0.8840102553,0.2284924835,-0.6133078933,3,Jumping
0.6161518097,-19.17907143,-1.482353687,0.7785521746,0.1773612946,-0.3938699067,3,Jumping
2.144567251,-20.0416851,-1.262213945,0.6208977103,0.2306229472,-0.240476355,3,Jumping
1.651047587,-21.68017006,-2.579462767,0.4515256584,0.2870802879,-0.1605838835,3,Jumping
-1.190429211,-21.90090752,-3.163909674,0.3247629106,0.2497971505,-0.08708280325,3,Jumping
-5.228915691,-19.59123611,-2.311466694,0.2406095117,0.1336867511,-0.01677742042,3,Jumping
-6.349953175,-16.22812271,-1.889731646,0.1841521561,-0.00798924733,0.03861469775,3,Jumping
