"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
7.493849917E0,3.397614360E-1,3.282365799E-1,-1.447203159E-1
7.503807917E0,1.240185127E-1,3.147611022E-1,-1.684704572E-1
7.513764917E0,-6.592425704E-2,2.059320956E-1,-2.054812014E-1
7.523721917E0,-1.788159609E-1,9.682911634E-2,-2.164417207E-1
7.533678917E0,-1.638830751E-1,3.945877030E-2,-2.454336882E-1
7.543635917E0,-7.408112288E-2,1.056740880E-1,-3.020856380E-1
7.553593917E0,-2.591465786E-2,2.340658903E-1,-3.553392589E-1
7.563550917E0,1.503405906E-2,3.767068982E-1,-4.019670486E-1
7.573507917E0,6.002789736E-2,4.920068681E-1,-4.354291558E-1
7.583464917E0,1.076930463E-1,4.916928709E-1,-4.399881959E-1
7.593421917E0,2.182903886E-1,4.035193324E-1,-4.424758554E-1
7.603378917E0,2.736067176E-1,3.669519126E-1,-4.974860549E-1
7.613336917E0,1.488948911E-1,3.193953037E-1,-5.524965525E-1
7.623293917E0,-2.401834279E-1,2.603332400E-1,-5.902915001E-1
7.633250917E0,-6.505571008E-1,1.403250694E-1,-6.567901373E-1
7.643207917E0,-8.068349957E-1,-1.764812618E-1,-7.212728858E-1
7.653164917E0,-8.070057034E-1,-3.072573841E-1,-7.565893531E-1
7.663121917E0,-7.522873282E-1,-2.694289982E-1,-8.018614054E-1
7.673079917E0,-4.199301302E-1,-4.106324613E-1,-9.144659638E-1
7.683036917E0,9.693453461E-2,-3.969029486E-1,-9.346452355E-1
7.692993917E0,5.602699518E-1,1.268082112E-1,-7.498341203E-1
7.702950417E0,9.435315132E-1,7.220129371E-1,-4.340293109E-1
7.712907417E0,1.061277509E0,8.683518171E-1,-5.314346775E-2
7.722865417E0,7.477884889E-1,3.433008194E-1,1.202739552E-1
7.732822417E0,4.212724268E-1,-3.260221183E-1,1.834947318E-1
7.742779417E0,3.505830765E-1,-3.791192770E-1,1.395244747E-1
7.752736417E0,3.609582186E-1,-4.569736868E-2,2.983606979E-2
7.762693417E0,2.083791047E-1,1.010941789E-1,-3.740470624E-3
7.772650417E0,-9.101985395E-2,-1.551762074E-1,8.768132329E-2
7.782608417E0,-3.137986362E-1,-4.041324854E-1,2.191119790E-1
7.792565417E0,-3.831913173E-1,-4.257917106E-1,3.617439568E-1
7.802522417E0,-3.821747303E-1,-3.695975542E-1,4.770965874E-1
7.812479417E0,-3.569394350E-1,-2.845859826E-1,5.262238979E-1
7.822436417E0,-2.952744961E-1,-1.917800009E-1,5.289925933E-1
7.832393417E0,-1.924874038E-1,-8.929438144E-2,5.303795934E-1
7.842351417E0,-6.327372044E-2,-9.301915765E-2,5.552846789E-1
7.852308417E0,4.485381395E-2,-2.471946031E-1,5.888826251E-1
7.862265417E0,1.193318292E-1,-4.088788927E-1,6.014439464E-1
7.872222417E0,1.700938046E-1,-4.799306989E-1,5.642768741E-1
7.882179417E0,2.215541154E-1,-4.842200279E-1,4.743100405E-1
7.892137417E0,2.797516286E-1,-4.935773015E-1,3.779888451E-1
7.902094417E0,3.317521214E-1,-4.979538023E-1,2.934477329E-1
7.912051417E0,3.547868729E-1,-5.014462471E-1,2.071333528E-1
7.922008417E0,3.284686208E-1,-4.843569398E-1,1.113598496E-1
7.931965417E0,2.820411921E-1,-4.304135442E-1,1.626103558E-2
7.941922417E0,2.131548077E-1,-3.637690246E-1,-8.856371790E-2
7.951880417E0,1.233506203E-1,-3.926350474E-1,-1.794390231E-1
7.961837417E0,1.468233671E-2,-5.045281053E-1,-2.679593563E-1
7.971794417E0,-3.858887404E-2,-5.193904042E-1,-3.316011727E-1
7.981751417E0,-3.328065947E-2,-4.041242599E-1,-3.830595613E-1
7.991708417E0,-6.056474522E-2,-2.620760202E-1,-4.208636880E-1
8.001665417E0,-1.159839481E-1,-5.832715705E-2,-4.230110049E-1
8.011623417E0,-1.767317206E-1,6.535030901E-2,-3.821304142E-1
8.021580417E0,-2.455036342E-1,5.288111977E-3,-3.116818070E-1
8.031537417E0,-2.030038387E-1,-2.058108151E-1,-2.366349846E-1
8.041494417E0,-1.996159703E-1,-3.192837834E-1,-1.730715483E-1
8.051451417E0,-2.374142110E-1,-3.547967672E-1,-1.746992618E-1
8.061408417E0,-3.053367138E-1,-2.871583700E-1,-1.664419770E-1
8.071366417E0,-2.046183497E-1,-3.036992550E-1,-9.536858648E-2
8.081323417E0,3.695863113E-2,-4.193286896E-1,-2.412151173E-2
8.091280417E0,-7.939601317E-3,-4.125629067E-1,3.215001896E-2
8.101237417E0,-2.035542727E-1,-2.697105110E-1,1.263287943E-2
8.111194417E0,-2.656370997E-1,6.837566197E-2,-1.010732073E-2
8.121152417E0,-3.290125132E-1,3.633610904E-1,1.378110796E-1
8.131109417E0,-4.874464124E-2,2.468480617E-1,2.842596173E-1
8.141066417E0,3.401476443E-1,1.593770385E-1,2.817664742E-1
8.151023417E0,6.032927632E-1,2.625545263E-1,1.254272014E-1
8.160980417E0,6.478806734E-1,4.810704291E-1,-6.650382280E-2
8.170937417E0,4.340070486E-1,5.443364978E-1,-7.896475494E-2
8.180895417E0,5.050631613E-2,3.405559063E-1,4.983647913E-2
8.190852417E0,-3.569293618E-1,-6.084610522E-2,2.565957606E-1
8.200809417E0,-5.498028994E-1,-3.070315421E-1,4.474186003E-1
8.210766417E0,-5.549510717E-1,-3.698677719E-1,6.124658585E-1
8.220723417E0,-4.135439992E-1,-3.555104434E-1,6.959457994E-1
8.230680417E0,-2.262944877E-1,-2.726406157E-1,7.345973253E-1
8.240638417E0,-5.841505155E-2,-9.789060801E-2,7.229991555E-1
8.250595417E0,4.653613269E-2,8.591863513E-2,6.911120415E-1
8.260552417E0,8.330527693E-3,2.692591548E-1,6.328070164E-1
8.270509417E0,-9.390449524E-2,3.821976781E-1,5.048877001E-1
8.280466417E0,-1.464983374E-1,4.141094089E-1,4.064007103E-1
8.290424417E0,-1.641612202E-1,4.750774205E-1,3.567894697E-1
8.300381417E0,-1.766470224E-1,5.090484023E-1,3.430063426E-1
8.310338417E0,-1.898624301E-1,4.665928781E-1,3.570941985E-1
8.320295417E0,-2.040554732E-1,3.996500373E-1,3.781496882E-1
8.330252417E0,-2.176863402E-1,3.158438206E-1,3.595368564E-1
8.340209417E0,-2.109846175E-1,1.874790490E-1,2.596047521E-1
8.350167417E0,-2.000097334E-1,1.216321141E-1,8.423320204E-2
8.360124417E0,-1.931615174E-1,1.560996324E-1,-1.521826386E-1
8.370081417E0,-7.660454512E-2,2.812977433E-1,-3.995769620E-1
8.380038417E0,7.832652330E-2,4.808711410E-1,-5.705178380E-1
8.389995417E0,1.053677276E-1,5.293976665E-1,-5.334975123E-1
8.399952417E0,4.887263477E-2,2.702506781E-1,-4.064832330E-1
8.409910417E0,-3.387417272E-2,1.181220077E-2,-2.750125527E-1
8.419867417E0,-1.126984134E-1,-2.427132875E-1,-1.006021351E-1
8.429824417E0,-2.360562980E-1,-5.116195679E-1,7.005855441E-2
8.439781417E0,-3.465078473E-1,-7.115342617E-1,1.277226806E-1
8.449738417E0,-3.195814192E-1,-7.179858088E-1,1.361289471E-1
8.459695417E0,-1.717462540E-1,-5.644546747E-1,8.278526366E-2
8.469653417E0,-8.508539945E-2,-4.232301414E-1,-9.706851095E-3
8.479610417E0,-1.285269260E-1,-3.643947542E-1,-1.107200757E-1
8.489567417E0,-1.860882193E-1,-3.467830122E-1,-2.224596590E-1
8.499524417E0,-2.787350416E-1,-2.187133133E-1,-3.315939307E-1
8.509481417E0,-3.721168935E-1,-3.756936640E-2,-5.017190576E-1
8.519439417E0,-3.775413036E-1,9.888672829E-2,-7.362112999E-1
8.529396417E0,-2.576774657E-1,1.133522168E-1,-9.722265005E-1
8.539353417E0,-1.293402463E-1,1.985825598E-1,-1.124216318E0
8.549310417E0,-9.961458296E-2,4.230327308E-1,-9.857392311E-1
8.559267417E0,-2.981540048E-3,5.766953230E-1,-7.244475484E-1
8.569224417E0,1.442915350E-1,5.692083836E-1,-2.358845770E-1
8.579182417E0,1.655484289E-1,3.880387545E-1,5.953027681E-2
8.589139417E0,3.973616287E-2,2.485306561E-1,1.063688844E-1
8.599096417E0,-7.359308004E-2,2.421067059E-1,4.677859694E-2
8.609053417E0,-3.333887085E-2,3.505418301E-1,4.278012738E-2
8.619010417E0,6.934249401E-2,2.803104818E-1,1.832477003E-1
8.628968417E0,3.185157478E-2,7.735845447E-2,3.779905438E-1
8.638925417E0,-6.833294034E-2,-1.287955791E-1,5.332267284E-1
8.648882417E0,-8.055231720E-2,-2.111487687E-1,6.261947155E-1
8.658839417E0,-2.372964658E-2,-2.109296918E-1,6.518394947E-1
8.668796417E0,7.686194032E-2,-1.687220633E-1,6.321755648E-1
8.678753417E0,1.966712773E-1,-1.103381515E-1,6.132041812E-1
8.688711417E0,2.853409648E-1,-6.361059099E-2,6.088677645E-1
8.698668375E0,3.343025446E-1,-2.003937401E-2,6.077942848E-1
8.708625375E0,3.833467960E-1,4.209239967E-3,6.055825353E-1
8.718582375E0,4.116072059E-1,-9.034831077E-3,5.911198854E-1
8.728539375E0,3.960423470E-1,-6.428823620E-2,5.683948994E-1
8.738496375E0,3.516608179E-1,-1.279450953E-1,5.298513770E-1
8.748454375E0,2.901449800E-1,-1.834027618E-1,4.645346999E-1
8.758411375E0,2.287437320E-1,-2.564747632E-1,3.949398696E-1
8.768368375E0,2.000345886E-1,-3.145705462E-1,3.004261553E-1
8.778325375E0,2.551141977E-1,-3.052382767E-1,2.005407959E-1
8.788282375E0,3.636233509E-1,-2.929706872E-1,8.736071736E-2
8.798239375E0,4.373969734E-1,-2.821812332E-1,-5.058703944E-2
8.808197375E0,4.757917523E-1,-2.648656368E-1,-2.294758260E-1
8.818154375E0,4.510203600E-1,-1.540211886E-1,-3.977972567E-1
8.828111375E0,3.638961017E-1,8.570916951E-3,-5.286649466E-1
8.838068375E0,2.189837843E-1,2.393986434E-1,-6.248308420E-1
8.848025375E0,7.308330387E-2,4.144594073E-1,-6.701757312E-1
8.857982375E0,1.067933161E-2,4.115236402E-1,-6.349394917E-1
8.867940375E0,-4.890277237E-2,2.506040037E-1,-5.942882299E-1
8.877897375E0,-2.367183939E-2,7.235056907E-2,-4.850299656E-1
8.887854375E0,-2.142231315E-1,4.668222740E-2,-3.978665769E-1
8.897811375E0,-2.895804942E-1,7.833680138E-3,-3.733659685E-1
8.907768375E0,7.186720520E-2,-5.138117447E-2,-4.562318325E-1
8.917725375E0,2.444698364E-1,4.909383878E-2,-5.368478298E-1
8.927683375E0,8.906933665E-2,2.250803821E-2,-5.290333033E-1
8.937640375E0,1.143704057E-1,-1.349837333E-1,-5.287716985E-1
8.947597375E0,2.052193433E-1,4.533730820E-2,-5.325462222E-1
8.957554375E0,1.749801040E-1,4.812168777E-1,-5.405982733E-1
8.967511375E0,1.275311969E-2,7.729179859E-1,-5.278981924E-1
8.977469375E0,-3.368952870E-1,6.022917628E-1,-3.155953288E-1
8.987426375E0,-3.641732633E-1,4.830849767E-1,-6.391009688E-2
8.997383375E0,-1.227554157E-1,5.995790958E-1,2.049352378E-1
9.007340375E0,9.439340979E-2,5.670925379E-1,3.987694085E-1
9.017297375E0,2.519677579E-1,3.814754784E-1,4.355256259E-1
9.027254375E0,3.581746221E-1,2.950993180E-1,3.723631501E-1
9.037212375E0,1.772903204E-1,3.802728057E-1,2.370300889E-1
9.047169375E0,-1.279774606E-1,2.335928231E-1,1.539099067E-1
9.057126375E0,-2.859654129E-1,-1.832295395E-2,1.271991730E-1
9.067083375E0,-2.607125044E-1,-3.935287148E-2,1.292016059E-1
9.077040375E0,-1.765740663E-1,-2.936905622E-2,1.886403263E-1
9.086998375E0,-1.086200476E-1,-3.816014901E-2,2.663316727E-1
9.096955375E0,-7.889395952E-2,1.043054089E-2,3.551129699E-1
9.106912375E0,-5.552418903E-2,9.430519491E-2,4.311688542E-1
9.116869375E0,-2.246934175E-2,2.030777782E-1,4.731444716E-1
9.126826375E0,-2.498017065E-2,3.104548454E-1,4.930734336E-1
9.136783375E0,-7.426656783E-2,3.903720081E-1,4.941709936E-1
9.146741375E0,-1.183709130E-1,4.518470764E-1,4.790059030E-1
9.156698375E0,-1.384080350E-1,4.990490079E-1,4.684360921E-1
9.166655375E0,-1.692018956E-1,4.906565845E-1,4.664347172E-1
9.176612375E0,-1.530188918E-1,4.443730116E-1,4.692247808E-1
9.186569375E0,-8.572933078E-2,3.958142698E-1,4.356622994E-1
9.196526375E0,-2.322898805E-2,2.513462305E-1,3.206279278E-1
9.206484375E0,-1.486080326E-2,2.747984603E-2,1.252509654E-1
9.216441375E0,-9.713944979E-3,-1.734559983E-1,-7.326798886E-2
9.226398375E0,-1.649781503E-2,-2.034900635E-1,-3.006846309E-1
9.236355375E0,8.249172941E-3,1.903666928E-2,-5.219079852E-1
9.246312375E0,6.755672395E-3,3.966284394E-1,-6.055048704E-1
9.256269375E0,-4.357924685E-2,5.301166773E-1,-4.713182747E-1
9.266227375E0,-1.155913919E-1,1.878491044E-1,-3.578202128E-1
9.276184375E0,-1.656539142E-1,-4.089734852E-1,-2.291237265E-1
9.286141375E0,-1.500797421E-1,-8.424032331E-1,-9.271793813E-2
9.296098375E0,-1.023412123E-1,-9.111315012E-1,-3.874632344E-2
9.306055375E0,-7.729391754E-2,-7.742226720E-1,-9.542824328E-2
9.316012375E0,-9.317663312E-2,-5.041407943E-1,-2.151445597E-1
9.325970375E0,-1.061619371E-1,-1.328418255E-1,-3.362193108E-1
9.335927375E0,-7.548836619E-2,1.832059771E-1,-4.619106948E-1
9.345884375E0,-1.014579162E-1,3.406842649E-1,-6.073845625E-1
9.355841375E0,-2.381721735E-1,3.168725669E-1,-7.613152862E-1
9.365798375E0,-2.815864980E-1,1.227398366E-1,-8.783979416E-1
9.375756375E0,-2.305648625E-1,7.133341860E-3,-9.638054967E-1
9.385713375E0,-1.801770478E-1,-9.512458742E-2,-1.007965565E0
9.395670375E0,-4.195126891E-2,-2.374857217E-1,-1.030475378E0
9.405627375E0,1.636935025E-1,-1.992136985E-1,-1.082795024E0
9.415584375E0,1.837783903E-1,1.767422073E-4,-1.033739805E0
9.425541375E0,6.188365072E-2,2.910448015E-1,-8.633568883E-1
9.435499375E0,-6.691799499E-4,6.182857156E-1,-6.938090920E-1
9.445456375E0,3.925613314E-2,8.614664078E-1,-5.334300995E-1
9.455413375E0,1.735519767E-1,9.568747878E-1,-4.220457375E-1
9.465370375E0,2.616703808E-1,9.791577458E-1,-4.483569562E-1
9.475327375E0,1.168402880E-1,9.946688414E-1,-5.007283688E-1
9.485284375E0,-1.977472156E-1,7.953402996E-1,-2.635355294E-1
9.495242375E0,-5.115489960E-1,2.243597656E-1,6.220319495E-2
9.505199375E0,-7.037024498E-1,-1.197491288E-1,4.338992536E-1
9.515156375E0,-7.257921696E-1,-2.795000970E-1,7.154964805E-1
9.525113375E0,-6.576927304E-1,-3.628445268E-1,8.633059263E-1
9.535070375E0,-4.830011725E-1,-3.105161190E-1,9.117522240E-1
9.545027375E0,-2.262013555E-1,-1.605617851E-1,9.023422003E-1
9.554985375E0,2.429415286E-2,-7.598671317E-2,8.935120702E-1
9.564942375E0,1.851410866E-1,-8.909239620E-2,8.805541992E-1
9.574899375E0,2.518257797E-1,-1.259747148E-1,8.039083481E-1
9.584856375E0,3.199387789E-1,-2.052160054E-1,7.475422621E-1
9.594813375E0,4.057216346E-1,-2.961884737E-1,7.031410933E-1
9.604771375E0,4.801308811E-1,-3.649062812E-1,6.526209116E-1
9.614728375E0,5.143443346E-1,-4.164808393E-1,5.931372643E-1
9.624685375E0,4.834665656E-1,-4.122168422E-1,5.286592245E-1
9.634642375E0,3.974954486E-1,-4.099323153E-1,4.591006041E-1
9.644599375E0,3.654989004E-1,-4.126085341E-1,3.812596202E-1
9.654556375E0,4.103283584E-1,-3.802789450E-1,3.513352275E-1
9.664514375E0,3.795046508E-1,-3.044627607E-1,2.922495306E-1
9.674471375E0,2.923745513E-1,-3.526563942E-1,2.187177986E-1
9.684428375E0,2.334459871E-1,-4.878552258E-1,1.190649718E-1
9.694385375E0,1.898136735E-1,-5.585793257E-1,-1.574007608E-2
9.704342625E0,1.488260329E-1,-5.422091484E-1,-1.427534223E-1
9.714299625E0,1.208148822E-1,-4.116701484E-1,-2.661623657E-1
9.724257625E0,1.104876772E-1,-1.679499000E-1,-3.525902033E-1
9.734214625E0,1.179538518E-1,9.503011405E-2,-3.948188126E-1
9.744171625E0,6.233187392E-2,2.705768943E-1,-3.801336288E-1
9.754128625E0,-2.251338027E-2,2.993450165E-1,-3.233900666E-1
9.764085625E0,-5.823569000E-2,2.202725708E-1,-2.605122924E-1
9.774042625E0,-2.563663200E-2,5.505054817E-2,-2.143294662E-1
9.784000625E0,-5.755701289E-2,2.570805848E-1,-1.815544814E-1
9.793957625E0,-6.150349975E-2,4.050064385E-1,-2.041488737E-1
9.803914625E0,-9.022036940E-2,2.939941585E-1,-2.674085200E-1
9.813871625E0,-4.210363925E-1,1.560518742E-1,-3.059912622E-1
9.823828625E0,-6.581668854E-1,-2.499797791E-1,-2.897238731E-1
9.833785625E0,-6.852971911E-1,-7.058479786E-1,-3.320169151E-1
9.843743625E0,-6.208047271E-1,-7.877388597E-1,-3.235166371E-1
9.853700625E0,-1.640135348E-1,-5.092028379E-1,-2.908096910E-1
9.863657625E0,2.424399704E-1,7.445635274E-3,-2.881739438E-1
9.873614625E0,5.212594271E-1,8.696426451E-2,-1.171693504E-1
9.883571625E0,9.137643576E-1,1.712077856E-1,2.893938310E-2
9.893529625E0,9.754197598E-1,2.000424266E-1,2.041819990E-1
9.903486625E0,7.255308032E-1,4.047625363E-1,2.391634136E-1
9.913443625E0,3.698730469E-1,5.344915986E-1,3.563971519E-1
9.923400625E0,-6.647282839E-2,4.886834025E-1,5.459151864E-1
9.933357625E0,-3.395791948E-1,2.967341542E-1,7.055926919E-1
9.943314625E0,-3.988600969E-1,6.200205907E-2,8.306962848E-1
9.953272625E0,-3.381212652E-1,-1.049474031E-1,8.994295597E-1
9.963229625E0,-2.856023908E-1,-1.147939041E-1,8.822188973E-1
9.973186625E0,-2.871703506E-1,-6.716575474E-2,8.091613054E-1
9.983143625E0,-2.896023691E-1,-1.070516482E-1,7.130345106E-1
9.993100625E0,-2.560618222E-1,-1.912909001E-1,6.065475345E-1
1.000305763E1,-1.843823045E-1,-1.829536110E-1,5.166717172E-1
1.001301563E1,-8.612117916E-2,-9.327016771E-2,4.504296184E-1
1.002297262E1,-4.126710817E-3,-5.195948109E-2,3.944039047E-1
1.003292963E1,8.445662260E-2,-1.521432027E-2,3.143887520E-1
1.004288663E1,1.557936519E-1,5.355941877E-2,2.180435956E-1
1.005284363E1,1.372676939E-1,7.973857969E-2,8.111382276E-2
1.006280062E1,6.751177460E-2,-6.396304816E-3,-1.230046898E-1
1.007275863E1,7.353795320E-2,-9.789866954E-2,-3.370623291E-1
1.008271563E1,1.700921953E-1,-9.143704176E-2,-5.023532510E-1
1.009267262E1,2.593553960E-1,-1.010038704E-2,-6.179381609E-1
1.010262963E1,2.431042492E-1,2.626614273E-2,-6.647908688E-1
1.011258663E1,1.570253521E-1,8.639249951E-3,-6.334040165E-1
1.012254363E1,4.039593786E-2,-1.052457690E-1,-5.150760412E-1
1.013250162E1,-8.558804542E-2,-2.902723551E-1,-3.335429430E-1
1.014245863E1,-2.004267573E-1,-4.425473809E-1,-1.725636572E-1
1.015241563E1,-2.271268368E-1,-5.170378685E-1,-6.775686890E-2
1.016237262E1,-1.664834619E-1,-5.067167878E-1,5.619610660E-3
1.017232962E1,-2.799867652E-2,-4.477283061E-1,2.849273197E-2
1.018228663E1,7.689711452E-2,-3.521767557E-1,1.520355884E-2
1.019224463E1,-1.164775249E-2,-2.856702805E-1,-8.959027380E-2
1.020220162E1,-2.298988774E-2,-3.136103153E-1,-2.206297815E-1
1.021215863E1,3.100276366E-2,-1.916602254E-1,-3.687466085E-1
1.022211563E1,-1.536473446E-2,6.699477881E-2,-5.280824900E-1
1.023207263E1,-2.584199011E-1,-1.383207925E-2,-5.617365837E-1
1.024203062E1,-5.487332344E-1,-4.986616075E-1,-5.675585270E-1
1.025198763E1,-4.645047188E-1,-1.232476354E0,-6.795496345E-1
1.026194463E1,-1.876443624E-1,-1.385079741E0,-7.735855579E-1
1.027190162E1,-1.458489150E-2,-6.731586456E-1,-7.996304035E-1
1.028185863E1,5.958406329E-1,5.101575851E-1,-6.239616871E-1
1.029181563E1,1.416939378E0,7.181105018E-1,-2.033545822E-1
1.030177363E1,7.498484850E-1,9.215368629E-1,2.498206198E-1
1.031173062E1,-3.040823638E-1,-4.465863854E-2,3.785294890E-1
1.032168763E1,-4.551685452E-1,-6.990223527E-1,4.651788771E-1
1.033164463E1,-2.255322784E-1,-4.480064660E-2,4.622712135E-1
1.034160162E1,-1.482611895E-1,4.430233538E-1,4.441513419E-1
1.035155862E1,-3.012519181E-1,3.355239928E-1,4.886311293E-1
1.036151663E1,-4.740007818E-1,4.344686121E-2,5.889886022E-1
1.037147363E1,-5.798365474E-1,-1.944144219E-1,6.477608681E-1
1.038143062E1,-6.099670529E-1,-2.500411868E-1,6.683892012E-1
1.039138763E1,-5.745556951E-1,-1.092204154E-1,6.112415195E-1
1.040134463E1,-4.780225158E-1,-5.908135325E-3,5.513454676E-1
1.041130163E1,-3.606542647E-1,-1.383843552E-2,4.959195554E-1
1.042125962E1,-2.440948784E-1,-7.380323857E-2,4.506489933E-1
1.043121663E1,-9.586929530E-2,-1.492308527E-1,4.269086123E-1
1.044117363E1,9.677392244E-2,-1.480537355E-1,3.855896592E-1
1.045113062E1,2.449046224E-1,-1.229942665E-1,3.070774078E-1
1.046108763E1,2.620455325E-1,-5.739101768E-2,2.065374553E-1
1.047104463E1,2.656964064E-1,4.351874441E-2,6.412740052E-2
1.048100263E1,3.247192204E-1,1.376199424E-1,-1.239556819E-1
1.049095962E1,3.626717031E-1,1.799756289E-1,-3.170326650E-1
1.050091663E1,3.348113298E-1,2.338367254E-1,-4.600966275E-1
1.051087363E1,2.583927810E-1,2.098405212E-1,-5.520835519E-1
1.052083062E1,1.591753662E-1,9.789054096E-2,-5.941857100E-1
1.053078763E1,4.757624120E-2,2.107036300E-3,-5.911902189E-1
1.054074563E1,-5.135113746E-2,-4.709433019E-2,-5.360971093E-1
1.055070263E1,-1.509339064E-1,-1.077307574E-2,-4.478802085E-1
1.056065962E1,-2.485217154E-1,3.955001757E-2,-3.586914837E-1
1.057061663E1,-3.174166381E-1,8.675524592E-2,-2.806415260E-1
1.058057363E1,-2.905653119E-1,8.971641958E-2,-2.203587592E-1
1.059053162E1,-1.888641715E-1,4.545304552E-2,-1.865476370E-1
1.060048863E1,-1.806222200E-1,3.396949545E-2,-2.109544426E-1
1.061044563E1,-1.990894526E-1,-3.464901820E-2,-2.959379256E-1
1.062040263E1,-5.203768238E-2,1.624813676E-1,-4.187397659E-1
1.063035962E1,4.650218785E-2,2.297718823E-1,-5.674393177E-1
1.064031663E1,3.206599131E-2,3.354991600E-2,-5.864748359E-1
1.065027463E1,-2.423578501E-1,-2.551170886E-1,-4.712537527E-1
1.066023163E1,-5.865508914E-1,-6.377786994E-1,-4.469779730E-1
1.067018862E1,-4.518678784E-1,-1.050788999E0,-4.761649072E-1
1.068014563E1,-5.014283583E-2,-9.523699880E-1,-3.894204199E-1
1.069010263E1,3.770233989E-1,-4.669927955E-1,-2.502968311E-1
1.070005962E1,7.714995742E-1,4.814035892E-1,-3.096610904E-1
1.071001788E1,6.870977283E-1,7.297940850E-1,-5.839778855E-2
1.071997487E1,5.137184858E-1,1.355049312E-1,1.843679696E-1
1.072993188E1,4.871504605E-1,-2.852728367E-1,2.741648555E-1
1.073988888E1,4.395536482E-1,-8.804845065E-2,3.162188530E-1
1.074984588E1,3.540697098E-1,3.366808295E-1,2.876657248E-1
1.075980287E1,2.202464044E-1,4.979828894E-1,3.576216400E-1
1.076976088E1,-1.077527367E-2,3.810955584E-1,4.809143245E-1
1.077971788E1,-3.096586168E-1,1.194040254E-1,6.209198833E-1
1.078967487E1,-4.716098011E-1,-6.793180853E-2,7.223105431E-1
1.079963188E1,-4.609339833E-1,-5.750153959E-2,7.738235593E-1
1.080958888E1,-4.367223680E-1,-5.505574401E-3,7.198705077E-1
1.081954588E1,-4.408950210E-1,2.183177322E-2,6.333670020E-1
1.082950387E1,-3.965176642E-1,2.001288161E-2,5.419950485E-1
1.083946088E1,-2.567746937E-1,6.379418820E-2,4.768049121E-1
1.084941788E1,-7.636588812E-2,1.383156776E-1,4.600066245E-1
1.085937487E1,1.092721522E-1,1.783701479E-1,4.668906331E-1
1.086933188E1,2.443873286E-1,1.369771063E-1,4.331309497E-1
1.087928888E1,3.051508367E-1,1.347301900E-2,3.168714643E-1
1.088924688E1,3.586860597E-1,-1.324653924E-1,1.754899919E-1
1.089920387E1,4.318422973E-1,-9.812258929E-2,3.642239049E-2
1.090916088E1,4.862136543E-1,6.851232052E-2,-1.156222001E-1
1.091911788E1,4.773253798E-1,2.639718056E-1,-2.452973723E-1
1.092907488E1,3.110249341E-1,3.269069493E-1,-3.177538812E-1
1.093903288E1,9.621381760E-2,1.902151555E-1,-3.707393408E-1
1.094898988E1,-9.355595708E-2,9.502050281E-2,-4.039140046E-1
1.095894688E1,-2.172957361E-1,1.467114314E-3,-3.892237246E-1
1.096890387E1,-2.744179368E-1,-3.344104066E-2,-3.591876030E-1
1.097886088E1,-2.966934144E-1,5.693575833E-3,-3.412922025E-1
1.098881788E1,-2.883064151E-1,7.941843569E-2,-3.294828534E-1
1.099877588E1,-2.247910798E-1,1.300909370E-1,-3.242699802E-1
1.100873287E1,-1.521923840E-1,1.504913867E-1,-2.974473238E-1
1.101868988E1,-1.172716841E-1,8.908022195E-2,-3.159714639E-1
1.102864688E1,-1.063316837E-1,1.280702353E-1,-3.938814402E-1
1.103860387E1,-5.472788215E-2,1.215699911E-1,-4.842941761E-1
1.104856088E1,-1.721993461E-2,1.804739684E-1,-5.726601481E-1
1.105851888E1,-1.810107380E-1,2.385279387E-1,-6.828742623E-1
1.106847588E1,-3.191315532E-1,1.606953889E-2,-7.826175690E-1
1.107843287E1,-5.724519491E-1,-3.455632329E-1,-7.811248899E-1
1.108838988E1,-8.723769784E-1,-7.139313817E-1,-8.227781057E-1
1.109834688E1,-7.214124799E-1,-8.119090796E-1,-8.258769512E-1
1.110830388E1,-2.338571548E-1,-3.148927689E-1,-7.272878289E-1
1.111826188E1,2.159512937E-1,4.423592389E-1,-4.820988774E-1
1.112821888E1,1.981568635E-1,5.091686845E-1,-1.179727763E-1
1.113817588E1,1.258619595E-2,-7.473763824E-2,2.110352069E-1
1.114813287E1,1.900405586E-1,-1.593958288E-1,4.013597667E-1
1.115808988E1,4.781184196E-1,1.026847884E-1,4.655318260E-1
1.116804688E1,6.246755123E-1,4.206159413E-1,4.199156761E-1
1.117800488E1,7.571129203E-1,6.423405409E-1,3.285804391E-1
1.118796187E1,6.405965090E-1,6.662987471E-1,3.174430430E-1
1.119791888E1,3.376043737E-1,3.478654325E-1,4.274212122E-1
1.120787588E1,6.463634223E-2,2.001678199E-2,5.812203884E-1
1.121783287E1,-8.864136040E-2,-1.449495256E-1,7.211855054E-1
1.122778988E1,-2.150893360E-1,-2.061962038E-1,8.205180764E-1
1.123774788E1,-3.099601567E-1,-3.367635608E-1,8.665822148E-1
1.124770488E1,-3.580272794E-1,-4.478550851E-1,8.410679102E-1
1.125766187E1,-3.591476679E-1,-4.608158767E-1,7.943430543E-1
1.126761888E1,-3.127532005E-1,-4.548241794E-1,7.584924102E-1
1.127757588E1,-1.986023933E-1,-4.081149995E-1,7.382284403E-1
1.128753387E1,-3.280048445E-2,-3.224104345E-1,7.171802521E-1
