"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.128513347E0,6.604788780E0,-3.081357241E0,9.081359863E0
4.138429285E0,6.571289062E0,-3.393022537E0,9.110074043E0
4.148376003E0,6.446862221E0,-3.402593851E0,8.918647766E0
4.158322774E0,6.283552170E0,-3.076571703E0,8.799007416E0
4.168253816E0,6.130411625E0,-2.717648268E0,8.779864311E0
4.178200535E0,6.025127411E0,-2.410768747E0,8.856434822E0
4.188147306E0,5.833103180E0,-2.324627161E0,8.813364029E0
4.198076316E0,5.502893925E0,-2.592623234E0,8.842078209E0
4.208023035E0,5.402395248E0,-2.923431158E0,8.822935104E0
4.217969806E0,5.713462353E0,-3.230310678E0,8.362915039E0
4.227859233E0,6.206982136E0,-3.719044685E0,8.209774017E0
4.237805951E0,6.561717987E0,-3.953541279E0,8.276773453E0
4.247752722E0,6.647859573E0,-3.613162279E0,8.017750740E0
4.257694858E0,6.523432732E0,-3.033500910E0,8.012965202E0
4.267641576E0,6.149554253E0,-2.727219582E0,8.157132149E0
4.277588347E0,5.598606586E0,-2.703291416E0,8.405985832E0
4.287483920E0,5.205585480E0,-2.875574589E0,8.746364594E0
4.297430639E0,5.018945694E0,-3.292523861E0,8.535198212E0
4.307377410E0,5.081159115E0,-3.838685751E0,8.176275253E0
4.317329233E0,5.315655708E0,-4.087539196E0,7.960322857E0
4.327275951E0,5.493322372E0,-4.030111313E0,7.649255753E0
4.337222722E0,5.756533146E0,-3.704687595E0,7.490731239E0
4.347107931E0,6.058627129E0,-3.278167009E0,7.730611801E0
4.357054649E0,6.020341873E0,-2.894717216E0,7.941180229E0
4.367001420E0,5.742176056E0,-2.741576433E0,8.123632431E0
4.376933347E0,5.531607628E0,-2.904288530E0,8.482556343E0
4.386880066E0,5.219942570E0,-3.158525944E0,8.477770805E0
4.396826837E0,5.057230473E0,-3.330809116E0,8.300702095E0
4.406756316E0,5.047659397E0,-3.373879910E0,7.883752346E0
4.416703035E0,5.100301266E0,-3.090928555E0,7.711469173E0
4.426649806E0,5.339583874E0,-2.617149830E0,7.701898098E0
4.436593243E0,5.684748173E0,-2.271985054E0,7.668398380E0
4.446539962E0,5.905486107E0,-2.214557409E0,7.673183918E0
4.456486733E0,5.813961029E0,-2.477767944E0,7.658827305E0
4.466399076E0,5.407180786E0,-2.990430117E0,7.625327587E0
4.476345795E0,4.908875465E0,-3.474378586E0,7.831110477E0
4.486292566E0,4.664209366E0,-3.762115479E0,7.926823139E0
4.496188608E0,4.597210407E0,-3.814757586E0,7.792825222E0
4.506135326E0,4.861019135E0,-3.790829182E0,7.859824181E0
4.516082097E0,5.272584915E0,-3.565305710E0,7.941180229E0
4.526000274E0,5.459823132E0,-3.038286448E0,7.869395256E0
4.535946993E0,5.478965759E0,-2.612364054E0,7.644470215E0
4.545893764E0,5.464608669E0,-2.641077995E0,7.529614449E0
4.555810587E0,5.378467083E0,-2.913859844E0,7.529614449E0
4.565757306E0,5.277370453E0,-3.287738323E0,7.466803074E0
4.575704076E0,5.263013363E0,-3.685544968E0,7.505686283E0
4.585636628E0,5.325226784E0,-3.857828379E0,7.663612843E0
4.595581681E0,5.416752338E0,-3.651447296E0,7.721040249E0
4.605526681E0,5.713462353E0,-3.201596737E0,7.711469173E0
4.615450274E0,5.915057659E0,-2.909074068E0,7.711469173E0
4.625395326E0,5.924628735E0,-2.861217737E0,7.811967850E0
4.635340326E0,5.809175014E0,-2.961716175E0,7.888537884E0
4.645280795E0,5.474180222E0,-3.105285645E0,7.606184959E0
4.655225795E0,5.181657314E0,-3.259024382E0,7.390232563E0
4.665170847E0,5.157729149E0,-3.617947817E0,7.500302792E0
4.675098347E0,5.334797859E0,-3.953541279E0,7.563114166E0
4.685043399E0,5.713462353E0,-4.168895245E0,7.433303356E0
4.694988399E0,6.001199245E0,-4.063611031E0,7.433303356E0
4.704895795E0,5.861817360E0,-3.507878065E0,7.567899704E0
4.714840847E0,5.320441246E0,-3.014358282E0,7.610970497E0
4.724785847E0,4.769493580E0,-2.904288530E0,7.749754429E0
4.734722566E0,4.563711166E0,-3.230310678E0,7.898109436E0
4.744667618E0,4.621138573E0,-3.665804386E0,7.716254711E0
4.754612618E0,4.846662045E0,-4.082753658E0,7.558328629E0
4.764531264E0,5.181657314E0,-4.447061062E0,7.189235687E0
4.774476264E0,5.622535229E0,-4.504488468E0,6.872784615E0
4.784421316E0,5.880959988E0,-4.207180500E0,6.963712215E0
4.794357983E0,5.809175014E0,-3.781257868E0,7.131807804E0
4.804303035E0,5.378467083E0,-3.594019651E0,7.217949390E0
4.814248035E0,4.673780918E0,-3.550948858E0,7.515257835E0
4.824142566E0,4.223331928E0,-3.661018610E0,7.874181271E0
4.834087618E0,4.329214573E0,-3.987040758E0,7.706683636E0
4.844032618E0,4.889732838E0,-4.303491592E0,7.495516777E0
4.853985587E0,5.502893925E0,-4.408775806E0,7.308876991E0
4.863930639E0,5.938985825E0,-4.073182583E0,7.083951473E0
4.873875639E0,6.015556335E0,-3.498306751E0,6.896713257E0
4.883797566E0,5.732604980E0,-3.062214851E0,6.872784615E0
4.893742618E0,5.090730190E0,-3.023929596E0,6.988238335E0
4.903687618E0,4.506283283E0,-3.488735437E0,7.174878597E0
4.913614910E0,4.400999069E0,-4.154538155E0,7.318448067E0
4.923559910E0,4.630710125E0,-4.719842434E0,7.337590694E0
4.933504962E0,5.018945694E0,-4.873581409E0,7.304090977E0
4.943408920E0,5.243870735E0,-4.499702930E0,7.328019142E0
4.953353972E0,5.196014404E0,-3.723830223E0,7.103094101E0
4.963298972E0,4.995017052E0,-3.019144058E0,6.963712215E0
4.973228087E0,4.913661480E0,-2.650649309E0,6.872784615E0
4.983173087E0,4.966303349E0,-2.703291416E0,6.896713257E0
4.993118139E0,5.076373100E0,-3.278167009E0,7.002595425E0
5.003049285E0,5.167300701E0,-4.082753658E0,7.007380962E0
5.012994337E0,5.052444935E0,-4.552345276E0,6.997809887E0
5.022939285E0,4.530211449E0,-4.542773724E0,6.930212498E0
5.032852670E0,3.902693748E0,-4.106681824E0,6.867999077E0
5.042797722E0,3.485744476E0,-3.450450182E0,6.743572235E0
5.052742722E0,3.528815269E0,-2.956930637E0,6.623931408E0
5.062685066E0,3.893122435E0,-2.765504837E0,6.499504566E0
5.072630118E0,4.132404804E0,-2.827718258E0,6.403193474E0
5.082575118E0,4.189832687E0,-3.110071182E0,6.350551128E0
5.092470587E0,4.074976921E0,-3.378665686E0,6.297909260E0
5.102414181E0,3.859622955E0,-3.714258909E0,6.364908218E0
5.112357826E0,3.787838221E0,-4.025325775E0,6.293123722E0
5.122275951E0,3.859622955E0,-4.197608948E0,6.149554253E0
5.132219597E0,4.012763500E0,-4.437489510E0,6.168696880E0
5.142163191E0,4.122833252E0,-4.595416069E0,6.178267956E0
5.152096628E0,4.208974838E0,-4.403990269E0,6.245266914E0
5.162040274E0,4.271188259E0,-4.168895245E0,6.528218269E0
5.171983868E0,4.256831646E0,-4.073182583E0,6.676573277E0
5.181919076E0,4.415356159E0,-4.217350006E0,6.762714863E0
5.191862722E0,4.616353035E0,-4.552345276E0,6.801000118E0
5.201806264E0,4.716851711E0,-4.859224796E0,6.839285374E0
5.211745326E0,4.865804672E0,-4.840082169E0,7.074379921E0
5.221688920E0,4.870590687E0,-4.442275047E0,7.256234646E0
5.231632566E0,4.822733879E0,-4.034897327E0,7.438089371E0
5.241563087E0,4.856233597E0,-3.848257065E0,7.591827869E0
5.251506733E0,4.937589645E0,-3.900899172E0,7.553543091E0
5.261450326E0,5.057230473E0,-4.101896286E0,7.423732281E0
5.271363399E0,5.224728107E0,-4.341776848E0,7.270591736E0
5.281307045E0,5.320441246E0,-4.470989227E0,7.390232563E0
5.291250639E0,5.196014404E0,-4.289134502E0,7.615756035E0
5.301166837E0,4.980660439E0,-4.020540237E0,7.668398380E0
5.311110483E0,4.947160721E0,-3.896113396E0,7.711469173E0
5.321054076E0,4.985445976E0,-4.001397610E0,7.639684677E0
5.330983295E0,5.052444935E0,-4.356133461E0,7.452445984E0
5.340926941E0,5.263013363E0,-4.724628448E0,7.356733322E0
5.350870535E0,5.407180786E0,-4.849653244E0,7.299305439E0
5.360791993E0,5.488536835E0,-4.518845558E0,7.323233604E0
5.370735639E0,5.431109428E0,-4.001397610E0,7.395018578E0
5.380679233E0,5.157729149E0,-3.527020693E0,7.380661488E0
5.390615483E0,4.793421745E0,-3.206382275E0,7.438089371E0
5.400559128E0,4.640281200E0,-3.138785124E0,7.442874908E0
5.410502722E0,4.707280159E0,-3.287738323E0,7.308876991E0
5.420436993E0,4.899304390E0,-3.637090445E0,7.261020184E0
5.430380639E0,5.033302307E0,-3.953541279E0,7.064808846E0
5.440324233E0,5.023731232E0,-4.149752617E0,6.748358250E0
5.450265170E0,4.846662045E0,-4.121038914E0,6.518647194E0
5.460208764E0,4.396213531E0,-3.857828379E0,6.528218269E0
5.470152410E0,3.945764542E0,-3.608376503E0,6.590431690E0
5.480075587E0,3.725026608E0,-3.527020693E0,6.499504566E0
5.490019233E0,3.821337700E0,-3.641875982E0,6.412764549E0
5.499962826E0,4.280759811E0,-3.943969965E0,6.264409542E0
5.509866681E0,4.999803066E0,-4.197608948E0,6.192625046E0
5.519810326E0,5.392824173E0,-4.144967079E0,6.321837425E0
5.529753920E0,5.205585480E0,-3.752544165E0,6.523432732E0
5.539700691E0,4.458426952E0,-3.397808075E0,6.595217228E0
5.549644337E0,3.658027649E0,-3.206382275E0,6.619145870E0
5.559587931E0,3.256033421E0,-3.244667530E0,6.537789822E0
5.569519962E0,3.452244759E0,-3.565305710E0,6.576074600E0
5.579463556E0,4.103690624E0,-4.144967079E0,6.643074036E0
5.589407201E0,4.856233597E0,-4.719842434E0,6.801000118E0
5.599303295E0,5.229514122E0,-4.892724037E0,6.844070911E0
5.609245743E0,5.028516769E0,-4.628915310E0,6.772286415E0
5.619188295E0,4.568496704E0,-4.092324734E0,6.978667259E0
5.629126472E0,4.065405846E0,-3.536591768E0,7.246663570E0
5.639068920E0,3.931407690E0,-3.105285645E0,7.495516777E0
5.649011368E0,4.334000111E0,-2.990430117E0,7.615756035E0
5.658967566E0,4.956732273E0,-3.402593851E0,7.500302792E0
5.668910066E0,5.598606586E0,-4.077968121E0,7.395018578E0
5.678852566E0,5.790032387E0,-4.289134502E0,7.213163853E0
5.688778816E0,5.502893925E0,-3.838685751E0,7.356733322E0
5.698721264E0,5.081159115E0,-3.211168051E0,7.711469173E0
5.708663764E0,4.707280159E0,-2.822932482E0,7.802396297E0
5.718605743E0,4.837090969E0,-2.621935368E0,7.878966808E0
5.728548243E0,5.450251579E0,-2.688934565E0,7.874181271E0
5.738490691E0,6.106483459E0,-3.143570662E0,7.721040249E0
5.748409806E0,6.504290104E0,-3.771686792E0,7.601399422E0
5.758352253E0,6.202196121E0,-4.173680782E0,7.587042332E0
5.768294753E0,5.402395248E0,-4.192823410E0,7.759325504E0
5.778199389E0,4.683351994E0,-3.920041800E0,7.764111042E0
5.788141785E0,4.348356724E0,-3.646661758E0,7.730611801E0
5.798084285E0,4.482355118E0,-3.259024382E0,7.979465485E0
5.808037670E0,5.301298618E0,-2.928216696E0,8.080561638E0
5.817980118E0,6.211767673E0,-2.760719061E0,7.855038643E0
5.827922618E0,6.724429607E0,-2.765504837E0,7.625327587E0
5.837821681E0,6.791429043E0,-3.057429075E0,7.500302792E0
5.847764128E0,6.192625046E0,-3.488735437E0,7.481160164E0
5.857706681E0,5.315655708E0,-3.958326817E0,7.754539967E0
5.867628087E0,4.783850670E0,-4.236492634E0,8.142775536E0
5.877570535E0,4.904089928E0,-4.279563427E0,8.291130066E0
5.887513035E0,5.421537876E0,-4.202394962E0,8.204988480E0
5.897457826E0,6.044270039E0,-3.948755503E0,7.974679470E0
5.907400222E0,6.442076683E0,-3.349951744E0,7.759325504E0
5.917342722E0,6.374479294E0,-2.708076954E0,7.792825222E0
5.927266108E0,5.962913990E0,-2.305484533E0,7.989036560E0
5.937208608E0,5.574678421E0,-2.420340061E0,8.295916557E0
5.947151056E0,5.416752338E0,-3.033500910E0,8.439485550E0
5.957105014E0,5.742176056E0,-3.896113396E0,8.243273735E0
5.967047462E0,6.202196121E0,-4.523631096E0,8.267202377E0
5.976989962E0,6.269195557E0,-4.451846600E0,8.319844246E0
5.986886420E0,5.948556900E0,-3.747758389E0,8.104490280E0
5.996828868E0,5.474180222E0,-2.837289333E0,7.831110477E0
6.006771368E0,5.114658356E0,-2.276770830E0,7.797610760E0
6.016718920E0,4.937589645E0,-2.185843468E0,7.993822098E0
6.026661368E0,4.889732838E0,-2.496910334E0,8.185846329E0
6.036603868E0,5.129015446E0,-3.071786165E0,7.993822098E0
6.046542670E0,5.565107346E0,-3.594019651E0,7.835896015E0
6.056485170E0,5.833103180E0,-3.814757586E0,7.850253105E0
6.066427618E0,5.953342915E0,-3.536591768E0,7.654041290E0
6.076340951E0,6.020341873E0,-2.971287489E0,7.548757076E0
6.086283347E0,5.943771362E0,-2.324627161E0,7.582256794E0
6.096225899E0,5.785246849E0,-1.950748682E0,7.697112083E0
6.106144962E0,5.651248932E0,-2.051247120E0,7.902894974E0
6.116086524E0,5.531607628E0,-2.463410854E0,8.099704742E0
6.126028087E0,5.344369411E0,-3.095714331E0,8.066205025E0
6.135994181E0,5.286941528E0,-3.752544165E0,7.883752346E0
6.145935795E0,5.310869694E0,-4.121038914E0,7.682755470E0
6.155877410E0,5.459823132E0,-4.030111313E0,7.529614449E0
6.165807149E0,5.770890236E0,-3.570091486E0,7.558328629E0
6.175748712E0,6.183053493E0,-2.933002472E0,7.596613884E0
6.185690326E0,6.470790863E0,-2.444268227E0,7.452445984E0
6.195591576E0,6.523432732E0,-2.157129526E0,7.529614449E0
6.205533139E0,6.211767673E0,-2.271985054E0,7.663612843E0
6.215474701E0,5.531607628E0,-2.942573547E0,7.620542049E0
6.225408399E0,5.085944653E0,-3.805186272E0,7.773682594E0
6.235349962E0,5.167300701E0,-4.303491592E0,7.740182877E0
6.245291576E0,5.459823132E0,-4.269991875E0,7.606184959E0
6.255234389E0,5.915057659E0,-3.867399693E0,7.658827305E0
6.265176003E0,6.254838467E0,-3.292523861E0,7.543971539E0
6.275117566E0,6.264409542E0,-2.688934565E0,7.658827305E0
6.285062566E0,6.202196121E0,-2.348555326E0,7.859824181E0
6.295004128E0,6.044270039E0,-2.386840582E0,7.979465485E0
6.304945743E0,5.861817360E0,-2.779861689E0,7.936394691E0
6.314853972E0,5.732604980E0,-3.474378586E0,7.831110477E0
6.324795535E0,5.727818966E0,-3.920041800E0,7.893323898E0
6.334737097E0,5.679962635E0,-3.853042603E0,7.802396297E0
6.344667097E0,5.574678421E0,-3.326023579E0,7.553543091E0
6.354608712E0,5.455037594E0,-2.674577475E0,7.524828911E0
6.364550326E0,5.196014404E0,-2.209771633E0,7.821538925E0
6.374474649E0,4.980660439E0,-2.104487419E0,7.893323898E0
6.384416264E0,5.071587563E0,-2.487339020E0,7.811967850E0
6.394357878E0,5.531607628E0,-3.023929596E0,8.017750740E0
6.404326472E0,6.068198204E0,-3.124428272E0,8.233702660E0
6.414268087E0,6.302694798E0,-2.956930637E0,8.166703224E0
6.424209649E0,6.250052929E0,-2.679363251E0,8.070990562E0
6.434126472E0,6.092126369E0,-2.458625317E0,7.960322857E0
6.444068087E0,5.842674732E0,-2.386840582E0,7.811967850E0
6.454009649E0,5.603392601E0,-2.477767944E0,7.907680511E0
6.463919962E0,5.545964718E0,-2.712862730E0,8.200202942E0
6.473861524E0,5.713462353E0,-2.937788010E0,8.295916557E0
6.483803139E0,6.116054535E0,-3.133999348E0,8.429914474E0
6.493762826E0,6.461219311E0,-3.100499868E0,8.516056061E0
6.503704389E0,6.576074600E0,-2.861217737E0,8.453842163E0
6.513646003E0,6.513861656E0,-2.573480844E0,8.334200859E0
6.523575535E0,6.403193474E0,-2.386840582E0,8.348558426E0
6.533517149E0,6.283552170E0,-2.501696110E0,8.224131584E0
6.543458712E0,6.206982136E0,-2.947359324E0,8.003393173E0
6.553393399E0,5.996413708E0,-3.373879910E0,7.950751305E0
6.563335014E0,5.790032387E0,-3.364308596E0,8.061419487E0
6.573276576E0,5.703890800E0,-3.047857761E0,8.257631302E0
6.583180587E0,5.708676815E0,-2.559123755E0,8.396414757E0
6.593122201E0,5.790032387E0,-2.224128723E0,8.472985268E0
6.603063816E0,5.866602898E0,-2.204986095E0,8.377271652E0
6.612983712E0,5.986842155E0,-2.492124796E0,8.276773453E0
6.622924649E0,6.250052929E0,-2.885145903E0,8.190631866E0
6.632865483E0,6.580860615E0,-3.330809116E0,8.080561638E0
6.642806837E0,6.686144829E0,-3.714258909E0,7.998608112E0
6.652747722E0,6.537789822E0,-3.704687595E0,8.118846893E0
6.662688660E0,5.910272121E0,-3.263810158E0,8.161917686E0
6.672654701E0,5.085944653E0,-2.626721144E0,8.061419487E0
6.682595587E0,4.668995380E0,-2.190629244E0,8.070990562E0
6.692536472E0,4.735994339E0,-2.022533417E0,8.090133667E0
6.702450743E0,5.196014404E0,-2.200200319E0,7.955537319E0
6.712391576E0,5.823532104E0,-2.722434044E0,7.989036560E0
6.722332462E0,6.509075642E0,-3.330809116E0,7.998608112E0
6.732243451E0,6.872784615E0,-3.886542082E0,7.682755470E0
6.742184389E0,6.647859573E0,-4.058825493E0,7.802396297E0
6.752125222E0,5.991627693E0,-3.627519131E0,8.017750740E0
6.762054701E0,5.196014404E0,-3.014358282E0,7.792825222E0
6.771995587E0,4.664209366E0,-2.641077995E0,7.744968891E0
6.781936524E0,4.587639332E0,-2.688934565E0,7.864609718E0
6.791886003E0,4.999803066E0,-2.933002472E0,7.792825222E0
6.801826837E0,5.579464436E0,-3.110071182E0,7.974679470E0
6.811767722E0,6.135197163E0,-3.364308596E0,7.831110477E0
6.821705326E0,6.638288021E0,-3.709473372E0,7.563114166E0
6.831646212E0,6.494719028E0,-3.680759430E0,7.452445984E0
6.841587045E0,5.900700569E0,-3.445664644E0,7.428517818E0
6.851493660E0,5.143372059E0,-3.182454109E0,7.356733322E0
6.861434597E0,4.659423828E0,-2.842075109E0,7.495516777E0
6.871375431E0,4.582853794E0,-2.698505640E0,7.701898098E0
6.881317514E0,4.918447018E0,-2.803789854E0,7.778468132E0
6.891258399E0,5.306084156E0,-2.985644341E0,7.677969456E0
6.901199337E0,5.550750256E0,-3.220739365E0,7.572685242E0
6.911155587E0,5.689534187E0,-3.373879910E0,7.452445984E0
6.921096420E0,5.852245808E0,-3.483949661E0,7.385447025E0
6.931037306E0,5.996413708E0,-3.460021496E0,7.337590694E0
6.940960066E0,6.063412666E0,-3.345165968E0,7.261020184E0
6.950900899E0,6.025127411E0,-3.033500910E0,7.371089935E0
6.960841785E0,5.891129494E0,-2.626721144E0,7.788039684E0
6.970763139E0,5.852245808E0,-2.415554523E0,7.998608112E0
6.980704076E0,6.001199245E0,-2.587837696E0,7.922037601E0
6.990644962E0,6.250052929E0,-3.028715372E0,7.673183918E0
7.000607149E0,6.340980053E0,-3.517449379E0,7.476374149E0
7.010548035E0,5.958128452E0,-3.733401537E0,7.490731239E0
7.020488920E0,5.411966801E0,-3.603590965E0,7.606184959E0
7.030391472E0,5.076373100E0,-3.263810158E0,7.596613884E0
7.040332358E0,5.148158073E0,-2.913859844E0,7.601399422E0
7.050273243E0,5.536393166E0,-2.842075109E0,7.630113125E0
7.060233035E0,5.915057659E0,-3.009572744E0,7.485945702E0
7.070173868E0,5.991627693E0,-3.105285645E0,7.390232563E0
7.080114753E0,5.818746567E0,-3.235096216E0,7.371089935E0
7.090039962E0,5.536393166E0,-3.378665686E0,7.442874908E0
7.099980847E0,5.224728107E0,-3.397808075E0,7.821538925E0
7.109921733E0,5.119443893E0,-3.440878868E0,8.142775536E0
7.119823764E0,5.243870735E0,-3.560520172E0,8.003393173E0
7.129764076E0,5.455037594E0,-3.598805189E0,7.888537884E0
7.139704389E0,5.464608669E0,-3.431307554E0,7.855038643E0
7.149642514E0,5.325226784E0,-3.086143017E0,7.625327587E0
7.159582826E0,5.205585480E0,-2.765504837E0,7.539186001E0
7.169523139E0,5.248656273E0,-2.765504837E0,7.596613884E0
7.179465170E0,5.450251579E0,-3.052643538E0,7.687541008E0
7.189405483E0,5.675177097E0,-3.460021496E0,7.907680511E0
7.199345795E0,5.641677380E0,-3.762115479E0,7.926823139E0
7.209286837E0,5.339583874E0,-3.848257065E0,7.922037601E0
7.219227149E0,4.884947300E0,-3.781257868E0,7.797610760E0
7.229167462E0,4.606781960E0,-3.651447296E0,7.735397339E0
7.239117931E0,4.750350952E0,-3.622733593E0,7.773682594E0
7.249058243E0,5.109872818E0,-3.714258909E0,7.682755470E0
7.258998503E0,5.502893925E0,-3.728615999E0,7.721040249E0
7.268902774E0,5.732604980E0,-3.632304668E0,7.859824181E0
7.278843087E0,5.579464436E0,-3.546163082E0,7.792825222E0
7.288783399E0,5.176871777E0,-3.512663603E0,7.859824181E0
7.298739962E0,4.904089928E0,-3.503092289E0,8.042277336E0
7.308680274E0,4.908875465E0,-3.719044685E0,8.012965202E0
7.318620587E0,5.119443893E0,-4.130609989E0,7.955537319E0
7.328526472E0,5.373681545E0,-4.437489510E0,7.845467091E0
7.338466785E0,5.656034470E0,-4.403990269E0,7.749754429E0
7.348407097E0,5.679962635E0,-4.192823410E0,7.548757076E0
7.358346368E0,5.488536835E0,-3.958326817E0,7.423732281E0
7.368286681E0,5.052444935E0,-3.598805189E0,7.428517818E0
7.378226993E0,4.568496704E0,-3.436093330E0,7.543971539E0
7.388151993E0,4.477569580E0,-3.527020693E0,7.778468132E0
7.398092306E0,4.740779877E0,-3.675375462E0,7.912466049E0
7.408032618E0,5.028516769E0,-3.867399693E0,7.850253105E0
7.417980639E0,5.224728107E0,-4.001397610E0,7.673183918E0
7.427920951E0,5.282155991E0,-4.015754700E0,7.490731239E0
7.437861264E0,5.248656273E0,-3.953541279E0,7.280162811E0
7.447808972E0,5.129015446E0,-3.905684710E0,7.074379921E0
7.457749233E0,4.841876507E0,-4.082753658E0,7.069594383E0
7.467689597E0,4.539782524E0,-4.447061062E0,7.165307522E0
7.477634597E0,4.525425911E0,-4.738985062E0,7.308876991E0
7.487574910E0,4.582853794E0,-4.768297195E0,7.294519901E0
7.497515170E0,4.506283283E0,-4.614558697E0,7.174878597E0
7.507405118E0,4.463212490E0,-4.149752617E0,7.083951473E0
7.517345431E0,4.357928276E0,-3.440878868E0,7.093522549E0
7.527285743E0,4.237689018E0,-3.028715372E0,7.141379356E0
7.537234649E0,4.261617184E0,-2.985644341E0,7.131807804E0
7.547174962E0,4.415356159E0,-3.187239647E0,7.141379356E0
7.557115274E0,4.592424870E0,-3.594019651E0,7.150950432E0
7.567070170E0,4.525425911E0,-3.819543123E0,7.107879639E0
7.577010431E0,4.213760853E0,-3.699902058E0,7.045666218E0
7.586950795E0,3.787838221E0,-3.517449379E0,6.925426960E0
7.596853868E0,3.509672642E0,-3.369094372E0,6.724429607E0
7.606794181E0,3.495315790E0,-3.192025423E0,6.590431690E0
7.616734493E0,3.610171080E0,-2.956930637E0,6.638288021E0
7.626675431E0,3.830909014E0,-2.837289333E0,6.757929325E0
7.636615378E0,4.027120590E0,-2.971287489E0,6.738786697E0
7.646555274E0,4.003192425E0,-3.431307554E0,6.633502483E0
7.656502149E0,3.969692707E0,-3.977469444E0,6.556932449E0
7.666442097E0,4.046263218E0,-4.226921082E0,6.513861656E0
7.676381993E0,4.122833252E0,-4.192823410E0,6.446862221E0
7.686319493E0,4.305285931E0,-4.130609989E0,6.384050846E0
7.696259441E0,4.482355118E0,-4.082753658E0,6.331408501E0
7.706199337E0,4.477569580E0,-4.159324169E0,6.288337708E0
7.716141628E0,4.487140656E0,-4.346562386E0,6.571289062E0
7.726081576E0,4.582853794E0,-4.643272400E0,6.791429043E0
7.736021472E0,4.764708042E0,-4.892724037E0,6.906284332E0
7.745956524E0,5.028516769E0,-4.959722996E0,7.165307522E0
7.755896472E0,5.210371494E0,-4.748556614E0,7.299305439E0
7.765836368E0,5.263013363E0,-4.365705013E0,7.280162811E0
7.775755066E0,5.344369411E0,-4.058825493E0,7.390232563E0
7.785694962E0,5.397609711E0,-3.790829182E0,7.510472298E0
7.795634858E0,5.368896008E0,-3.637090445E0,7.606184959E0
7.805584701E0,5.388038158E0,-3.819543123E0,7.744968891E0
7.815524649E0,5.459823132E0,-4.188037872E0,7.697112083E0
7.825464545E0,5.334797859E0,-4.609772682E0,7.500302792E0
7.835365014E0,5.224728107E0,-5.002793789E0,7.524828911E0
7.845304910E0,5.157729149E0,-5.103292465E0,7.481160164E0
7.855244806E0,5.143372059E0,-4.873581409E0,7.328019142E0
7.865175378E0,5.267798901E0,-4.509274483E0,7.452445984E0
7.875115326E0,5.315655708E0,-4.159324169E0,7.649255753E0
7.885055170E0,5.301298618E0,-3.886542082E0,7.721040249E0
7.894996212E0,5.359324455E0,-3.819543123E0,7.811967850E0
7.904936108E0,5.215157032E0,-4.039682865E0,7.711469173E0
7.914876003E0,5.105087280E0,-4.432703972E0,7.490731239E0
7.924823764E0,5.038087845E0,-4.657629490E0,7.328019142E0
7.934763712E0,4.856233597E0,-4.514060020E0,7.289734364E0
7.944703608E0,4.554139614E0,-4.159324169E0,7.261020184E0
7.954658868E0,4.266402721E0,-3.781257868E0,7.217949390E0
7.964598816E0,4.094119549E0,-3.460021496E0,7.237092018E0
7.974538712E0,4.175475597E0,-3.268595695E0,7.241877556E0
7.984471785E0,4.367499352E0,-3.259024382E0,7.179664135E0
7.994411733E0,4.558925152E0,-3.369094372E0,7.093522549E0
8.004351628E0,4.654638290E0,-3.546163082E0,6.844070911E0
8.014279910E0,4.573282242E0,-3.685544968E0,6.595217228E0
8.024219806E0,4.405784607E0,-3.661018610E0,6.461219311E0
8.034159701E0,4.175475597E0,-3.555734396E0,6.336194515E0
8.044084285E0,4.007977962E0,-3.493520975E0,6.288337708E0
8.054024233E0,4.046263218E0,-3.598805189E0,6.250052929E0
8.063964128E0,4.208974838E0,-3.776472330E0,6.125626087E0
8.073911108E0,4.324428558E0,-4.058825493E0,6.058627129E0
8.083851056E0,4.305285931E0,-4.207180500E0,6.144768715E0
8.093790951E0,4.027120590E0,-3.996612072E0,6.197410583E0
8.103697774E0,3.653241873E0,-3.670589924E0,6.355337143E0
8.113637670E0,3.447459221E0,-3.493520975E0,6.547360897E0
8.123577566E0,3.552743435E0,-3.632304668E0,6.566503525E0
8.133538191E0,4.094119549E0,-4.144967079E0,6.528218269E0
8.143477826E0,4.865804672E0,-4.835296154E0,6.824928284E0
8.153417462E0,5.301298618E0,-5.002793789E0,7.237092018E0
8.163357931E0,5.143372059E0,-4.298706055E0,7.294519901E0
8.173297566E0,4.616353035E0,-3.416950703E0,7.342376232E0
8.183237201E0,4.065405846E0,-2.966501951E0,7.447660446E0
8.193164858E0,3.768695593E0,-2.856431961E0,7.304090977E0
8.203104545E0,3.931407690E0,-3.043072224E0,7.515257835E0
8.213044128E0,4.673780918E0,-3.646661758E0,7.778468132E0
8.222960639E0,5.526822090E0,-4.101896286E0,7.811967850E0
8.232900274E0,6.015556335E0,-4.168895245E0,7.625327587E0
8.242839910E0,5.646463394E0,-3.728615999E0,7.452445984E0
8.252797826E0,4.759922504E0,-3.052643538E0,7.654041290E0
8.262737462E0,4.156332970E0,-2.477767944E0,7.893323898E0
8.272677097E0,4.300500393E0,-2.181057930E0,7.902894974E0
8.282621003E0,5.066802025E0,-2.295913219E0,7.634898663E0
8.292560587E0,6.120840549E0,-2.827718258E0,7.577471256E0
8.302500222E0,6.753143787E0,-3.498306751E0,7.404589653E0
8.312391420E0,6.585646152E0,-4.265206337E0,7.074379921E0
