"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.868083458E0,-6.747195125E-1,3.030969203E-1,4.711805284E-1
3.878147458E0,-1.134191751E0,3.264254332E-1,2.541677952E-1
3.888210458E0,-1.509521961E0,3.462125957E-1,-9.282720089E-2
3.898274458E0,-1.717454910E0,3.143835664E-1,-4.932875633E-1
3.908338458E0,-1.718501210E0,2.570121884E-1,-7.588405609E-1
3.918401458E0,-1.542635202E0,2.194661349E-1,-8.944069147E-1
3.928465458E0,-1.203861475E0,2.064487934E-1,-9.139596820E-1
3.938529458E0,-7.519266009E-1,1.745933890E-1,-8.110564351E-1
3.948593458E0,-3.578651845E-1,7.592158020E-2,-6.055820584E-1
3.958656458E0,-1.831149161E-1,-6.357559562E-2,-3.758149147E-1
3.968720458E0,-2.841506004E-1,-2.235787809E-1,-1.924206614E-1
3.978784458E0,-5.995586514E-1,-3.868350983E-1,-4.058078676E-2
3.988848458E0,-1.071823716E0,-5.552310348E-1,8.970098197E-2
3.998911458E0,-1.807394981E0,-7.972146273E-1,2.250665128E-1
4.008975458E0,-3.010510206E0,-1.157782912E0,4.059766829E-1
4.019039458E0,-3.736313343E0,-1.227816582E0,4.727972448E-1
4.029102458E0,-2.214917660E0,-1.894387007E-1,2.272357345E-1
4.039166458E0,3.118952215E-1,3.794252872E-1,-1.911524534E-1
4.049230458E0,1.729597926E0,1.419855356E-1,-5.117173791E-1
4.059294458E0,1.937111139E0,-1.370386332E-1,-6.569108367E-1
4.069357458E0,1.732500672E0,-9.034976363E-2,-6.033032537E-1
4.079421458E0,1.621937156E0,1.233420148E-1,-2.709311843E-1
4.089485458E0,1.313989520E0,3.244403005E-1,1.937076002E-1
4.099549458E0,8.645411134E-1,3.617093861E-1,3.460971415E-1
4.109612458E0,7.353211045E-1,2.286439687E-1,2.838494778E-1
4.119676458E0,9.182871580E-1,-1.051395908E-1,1.204850525E-1
4.129740458E0,1.093183637E0,-4.900819063E-1,-2.852226794E-2
4.139803458E0,1.121194720E0,-8.399589062E-1,-7.303433865E-2
4.149867458E0,1.093697429E0,-1.020584464E0,-1.323570404E-2
4.159931458E0,1.072756767E0,-9.487702250E-1,1.016485319E-1
4.169995458E0,1.071433067E0,-7.315217257E-1,2.504014969E-1
4.180058458E0,1.026880503E0,-3.692024052E-1,3.806122243E-1
4.190122458E0,8.754311800E-1,9.457658976E-2,4.876668453E-1
4.200186458E0,5.976603031E-1,5.216765404E-1,6.147537231E-1
4.210250458E0,2.921922803E-1,7.439002991E-1,7.950615287E-1
4.220313458E0,1.137812510E-1,6.715954542E-1,1.004612684E0
4.230377458E0,1.129930988E-1,3.344165683E-1,1.168385148E0
4.240441458E0,2.436344624E-1,-3.535269201E-2,1.260668397E0
4.250504458E0,3.524212837E-1,-2.021170259E-1,1.269194126E0
4.260568458E0,3.278887570E-1,-1.154806763E-1,1.184767127E0
4.270632458E0,1.212219521E-1,2.030507326E-1,1.017195106E0
4.280696458E0,-2.016932517E-1,6.387587786E-1,7.941132784E-1
4.290759458E0,-5.239743590E-1,1.017110705E0,5.229184628E-1
4.300823458E0,-7.551053166E-1,1.194958210E0,2.029665858E-1
4.310887458E0,-8.787040114E-1,1.015116811E0,-1.525036842E-1
4.320951458E0,-9.192322493E-1,5.628713369E-1,-4.383208156E-1
4.331014458E0,-8.594006300E-1,1.074505597E-1,-6.429352164E-1
4.341078458E0,-6.740267873E-1,-1.888298392E-1,-8.174646497E-1
4.351142458E0,-4.680619836E-1,-3.950871825E-1,-9.705566764E-1
4.361205458E0,-3.807976544E-1,-6.028400660E-1,-1.101015091E0
4.371269458E0,-4.954318404E-1,-8.251034021E-1,-1.185426116E0
4.381333458E0,-9.627194405E-1,-1.002163649E0,-1.245160580E0
4.391397458E0,-1.699877024E0,-1.030564070E0,-1.270575881E0
4.401460458E0,-1.892292738E0,-7.113711834E-1,-1.228570700E0
4.411524458E0,-1.094374299E0,4.068451375E-2,-1.208382249E0
4.421588458E0,-9.728550166E-2,7.346238494E-1,-1.319298744E0
4.431651458E0,2.816754580E-1,1.138411522E0,-1.351160049E0
4.441715458E0,3.098698258E-1,1.518361211E0,-1.263895750E0
4.451779458E0,3.427278399E-1,2.027543545E0,-9.525513649E-1
4.461843458E0,9.111644030E-1,2.271133423E0,-2.615832984E-1
4.471906458E0,1.460639715E0,1.109261274E0,6.564067602E-1
4.481970458E0,9.977501035E-1,-9.074531198E-1,1.020331144E0
4.492034458E0,6.047384739E-1,-2.164425373E0,8.299989700E-1
4.502098458E0,7.352642417E-1,-1.996547699E0,5.158818364E-1
4.512161458E0,9.545139670E-1,-1.061455488E0,2.980733812E-1
4.522225458E0,1.019632578E0,-2.675149739E-1,1.808612496E-1
4.532289458E0,1.006617308E0,2.178656608E-1,1.402576566E-1
4.542352458E0,9.631345868E-1,4.965398908E-1,1.185875088E-1
4.552416458E0,9.001862407E-1,5.950618982E-1,6.606570631E-2
4.562480458E0,8.268364072E-1,5.159593225E-1,-2.925548516E-2
4.572544458E0,7.624179721E-1,3.710609376E-1,-1.123993471E-1
4.582603458E0,6.981715560E-1,2.594609261E-1,-1.337352693E-1
4.592667458E0,6.077890396E-1,2.272527367E-1,-7.724590600E-2
4.602731458E0,4.763750732E-1,2.727690935E-1,5.470280349E-2
4.612794458E0,3.285347521E-1,3.656814396E-1,2.447036356E-1
4.622858458E0,1.688864827E-1,4.445416331E-1,4.560550153E-1
4.632922458E0,-2.823425643E-2,5.075560808E-1,6.186812520E-1
4.642986458E0,-2.226431519E-1,4.434578121E-1,6.762393117E-1
4.653049458E0,-4.152017236E-1,2.788791060E-1,6.153163314E-1
4.663113458E0,-5.661057830E-1,3.422302008E-2,4.681700170E-1
4.673177458E0,-6.286762953E-1,-2.099054456E-1,2.489118576E-1
4.683240458E0,-6.356007457E-1,-3.767255843E-1,-2.428771928E-2
4.693304458E0,-6.281849742E-1,-3.690455258E-1,-3.672991097E-1
4.703368458E0,-6.269740462E-1,-2.126042545E-1,-6.639304757E-1
4.713432458E0,-6.238126159E-1,-8.969204128E-2,-7.486397624E-1
4.723495458E0,-5.916482806E-1,-6.683492661E-2,-6.512232423E-1
4.733559458E0,-5.626652241E-1,-1.347647309E-1,-4.574308097E-1
4.743623458E0,-5.987835526E-1,-2.382751405E-1,-2.346398085E-1
4.753686458E0,-7.290745974E-1,-3.282332420E-1,-3.337250650E-2
4.763750458E0,-9.435991049E-1,-4.197786152E-1,1.040215641E-1
4.773814458E0,-1.196188450E0,-5.607361794E-1,1.821776778E-1
4.783878458E0,-1.455773354E0,-7.099943757E-1,2.201362401E-1
4.793941458E0,-1.646661758E0,-7.776174545E-1,1.697654575E-1
4.804005458E0,-1.557284713E0,-7.163514495E-1,-1.698152348E-2
4.814069458E0,-1.081438422E0,-5.438680649E-1,-3.213072419E-1
4.824133458E0,-3.837246001E-1,-3.894883692E-1,-6.535288692E-1
4.834196458E0,2.020205110E-1,-2.644362450E-1,-8.622201085E-1
4.844260458E0,5.257014036E-1,1.883298904E-1,-8.420823216E-1
4.854324458E0,5.156372190E-1,8.237950206E-1,-4.389678836E-1
4.864387458E0,1.347402036E-1,9.075844884E-1,2.539743781E-1
4.874451458E0,-3.415120840E-1,5.762512088E-1,5.679200292E-1
4.884515458E0,-5.444984436E-1,5.786345005E-1,3.853640854E-1
4.894579458E0,-3.809136152E-1,6.659830809E-1,1.273275316E-1
4.904642458E0,-2.179195546E-2,4.648685753E-1,-2.938165888E-2
4.914706458E0,3.529554009E-1,4.941592366E-2,-1.871841215E-2
4.924770458E0,6.043956280E-1,-2.552012503E-1,9.875495732E-2
4.934833458E0,7.528717518E-1,-4.210092723E-1,1.846618205E-1
4.944897458E0,8.403864503E-1,-5.476516485E-1,2.184480131E-1
4.954961458E0,8.979268074E-1,-6.170023680E-1,2.237703949E-1
4.965025458E0,9.162144661E-1,-6.084427238E-1,2.702087164E-1
4.975088458E0,9.068302512E-1,-5.450103283E-1,3.359684646E-1
4.985152458E0,8.535537124E-1,-4.168076217E-1,3.911134899E-1
4.995216458E0,7.743406892E-1,-2.430699021E-1,4.311429858E-1
5.005279458E0,6.687160134E-1,-5.373353511E-2,4.650823176E-1
5.015343458E0,5.681868196E-1,1.036664099E-1,4.719599187E-1
5.025407458E0,5.008929968E-1,2.003562003E-1,4.724302292E-1
5.035471458E0,4.343301356E-1,1.844890267E-1,4.700227678E-1
5.045534458E0,3.620814979E-1,-4.124370217E-2,4.489584863E-1
5.055598458E0,2.630831301E-1,-4.297878444E-1,4.178625643E-1
5.065662458E0,1.336204708E-1,-8.903785944E-1,3.576162755E-1
5.075725458E0,-4.668218642E-2,-1.358933806E0,2.683700323E-1
5.085789458E0,-2.290756851E-1,-1.776060224E0,1.444821656E-1
5.095853458E0,-3.835035264E-1,-1.988767743E0,-8.295954205E-3
5.105917458E0,-5.449633002E-1,-1.852842212E0,-1.893621534E-1
5.115980458E0,-7.337557673E-1,-1.446163774E0,-2.836408913E-1
5.126044458E0,-8.981265426E-1,-8.608272672E-1,-3.134328723E-1
5.136108458E0,-9.443978667E-1,-3.011301160E-1,-3.046106398E-1
5.146171458E0,-9.181249738E-1,3.854329884E-2,-2.705624104E-1
5.156235458E0,-1.118603587E0,1.133740842E-1,-1.799851507E-1
5.166299458E0,-1.845798373E0,-8.882188797E-2,1.788320020E-2
5.176363458E0,-2.706636667E0,-4.168429971E-1,2.900398672E-1
5.186426458E0,-2.103300095E0,-6.826958060E-2,3.107398152E-1
5.196490458E0,-7.752684355E-1,7.036141157E-1,-6.543963403E-2
5.206554458E0,6.837169081E-2,1.333690882E0,-5.675738454E-1
5.216617458E0,3.528073132E-1,1.880254388E0,-9.529177547E-1
5.226681458E0,4.045887589E-1,2.554356575E0,-1.136890531E0
5.236745458E0,5.250064135E-1,3.187469721E0,-1.042140484E0
5.246809458E0,7.653724551E-1,3.094206572E0,-6.804593801E-1
5.256872458E0,1.001639843E0,1.556687593E0,-3.683771789E-1
5.266936458E0,1.116116285E0,-8.610804081E-1,-4.005556107E-1
5.277000458E0,1.085115314E0,-2.384443760E0,-5.358444452E-1
5.287063458E0,9.199893475E-1,-2.256486893E0,-4.478149712E-1
5.297127458E0,7.709663510E-1,-1.582552671E0,-1.623594314E-1
5.307191458E0,7.877424359E-1,-1.044955015E0,2.025833875E-1
5.317255458E0,9.552640915E-1,-5.299360752E-1,4.440806508E-1
5.327318458E0,1.106550574E0,-4.418826103E-2,4.138987958E-1
5.337382458E0,1.120782018E0,2.673898339E-1,2.487734407E-1
5.347446458E0,9.887018204E-1,4.262087643E-1,1.052746028E-1
5.357509458E0,7.837353945E-1,5.193440318E-1,3.958211094E-2
5.367573458E0,5.950682759E-1,6.481935978E-1,6.695620716E-2
5.377637458E0,4.642812014E-1,8.924806714E-1,1.710317433E-1
5.387701458E0,3.845722675E-1,1.154804230E0,3.518236279E-1
5.397764458E0,3.434253931E-1,1.285860658E0,5.548646450E-1
5.407828458E0,3.403720856E-1,1.186161160E0,7.354066968E-1
5.417892458E0,3.364351094E-1,9.179960489E-1,8.778392076E-1
5.427955458E0,3.263356090E-1,5.864865780E-1,9.676455259E-1
5.438019458E0,3.037405610E-1,2.156426907E-1,1.003346205E0
5.448083458E0,1.986210644E-1,-1.673379689E-1,9.585460424E-1
5.458147458E0,-5.968505517E-2,-5.334312320E-1,8.090356588E-1
5.468210458E0,-4.894747734E-1,-7.774399519E-1,5.479230881E-1
5.478274458E0,-9.457458258E-1,-7.304342985E-1,2.168394178E-1
5.488338458E0,-1.221565723E0,-3.655791283E-1,-1.381836534E-1
5.498401458E0,-1.217519879E0,1.331829727E-1,-4.008416533E-1
5.508465458E0,-1.034694314E0,4.843388796E-1,-4.758205414E-1
5.518529458E0,-8.101515770E-1,5.972052217E-1,-4.672768116E-1
5.528592458E0,-6.314835548E-1,5.210809112E-1,-4.392667711E-1
5.538656458E0,-5.592072010E-1,3.655229807E-1,-4.127526283E-1
5.548720458E0,-6.882671714E-1,1.848024875E-1,-3.951382041E-1
5.558784458E0,-1.170609832E0,-6.414168328E-2,-3.709229231E-1
5.568847458E0,-2.010243893E0,-4.388596416E-1,-2.877313495E-1
5.578911458E0,-2.837950945E0,-8.035083413E-1,-1.365218163E-1
5.588975958E0,-3.029835939E0,-8.374599218E-1,-2.316011116E-2
5.599038958E0,-2.113774776E0,-2.647770047E-1,-7.106398791E-2
5.609102958E0,-6.090295911E-1,4.761697948E-1,-2.019730061E-1
5.619166958E0,5.260034800E-1,9.395896792E-1,-3.191821575E-1
5.629230958E0,7.712014914E-1,1.008897662E0,-3.747665882E-1
5.639293958E0,5.520505309E-1,8.675854206E-1,-4.250793159E-1
5.649357958E0,6.159970164E-1,7.944616675E-1,-4.663023651E-1
5.659421958E0,1.974315047E0,1.244418979E0,-4.435425401E-1
5.669484958E0,3.079721928E0,9.607411623E-1,-3.446545601E-1
5.679548958E0,2.291421175E0,-7.295843959E-1,-1.775933355E-1
5.689612958E0,1.029092669E0,-2.037954807E0,6.480146199E-2
5.699676958E0,5.774949789E-1,-2.167989731E0,1.067978442E-1
5.709739958E0,7.202984691E-1,-1.660594106E0,5.387710407E-2
5.719803958E0,9.898948073E-1,-1.143965602E0,-1.462577377E-2
5.729867958E0,1.118936062E0,-9.366523027E-1,-8.484001458E-2
5.739930958E0,1.127009630E0,-9.067659378E-1,-6.532645971E-2
5.749994958E0,1.031246901E0,-8.327140808E-1,9.038830549E-2
5.760058958E0,8.865920901E-1,-5.484085679E-1,3.743507564E-1
5.770121958E0,7.038108110E-1,-7.696596533E-2,7.373816371E-1
5.780185958E0,4.862345457E-1,4.484879673E-1,1.051606178E0
5.790249958E0,3.181821406E-1,9.965283871E-1,1.264451623E0
5.800313958E0,2.282163501E-1,1.492923141E0,1.363813877E0
5.810376958E0,1.905565858E-1,1.857316613E0,1.383322358E0
5.820440958E0,1.201430708E-1,1.966557026E0,1.330357671E0
5.830504958E0,-1.138257384E-1,1.790582776E0,1.187267542E0
5.840567958E0,-4.505658448E-1,1.259034038E0,9.608197808E-1
5.850631958E0,-7.529954910E-1,4.945688546E-1,6.538774371E-1
5.860695958E0,-9.572002888E-1,-1.669085175E-1,3.121733665E-1
5.870759958E0,-1.033957243E0,-5.086775422E-1,-3.490095586E-2
5.880822958E0,-9.653394222E-1,-5.164233446E-1,-3.631459475E-1
5.890886958E0,-7.809168100E-1,-3.706139624E-1,-6.515777707E-1
5.900950958E0,-5.438726544E-1,-2.914867401E-1,-8.297485709E-1
5.911013958E0,-2.931735814E-1,-4.226213396E-1,-8.368583918E-1
5.921077958E0,-8.559510857E-2,-7.434639335E-1,-6.973415017E-1
5.931141958E0,-8.297925815E-3,-1.093971133E0,-5.714190006E-1
5.941205958E0,-7.155421376E-2,-1.342722178E0,-5.089765787E-1
5.951268958E0,-2.854113579E-1,-1.427186489E0,-4.617451727E-1
5.961332958E0,-1.358016491E0,-1.443370819E0,-2.992891967E-1
5.971396958E0,-3.340730429E0,-1.399734616E0,6.580596417E-2
5.981459958E0,-4.036849976E0,-4.000369906E-1,4.071068466E-1
5.991523958E0,-2.624088526E0,1.329118848E0,4.723691940E-1
6.001587958E0,1.401098967E-1,2.164423466E0,3.360733986E-1
6.011650958E0,1.516608357E0,2.722396374E0,2.923485637E-1
6.021714958E0,1.377406836E0,2.880896568E0,2.351305187E-1
6.031778958E0,7.104860544E-1,2.305484295E0,1.544796303E-2
6.041842958E0,9.246799350E-1,1.100370765E0,-1.955023706E-1
6.051905958E0,2.979515553E0,-9.012267590E-1,-1.673369855E-2
6.061969958E0,3.332610130E0,-1.883527637E0,-1.081395335E-2
6.072033958E0,1.725778580E0,-2.058259964E0,-2.498196065E-1
6.082096958E0,5.543786883E-1,-1.543048382E0,-5.174628496E-1
6.092160958E0,3.433615565E-1,-8.574951291E-1,-6.641691923E-1
6.102224958E0,6.947557330E-1,-2.191103548E-1,-6.266651750E-1
6.112287958E0,1.118395209E0,2.082849145E-1,-5.457111597E-1
6.122351958E0,1.336800933E0,2.223905027E-1,-4.391070306E-1
6.132415958E0,1.254215956E0,-4.531657323E-2,-3.309653699E-1
6.142479958E0,9.854547381E-1,-1.054047942E-1,-1.911802888E-1
6.152542958E0,7.334560156E-1,1.734414697E-1,8.290738799E-3
6.162606958E0,5.531876683E-1,6.200875044E-1,2.188885063E-1
6.172670958E0,4.581972063E-1,1.113456249E0,4.060815573E-1
6.182733958E0,4.033606648E-1,1.496532798E0,5.740751028E-1
6.192797958E0,4.124388397E-1,1.579254270E0,7.548214197E-1
6.202861958E0,4.268654585E-1,1.261324048E0,8.918790221E-1
6.212925958E0,2.754426301E-1,6.109137535E-1,8.829014897E-1
6.222988958E0,-1.063367277E-1,-2.898842990E-1,7.692044973E-1
6.233052958E0,-5.344329476E-1,-1.163371801E0,6.023721099E-1
6.243116958E0,-8.917697072E-1,-1.687991261E0,4.056731761E-1
6.253179958E0,-1.113755703E0,-1.638100863E0,1.856414825E-1
6.263243958E0,-1.195410848E0,-1.100483298E0,-2.356198058E-2
6.273307958E0,-1.145506859E0,-3.936164677E-1,-2.038358748E-1
6.283370958E0,-1.000232100E0,2.139692456E-1,-3.001465201E-1
6.293434958E0,-7.717941403E-1,5.377313495E-1,-3.101251125E-1
6.303498958E0,-5.773447752E-1,4.598254561E-1,-3.010985553E-1
6.313562958E0,-4.894669056E-1,5.245902389E-2,-3.023265600E-1
6.323625958E0,-5.110249519E-1,-4.625339508E-1,-2.995257080E-1
6.333689958E0,-6.450389624E-1,-9.095510840E-1,-2.737926543E-1
6.343753958E0,-1.273513198E0,-1.373431563E0,-2.098823637E-1
6.353816958E0,-2.066483974E0,-1.473683715E0,-1.605230719E-1
6.363880958E0,-2.245264769E0,-1.025340557E0,-1.228180677E-1
6.373944958E0,-1.931979537E0,-4.718124270E-1,-4.134265333E-2
6.384007958E0,-7.318643928E-1,1.734866202E-1,-2.223922312E-2
6.394071958E0,4.084220529E-1,9.563505650E-1,-2.407960594E-1
6.404135958E0,6.496469378E-1,1.575242043E0,-5.935583711E-1
6.414199958E0,6.599408984E-1,2.163574696E0,-9.476655722E-1
6.424262958E0,1.089018226E0,2.703235388E0,-1.103992343E0
6.434326958E0,2.313462019E0,2.584383011E0,-8.192940354E-1
6.444390958E0,2.787478447E0,9.245707989E-1,-3.125646114E-1
6.454453958E0,1.695725083E0,-1.522401571E0,-1.074955910E-1
6.464517958E0,5.588040948E-1,-2.827240944E0,-2.531142160E-2
6.474581958E0,3.908845782E-1,-2.338860989E0,1.020129770E-2
6.484644958E0,6.828920841E-1,-1.328658462E0,4.550461844E-2
6.494708958E0,9.896475077E-1,-5.270445943E-1,5.064558610E-2
6.504772958E0,1.155104995E0,-8.075556904E-2,-2.125390619E-2
6.514836958E0,1.070083261E0,8.415535837E-2,-1.228785366E-1
6.524899958E0,7.829686403E-1,1.775000542E-1,-1.800105125E-1
6.534963958E0,4.726285934E-1,3.063653708E-1,-1.844417453E-1
6.545027958E0,2.447858006E-1,4.859590530E-1,-1.362283975E-1
6.555090958E0,1.786214262E-1,8.405797482E-1,-5.475111678E-2
6.565154958E0,2.472486645E-1,1.221654892E0,1.037040427E-1
6.575218958E0,3.613419533E-1,1.293534994E0,3.897472620E-1
6.585281708E0,4.994805455E-1,7.959198356E-1,6.925203800E-1
6.595345708E0,5.322301984E-1,-6.972762942E-2,8.893586397E-1
6.605409708E0,3.600756824E-1,-1.013056159E0,9.650968313E-1
6.615473708E0,3.485205397E-2,-1.819770575E0,9.362380505E-1
6.625536708E0,-3.252550364E-1,-2.282122850E0,8.530624509E-1
6.635600708E0,-6.439091563E-1,-2.286128044E0,7.420419455E-1
6.645664708E0,-8.846341968E-1,-1.857468605E0,5.973563790E-1
6.655727708E0,-1.055872798E0,-1.158885956E0,3.540185392E-1
6.665791708E0,-1.237606645E0,-4.363141060E-1,6.906350702E-2
6.675855708E0,-1.461684942E0,1.748017371E-1,-2.004553229E-1
6.685919708E0,-1.629871726E0,6.437284946E-1,-4.440094531E-1
6.695982708E0,-1.676499128E0,9.563311338E-1,-6.226369739E-1
6.706046708E0,-1.647873640E0,1.086796522E0,-7.056058645E-1
6.716110708E0,-1.648542404E0,9.917097688E-1,-7.167158127E-1
6.726173708E0,-1.748621821E0,6.676673889E-1,-6.634078026E-1
6.736237708E0,-2.063428879E0,9.235378355E-2,-5.324425697E-1
6.746301708E0,-2.563758135E0,-7.055386305E-1,-2.569471300E-1
6.756364708E0,-3.306789637E0,-1.710687280E0,1.659093052E-1
6.766428708E0,-4.082897663E0,-2.873601913E0,7.414531112E-1
6.776492708E0,-3.293576717E0,-2.951251268E0,1.334796548E0
6.786555708E0,-9.923334718E-1,-1.429510593E0,1.521165967E0
6.796619708E0,4.055270255E-1,4.589726627E-1,1.300587773E0
6.806683708E0,7.045944333E-1,2.341481447E0,8.517394066E-1
6.816747708E0,8.757169247E-1,4.413545609E0,3.386022523E-2
6.826810708E0,1.722157955E0,5.337267876E0,-9.715315104E-1
6.836874708E0,3.057971716E0,3.570085287E0,-1.788291335E0
6.846938708E0,3.207606077E0,3.901890814E-1,-2.100957870E0
6.857001708E0,2.295988798E0,-1.734258771E0,-1.918643951E0
6.867065708E0,1.513835788E0,-2.183801174E0,-1.502009273E0
6.877129708E0,1.229126453E0,-1.583134413E0,-1.021530747E0
6.887192708E0,1.307797074E0,-6.995667815E-1,-5.834687948E-1
6.897256708E0,1.418930531E0,-6.288164761E-3,-2.530607879E-1
6.907320708E0,1.428588152E0,2.934485376E-1,-8.101312071E-2
6.917384708E0,1.284404635E0,1.971640587E-1,-1.272780634E-2
6.927447708E0,1.025890708E0,-2.712303698E-1,-6.679315120E-4
6.937511708E0,7.553184032E-1,-6.365998387E-1,5.632264912E-2
6.947575708E0,5.505112410E-1,-6.261410117E-1,2.122095227E-1
6.957638708E0,5.092181563E-1,-1.474460214E-1,4.492470920E-1
6.967702708E0,5.850583315E-1,4.914221168E-1,7.714504004E-1
6.977766708E0,6.411604881E-1,1.000475287E0,1.093412995E0
6.987829708E0,5.719429851E-1,1.211366296E0,1.327669740E0
6.997893708E0,2.829455137E-1,1.092023849E0,1.427592635E0
7.007957708E0,-1.570636034E-1,7.011687756E-1,1.436054826E0
7.018020708E0,-6.759560704E-1,2.196103632E-1,1.367127657E0
7.028084708E0,-1.129048944E0,-1.398742348E-1,1.219726205E0
7.038148708E0,-1.431489468E0,-3.103016317E-1,9.973927140E-1
7.048212708E0,-1.560855269E0,-3.242627084E-1,6.808547378E-1
7.058275708E0,-1.494674325E0,-3.015624583E-1,2.898315787E-1
7.068339708E0,-1.289925218E0,-3.925049305E-1,-1.196653992E-1
7.078403708E0,-1.004190683E0,-6.006957293E-1,-4.359035492E-1
7.088466708E0,-7.664161325E-1,-8.792800903E-1,-6.174193025E-1
7.098530708E0,-7.191562057E-1,-1.160558462E0,-7.007866502E-1
7.108594708E0,-1.210293531E0,-1.549402714E0,-7.296307683E-1
7.118658708E0,-2.128633022E0,-2.000817537E0,-6.679173112E-1
7.128721708E0,-2.077971935E0,-1.622807741E0,-5.621608496E-1
7.138785708E0,-1.036298990E0,-6.212541461E-1,-5.198709369E-1
7.148849708E0,-9.111532569E-2,2.876784801E-1,-5.960351825E-1
7.158912708E0,3.466513753E-1,1.093659401E0,-8.093160391E-1
7.168976708E0,4.409473538E-1,1.809954762E0,-1.137495160E0
7.179040708E0,5.043606758E-1,2.388920784E0,-1.430385947E0
7.189103708E0,8.296660781E-1,2.526919365E0,-1.450747371E0
7.199167708E0,1.226544142E0,1.893715262E0,-1.086731076E0
7.209231708E0,1.128452897E0,8.857470751E-1,-6.847624183E-1
7.219294708E0,8.774920702E-1,-3.211317658E-1,-5.715814829E-1
7.229358708E0,9.779086113E-1,-1.060643315E0,-6.020842791E-1
7.239422708E0,1.119206071E0,-8.408059478E-1,-4.524359405E-1
7.249486708E0,1.134956002E0,-4.163094163E-1,-2.293178886E-1
7.259549708E0,1.140016556E0,-6.046954170E-2,-6.555133313E-2
7.269613708E0,1.196539521E0,2.184742093E-1,1.669267192E-2
7.279677708E0,1.246176839E0,3.935783803E-1,9.319383651E-2
7.289740708E0,1.164359927E0,4.921675324E-1,1.713920236E-1
7.299804708E0,9.518467784E-1,5.417339802E-1,2.599101663E-1
7.309868708E0,6.523368359E-1,5.736573935E-1,3.230334222E-1
7.319931708E0,3.479152024E-1,6.343369484E-1,3.482490182E-1
7.329995708E0,1.385679245E-1,6.914992332E-1,3.722808659E-1
7.340059708E0,5.362880602E-2,6.586123705E-1,4.059344232E-1
7.350122708E0,8.622198552E-2,4.775751531E-1,4.552402496E-1
7.360186708E0,1.530974209E-1,2.093570232E-1,5.085332990E-1
7.370250708E0,1.620781273E-1,-5.560338497E-3,5.441930294E-1
7.380314708E0,6.060343981E-2,5.351895839E-2,5.231835842E-1
7.390377708E0,-1.574570984E-1,3.877562582E-1,4.347133338E-1
7.400441708E0,-4.547098279E-1,7.034519315E-1,2.950947285E-1
7.410505708E0,-7.622243166E-1,7.230306864E-1,1.493410021E-1
7.420568708E0,-9.960666299E-1,4.595050514E-1,-2.467047051E-2
7.430632708E0,-1.160973191E0,7.617272437E-2,-2.386845052E-1
7.440696708E0,-1.316649318E0,-2.254997790E-1,-3.551786244E-1
7.450759708E0,-1.422567248E0,-3.939625323E-1,-3.519175947E-1
7.460823708E0,-1.440454364E0,-4.635112584E-1,-2.617605329E-1
7.470887708E0,-1.284956694E0,-4.949472845E-1,-1.225760058E-1
7.480950708E0,-1.025050044E0,-5.042470694E-1,9.407589212E-3
7.491014708E0,-8.577464223E-1,-4.921193421E-1,1.098135337E-1
7.501078708E0,-1.028834820E0,-5.184057951E-1,1.759155840E-1
7.511142708E0,-1.521636844E0,-5.849971175E-1,1.564920992E-1
7.521205708E0,-1.845225334E0,-5.456877947E-1,-2.121637389E-2
7.531269708E0,-1.599537611E0,-2.254377604E-1,-3.252654076E-1
7.541333708E0,-8.055069447E-1,2.246662825E-1,-7.060518861E-1
7.551396708E0,-3.309877589E-2,4.675758779E-1,-1.050443649E0
7.561460708E0,4.253263175E-1,6.655100584E-1,-1.255160570E0
7.571524708E0,6.302139759E-1,8.218103647E-1,-1.262216568E0
7.581587708E0,9.154249430E-1,1.125332475E0,-9.619300365E-1
7.591655583E0,1.460610986E0,1.433672786E0,-3.377497196E-1
7.601719583E0,1.484385371E0,9.723299742E-1,2.478700727E-1
7.611782583E0,8.944571614E-1,-2.152840421E-2,4.335604608E-1
7.621846583E0,7.805140615E-1,-4.149121642E-1,3.022224009E-1
7.631910583E0,1.104908824E0,-3.347618282E-1,5.400804803E-2
7.641974583E0,1.341184974E0,-2.440340668E-1,-1.029067338E-1
7.652037583E0,1.372330785E0,-2.320450246E-1,-1.162754968E-1
7.662101583E0,1.332992673E0,-2.856097221E-1,-4.056742042E-2
7.672165583E0,1.252461910E0,-3.373095691E-1,4.415863752E-2
7.682228583E0,1.094029427E0,-3.409874141E-1,1.061788648E-1
7.692292583E0,8.798046112E-1,-2.859114408E-1,1.703171283E-1
7.702356583E0,6.667506099E-1,-1.678633690E-1,2.585367560E-1
7.712419583E0,5.182638764E-1,2.907015197E-2,3.530395031E-1
7.722483583E0,4.809135497E-1,2.594602108E-1,4.480126202E-1
7.732547583E0,5.062284470E-1,4.364258647E-1,5.454981923E-1
7.742610583E0,5.947303772E-1,4.886147380E-1,6.258100867E-1
7.752674583E0,7.236438394E-1,4.384252727E-1,6.893038154E-1
7.762738583E0,8.491954207E-1,3.756550848E-1,7.558287978E-1
7.772802583E0,9.392331839E-1,2.524115443E-1,7.856321931E-1
7.782865583E0,8.967054486E-1,-1.567075774E-2,7.542950511E-1
7.792929583E0,5.915666223E-1,-4.511246085E-1,6.934671402E-1
