"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.839187557E0,-1.137787223E0,-1.558325768E0,-1.045125103E1
3.849125734E0,-8.261220455E-1,-1.587039590E0,-1.010608673E1
3.859082973E0,-5.964110494E-1,-1.610967875E0,-1.072463131E1
3.869021098E0,-5.916253924E-1,-1.673181176E0,-1.050867844E1
3.878959276E0,-8.165507317E-1,-1.644467354E0,-1.003908730E1
3.888871932E0,-1.123430252E0,-1.716252089E0,-1.015932655E1
3.898810057E0,-1.386640668E0,-2.036890268E0,-1.047517967E1
3.908748182E0,-1.568495274E0,-2.415554523E0,-1.032682419E1
3.918711359E0,-1.511067510E0,-2.822932482E0,-9.952945709E0
3.928649484E0,-1.247856975E0,-3.019144058E0,-9.852447510E0
3.938587661E0,-8.500502706E-1,-3.057429075E0,-1.019761181E1
3.948508807E0,-6.729813814E-1,-3.086143017E0,-1.023589706E1
3.958446932E0,-9.409775138E-1,-3.100499868E0,-9.656235695E0
3.968385109E0,-1.161715388E0,-3.095714331E0,-9.775876999E0
3.978325578E0,-1.439282775E0,-3.326023579E0,-1.020718288E1
3.988263703E0,-1.664806366E0,-3.699902058E0,-9.952945709E0
3.998201880E0,-1.458425403E0,-4.202394962E0,-1.033160973E1
4.008167088E0,-1.515853167E0,-4.633700848E0,-9.871589661E0
4.018105213E0,-1.424925923E0,-4.907081127E0,-9.023334503E0
4.028043338E0,-1.075573802E0,-4.954937458E0,-9.559925079E0
4.037950421E0,-1.166501045E0,-4.849653244E0,-9.751948357E0
4.047888546E0,-1.444068432E0,-4.748556614E0,-9.153144836E0
4.057826723E0,-1.693520188E0,-4.614558697E0,-9.502496719E0
4.067751932E0,-1.703091502E0,-4.585844517E0,-9.641879082E0
4.077690109E0,-1.660020709E0,-4.777868748E0,-9.172286987E0
4.087628286E0,-1.601994753E0,-4.926223755E0,-9.181859016E0
4.097580369E0,-1.539781332E0,-5.069792747E0,-9.425926208E0
4.107518546E0,-1.808375716E0,-5.218147755E0,-8.764909744E0
4.117456723E0,-1.755733609E0,-5.295316696E0,-7.634300709E0
4.127401567E0,-1.104287624E0,-5.410171986E0,-8.505886078E0
4.137339744E0,-7.830511928E-1,-5.682953835E0,-8.941978455E0
4.147277921E0,-9.314061999E-1,-6.071189404E0,-7.954938889E0
4.157220421E0,-1.031904817E0,-6.253043652E0,-7.878368378E0
4.167158598E0,-1.252642632E0,-6.291328907E0,-8.223533630E0
4.177096776E0,-1.674377680E0,-6.205187321E0,-8.175676346E0
4.187005213E0,-1.999801517E0,-6.157330990E0,-8.429315567E0
4.196943390E0,-2.018944025E0,-6.171687603E0,-8.371888161E0
4.206881567E0,-1.894517303E0,-6.114260197E0,-8.002795219E0
4.216848130E0,-1.650449395E0,-6.133402824E0,-7.701299667E0
4.226786307E0,-1.645663738E0,-6.368497372E0,-7.202994347E0
4.236724484E0,-1.444068432E0,-6.650850773E0,-6.373881340E0
4.246657348E0,-9.601200819E-1,-6.962515831E0,-6.340381622E0
4.256595473E0,-6.107679605E-1,-7.211369038E0,-6.546762943E0
4.266533651E0,-3.230310678E-1,-7.546962738E0,-6.613761902E0
4.276479848E0,-5.982056633E-2,-7.929814339E0,-6.321238995E0
4.286418026E0,-1.363908947E-1,-7.948956966E0,-6.292525291E0
4.296356203E0,-2.416750938E-1,-8.026124954E0,-6.129813194E0
4.306295786E0,-1.794617027E-1,-7.877171993E0,-5.832505226E0
4.316233963E0,-2.560320199E-1,-7.661818027E0,-5.813362598E0
4.326172140E0,-2.033899277E-1,-7.623532772E0,-5.775077343E0
4.336108130E0,-3.613162339E-1,-7.618747234E0,-5.027918816E0
4.346046307E0,-5.485545993E-1,-7.647460938E0,-4.668396950E0
4.355984484E0,-4.857429862E-1,-7.858029366E0,-4.295116425E0
4.365917088E0,-2.799602449E-1,-8.121838570E0,-3.854238987E0
4.375855265E0,-2.081755698E-1,-8.035696983E0,-3.317648649E0
4.385793442E0,-1.938186288E-1,-8.121838570E0,-3.049054146E0
4.395716151E0,-1.794617027E-1,-8.174480438E0,-3.887738705E0
4.405654328E0,-2.225325108E-1,-8.097909927E0,-3.336791277E0
4.415592453E0,-2.368894368E-1,-7.767102242E0,-2.450250387E0
4.425549380E0,-1.411765367E-1,-7.527820110E0,-2.234896421E0
4.435487505E0,2.087737769E-1,-7.345367432E0,-1.587637782E0
4.445425734E0,4.049852192E-1,-7.015157700E0,-1.880160451E0
4.455379484E0,6.161518097E-1,-6.588637352E0,-2.095514536E0
4.465317661E0,6.352944374E-1,-6.147759438E0,-2.239681959E0
4.475255838E0,3.762713671E-1,-5.827121258E0,-1.928016901E0
4.485172869E0,3.236292601E-1,-5.615954876E0,-1.501496196E0
4.495110994E0,5.294120312E-1,-5.534598827E0,-1.247856975E0
4.505049171E0,1.133599758E0,-5.831906796E0,-1.324427366E0
4.514995942E0,1.492523074E0,-6.229115486E0,-1.999801517E0
4.524934119E0,1.751546144E0,-6.780063152E0,-2.455035925E0
4.534872296E0,2.038684845E0,-7.441678524E0,-2.723630428E0
4.544789328E0,2.259422779E0,-7.819744587E0,-3.144767046E0
4.554727505E0,2.379063845E0,-8.064410210E0,-3.595216036E0
4.564665734E0,2.541775942E0,-8.696713448E0,-3.676572084E0
4.574601723E0,2.484348059E0,-9.515657425E0,-3.226721287E0
4.584539848E0,2.627917528E0,-1.048355389E1,-3.001197815E0
4.594478026E0,3.059223652E0,-1.130309582E1,-2.900699139E0
4.604434692E0,3.318246841E0,-1.171525955E1,-2.747558594E0
4.614372869E0,3.140579700E0,-1.151366425E1,-2.550748825E0
4.624311046E0,2.724228621E0,-1.119781208E1,-2.311466694E0
4.634245369E0,2.139183521E0,-1.111585712E1,-1.870589137E0
4.644183598E0,1.392024517E0,-1.094836044E1,-1.491924882E0
4.654121776E0,8.985049129E-1,-1.077607632E1,-1.113858938E0
4.664067140E0,4.528416991E-1,-1.054576778E1,-6.825526357E-1
4.674005317E0,1.944168359E-1,-1.016291618E1,-5.144568682E-1
4.683943546E0,-1.220339537E-1,-9.769894600E0,-7.112665176E-1
4.693863859E0,-4.331009090E-1,-9.530014038E0,-1.166501045E0
4.703802036E0,-8.931210637E-1,-9.266803741E0,-1.400997639E0
4.713740213E0,-1.152144074E0,-9.199805260E0,-1.688734531E0
4.723684848E0,-1.276570916E0,-9.104091644E0,-1.578066587E0
4.733623026E0,-1.305284739E0,-9.080163956E0,-1.410568953E0
4.743561255E0,-1.094716311E0,-9.151947975E0,-1.400997639E0
4.753482869E0,-5.964110494E-1,-9.410373688E0,-1.530210137E0
4.763421098E0,-8.853443712E-2,-9.789037704E0,-1.760519266E0
4.773359276E0,3.667000830E-1,-1.014377308E1,-1.995015860E0
4.783327557E0,7.022934556E-1,-1.025384331E1,-2.182254314E0
4.793265786E0,9.176474810E-1,-1.015334511E1,-2.263610125E0
4.803203963E0,1.080957651E0,-9.937392235E0,-2.263610125E0
4.813144171E0,1.128814101E0,-9.817750931E0,-2.225325108E0
4.823082348E0,1.056431174E0,-9.846465111E0,-2.163111687E0
4.833020578E0,9.224331379E-1,-9.903892517E0,-2.134397745E0
4.842928286E0,7.262216806E-1,-1.013420200E1,-1.995015860E0
4.852866463E0,5.054838061E-1,-1.038305569E1,-1.789233088E0
4.862804640E0,3.954139352E-1,-1.059362411E1,-1.631306887E0
4.872759536E0,4.959124923E-1,-1.072821999E1,-1.607378602E0
4.882697713E0,5.922235847E-1,-1.066122150E1,-1.770090580E0
4.892635942E0,6.975077987E-1,-1.052183914E1,-2.038086653E0
4.902555057E0,8.075776696E-1,-1.012941647E1,-2.249253273E0
4.912493286E0,8.171489239E-1,-9.655039787E0,-2.469393015E0
4.922431463E0,8.745766878E-1,-9.223732948E0,-2.603390932E0
4.932397036E0,8.889335990E-1,-8.711071014E0,-2.450250387E0
4.942335265E0,9.367900491E-1,-8.088338852E0,-2.574677229E0
4.952273442E0,1.071386337E0,-7.704888821E0,-2.704487801E0
4.962212609E0,1.037288666E0,-7.345367432E0,-2.301895380E0
4.972150838E0,9.511470199E-1,-6.933801651E0,-1.827518344E0
4.982089015E0,1.506880045E0,-6.976872444E0,-1.841875196E0
4.992006828E0,2.273779631E0,-7.546962738E0,-2.225325108E0
5.001945005E0,2.460419893E0,-8.078767776E0,-2.493321180E0
5.011883234E0,2.000399828E0,-8.150551796E0,-2.105085611E0
5.021814223E0,1.895115495E0,-8.351549149E0,-1.703091502E0
5.031752505E0,1.698904037E0,-8.653642654E0,-1.765304923E0
5.041690682E0,6.448656917E-1,-8.318049431E0,-1.913659930E0
5.051646255E0,-2.656033039E-1,-7.925028801E0,-2.014158487E0
5.061584484E0,-9.266205430E-1,-8.011768341E0,-1.587637782E0
5.071522661E0,-1.683948994E0,-7.963912010E0,-8.213363886E-1
5.081459171E0,-1.803590059E0,-7.556533813E0,-6.921239495E-1
5.091397348E0,-7.304090858E-1,-7.149155617E0,-1.990230203E0
5.101335578E0,6.017948985E-1,-7.211369038E0,-3.854238987E0
5.111267348E0,1.444666624E0,-7.920242786E0,-5.420939922E0
5.121205473E0,1.291526079E0,-8.634500504E0,-6.048457623E0
5.131143598E0,5.635097623E-1,-8.935996056E0,-5.257629395E0
5.141072661E0,1.704886109E-1,-8.959924698E0,-3.878167391E0
5.151010838E0,-3.326023519E-1,-8.888139725E0,-2.704487801E0
5.160949015E0,-1.472782373E0,-8.601000786E0,-1.688734531E0
5.170892296E0,-2.282752752E0,-8.097909927E0,-1.515853167E0
5.180830421E0,-1.180858016E0,-7.776673794E0,-3.504288673E0
5.190768598E0,1.008574724E0,-8.054839134E0,-7.217351437E0
5.200722401E0,2.173281193E0,-8.711071014E0,-8.371888161E0
5.210660578E0,1.363310695E0,-8.983852386E0,-7.078567505E0
5.220598651E0,-3.278166950E-1,-8.868997574E0,-5.526223660E0
5.230528755E0,-1.616949916E0,-8.442476273E0,-4.716253281E0
5.240466880E0,-1.161715388E0,-7.786244869E0,-5.051846981E0
5.250405005E0,-1.459621787E-1,-7.331010342E0,-5.914459229E0
5.260370786E0,-2.081755698E-1,-7.029514790E0,-5.832505226E0
5.270308963E0,-9.744769931E-1,-6.905087948E0,-5.540580750E0
5.280247088E0,-1.645663738E0,-7.134799004E0,-6.144170284E0
5.290145369E0,-1.060618639E0,-7.421937466E0,-6.752545357E0
5.300083494E0,7.477571070E-2,-7.527820110E0,-8.285746574E0
5.310021619E0,3.619144261E-1,-7.728816986E0,-1.001037312E1
5.319971984E0,-1.124626622E-1,-7.805387497E0,-8.999405861E0
5.329910161E0,-1.319641709E0,-7.407580853E0,-7.365706444E0
5.339848286E0,-2.714059114E0,-6.617351055E0,-7.940581799E0
5.349772609E0,-3.528217077E0,-5.927619934E0,-7.691728592E0
5.359710786E0,-3.288934708E0,-5.352744102E0,-6.934400082E0
5.369648859E0,-3.336791277E0,-5.347958565E0,-7.336992264E0
5.379606880E0,-3.327219963E0,-5.343173027E0,-7.576872826E0
5.389545005E0,-2.814557552E0,-4.892724037E0,-8.084749222E0
5.399483130E0,-2.321038008E0,-4.356133461E0,-8.477172852E0
5.409438182E0,-1.956730723E0,-4.236492634E0,-8.568697929E0
5.419376307E0,-1.075573802E0,-4.159324169E0,-8.554341316E0
5.429314432E0,-1.674975827E-2,-4.341776848E0,-9.694520950E0
5.439233234E0,4.480560422E-1,-4.456632137E0,-9.694520950E0
5.449171359E0,3.379862010E-1,-4.734199524E0,-8.712266922E0
5.459109536E0,2.470589429E-1,-4.998008251E0,-7.816154957E0
5.469046463E0,-1.124626622E-1,-4.820939541E0,-7.686942577E0
5.478984640E0,-1.314856052E0,-4.317848682E0,-8.870193481E0
5.488922713E0,-2.574677229E0,-4.010969162E0,-1.001515961E1
5.498872713E0,-3.523431301E0,-3.570091486E0,-9.368498802E0
5.508810890E0,-3.504288673E0,-3.445664644E0,-8.903693199E0
5.518749015E0,-2.838485956E0,-3.311666489E0,-8.414958954E0
5.528685682E0,-2.225325108E0,-2.990430117E0,-1.059003448E1
5.538623807E0,-1.861017823E0,-3.052643538E0,-1.208016491E1
5.548561932E0,-1.563709617E0,-3.474378586E0,-1.025025368E1
5.558479223E0,-1.329213023E0,-3.416950703E0,-8.932407379E0
5.568417401E0,-1.439282775E0,-2.660220623E0,-7.739584923E0
5.578355526E0,-8.165507317E-1,-1.577468276E0,-7.336992264E0
5.588294796E0,-3.110669367E-2,-1.146162033E0,-9.885947227E0
5.598232921E0,4.289134443E-1,-1.548754454E0,-9.952945709E0
5.608171098E0,1.082752272E-1,-1.701895118E0,-9.143573761E0
5.618145473E0,-6.921239495E-1,-1.639681697E0,-8.760123253E0
5.628083755E0,-1.511067510E0,-1.701895118E0,-8.304888725E0
5.638021984E0,-2.402393818E0,-1.634896040E0,-9.023334503E0
5.647938963E0,-2.958127022E0,-1.466800332E0,-1.127079296E1
5.657877192E0,-1.851446509E0,-1.404586911E0,-1.028853893E1
5.667815473E0,-1.142572761E0,-8.775677085E-1,-9.382855415E0
5.677760213E0,-1.228714466E0,-6.813562512E-1,-9.785448074E0
5.687698494E0,-8.021938205E-1,-1.606182218E0,-9.656235695E0
5.697636723E0,-8.021938205E-1,-1.792822361E0,-1.050389290E1
5.707573598E0,-8.835497499E-1,-1.936391711E0,-1.013958549E1
5.717511880E0,-7.926225066E-1,-1.495514154E0,-1.022632599E1
5.727450109E0,-1.094716311E0,-7.148557901E-1,-1.055653572E1
5.737403859E0,-6.729813814E-1,-6.819544733E-2,-9.421140671E0
5.747342140E0,-2.225325108E-1,8.805587292E-1,-9.732806206E0
5.757280421E0,6.640082598E-1,7.944171429E-1,-1.128036404E1
5.767185265E0,5.341976285E-1,-4.905286431E-2,-1.004865837E1
5.777123494E0,-7.064808607E-1,-1.112662554E-1,-9.914660454E0
5.787061776E0,-1.372283816E0,8.554340899E-2,-1.225723362E1
5.797023390E0,-6.873382926E-1,3.056831062E-1,-1.177866936E1
5.806961671E0,-5.485545993E-1,9.284151793E-1,-1.202752304E1
5.816899901E0,-5.916253924E-1,1.235294700E0,-1.258325577E1
5.826804015E0,-9.332008660E-2,1.460219979E0,-1.120319557E1
5.836742296E0,-5.982056633E-2,1.704886079E0,-1.145743275E1
5.846680578E0,5.084748194E-2,1.704886079E0,-1.333998585E1
5.856645526E0,2.135594189E-1,1.872383714E0,-1.293320656E1
5.866583807E0,-1.196411345E-2,1.905883193E0,-1.226680565E1
5.876522036E0,-1.651047617E-1,1.714457393E0,-1.369472218E1
5.886441151E0,-3.589234129E-2,1.814955950E0,-1.406381512E1
5.896379484E0,-1.124626622E-1,2.073380709E0,-1.358465195E1
5.906317713E0,1.513460279E-1,2.068595171E0,-1.371865082E1
5.916281098E0,2.470589429E-1,2.154736757E0,-1.350808239E1
5.926219328E0,7.776673418E-3,2.049452543E0,-1.371386433E1
5.936157609E0,2.805584669E-1,1.948953986E0,-1.368993664E1
5.946063130E0,5.006981492E-1,1.858026743E0,-1.310548973E1
5.956001411E0,4.145565331E-1,1.603789330E0,-1.320120239E1
5.965939692E0,1.944168359E-1,1.608574986E0,-1.307199001E1
5.975895109E0,1.734796353E-2,1.474576950E0,-1.258804131E1
5.985833338E0,1.417747438E-1,1.249651670E0,-1.256889915E1
5.995771619E0,4.815555513E-1,9.332008362E-1,-1.271725368E1
6.005701307E0,4.911268353E-1,8.709874153E-1,-1.201795197E1
6.015639536E0,4.145565331E-1,9.714859724E-1,-1.134257793E1
6.025577817E0,3.810569942E-1,8.087740541E-1,-1.149093246E1
6.035531307E0,2.279163599E-1,6.795616150E-1,-1.145743275E1
6.045469588E0,6.520441920E-2,7.465606928E-1,-1.137607670E1
6.055407869E0,-8.853443712E-2,8.039883971E-1,-1.140957642E1
6.065350942E0,-3.182454109E-1,7.034898400E-1,-1.097348499E1
6.075289223E0,-5.437689424E-1,5.880361795E-1,-1.073420238E1
6.085227505E0,-5.820540786E-1,2.530409992E-1,-1.076770210E1
6.095140630E0,-5.437689424E-1,1.621137410E-1,-1.052303600E1
6.105078911E0,-3.900300860E-1,1.429711580E-1,-1.039382362E1
6.115017192E0,-3.134597540E-1,1.525424421E-1,-9.919445992E0
6.124963546E0,-5.629115105E-1,1.142572835E-1,-9.857233047E0
6.134901671E0,-6.825526357E-1,-6.819544733E-2,-1.000558758E1
6.144839796E0,-7.399803996E-1,-2.691925466E-1,-1.027896786E1
6.154780161E0,-7.351947427E-1,-4.755735099E-1,-1.015394306E1
6.164718286E0,-6.490531564E-1,-6.382854581E-1,-1.003430176E1
6.174656411E0,-4.905286431E-1,-7.866404653E-1,-9.862018585E0
6.184610890E0,-3.756731451E-1,-9.158528447E-1,-9.526425362E0
6.194549015E0,-4.570291340E-1,-1.055234790E0,-9.694520950E0
6.204487192E0,-6.969096065E-1,-1.280160069E0,-1.002473068E1
6.214413442E0,-9.361918569E-1,-1.490728498E0,-9.919445992E0
6.224351567E0,-9.553344250E-1,-1.859821439E0,-9.818947792E0
6.234289692E0,-1.041476011E0,-2.090130568E0,-9.943374634E0
6.244221098E0,-1.324427366E0,-2.291127682E0,-9.656235695E0
6.254159223E0,-1.534995675E0,-2.516052961E0,-9.871589661E0
6.264097348E0,-1.506281853E0,-2.703291416E0,-9.914660454E0
6.274025057E0,-1.362712502E0,-2.976073265E0,-9.373284340E0
6.283963234E0,-9.744769931E-1,-3.306880951E0,-9.483354568E0
6.293901359E0,-7.256234884E-1,-3.483949661E0,-9.852447510E0
6.303865942E0,-6.873382926E-1,-3.536591768E0,-9.401998520E0
6.313804067E0,-4.905286431E-1,-3.493520975E0,-9.675378799E0
6.323742244E0,-7.064808607E-1,-3.622733593E0,-9.646664619E0
6.333680734E0,-1.133001566E0,-3.814757586E0,-9.124430656E0
6.343618859E0,-1.290927768E0,-4.034897327E0,-9.483354568E0
6.353556984E0,-1.372283816E0,-4.375276089E0,-9.320642471E0
6.363488234E0,-1.233500123E0,-4.643272400E0,-9.172286987E0
6.373426359E0,-1.041476011E0,-4.868795872E0,-9.229715347E0
6.383364484E0,-1.080359459E0,-5.093721390E0,-9.114859581E0
6.393291671E0,-1.166501045E0,-5.295316696E0,-8.989834785E0
6.403229796E0,-1.070788145E0,-5.563312531E0,-8.659625053E0
6.413167921E0,-8.117650747E-1,-5.870192051E0,-8.252246857E0
6.423118911E0,-5.240281820E-1,-6.171687603E0,-8.324031830E0
6.433057036E0,-4.953143001E-1,-6.334399700E0,-8.424530029E0
6.442995213E0,-5.581258535E-1,-6.435496330E0,-8.602197647E0
6.452923078E0,-4.761717021E-1,-6.473781586E0,-8.290532112E0
6.462861203E0,-5.581258535E-1,-6.502495766E0,-7.969295979E0
6.472799328E0,-8.356932998E-1,-6.545566559E0,-7.548159122E0
6.482749119E0,-9.314061999E-1,-6.622136593E0,-7.260422230E0
6.492687244E0,-8.691928387E-1,-6.713063717E0,-7.279564857E0
6.502625369E0,-8.644071817E-1,-6.751348972E0,-6.968497753E0
6.512562140E0,-7.639086246E-1,-6.870990276E0,-6.757331371E0
6.522500265E0,-6.011967063E-1,-6.914659023E0,-6.766902447E0
6.532438390E0,-6.059823632E-1,-7.082156658E0,-6.608976364E0
6.542369380E0,-5.288137794E-1,-7.383652687E0,-6.594619274E0
6.552307505E0,-1.651047617E-1,-7.642675400E0,-5.928816319E0
6.562245630E0,1.274178028E-1,-7.676175117E0,-5.324628353E0
6.572179328E0,3.714857101E-1,-7.613961697E0,-6.048457623E0
6.582117453E0,2.662015259E-1,-7.499105930E0,-6.642475605E0
6.592055630E0,-1.842473447E-1,-7.378866673E0,-6.494120598E0
6.601980317E0,-1.794617027E-1,-7.197012424E0,-6.139384747E0
6.611918494E0,-3.373879790E-1,-6.856633186E0,-5.636293888E0
6.621856619E0,-3.708875179E-1,-6.914659023E0,-5.190630436E0
6.631799432E0,-1.890329868E-1,-7.110870838E0,-4.975276470E0
6.641737505E0,1.178465188E-1,-7.345367432E0,-5.008776188E0
6.651675630E0,-7.178467698E-3,-7.743174076E0,-4.697110653E0
6.661608911E0,-2.895315289E-1,-8.107481003E0,-4.400400639E0
6.671547036E0,-4.474578202E-1,-8.260622025E0,-3.959523201E0
6.681485109E0,-3.134597540E-1,-8.543573380E0,-3.820739508E0
6.691440942E0,7.776673418E-3,-8.706285477E0,-3.609572887E0
6.701379067E0,3.188436031E-1,-8.682356834E0,-3.878167391E0
6.711317140E0,6.305087805E-1,-8.375477791E0,-3.729214191E0
6.721271255E0,9.559326172E-1,-8.107481003E0,-3.806382656E0
6.731209328E0,1.272383451E0,-8.016553879E0,-3.935595036E0
6.741147453E0,1.439880967E0,-8.059624672E0,-4.098307133E0
6.751061203E0,1.449452281E0,-8.002197266E0,-4.122235298E0
6.760999276E0,1.076171994E0,-8.026124954E0,-3.327219963E0
6.770937401E0,7.597211599E-1,-8.203194618E0,-2.617748022E0
6.780867140E0,7.070791125E-1,-8.672785759E0,-2.435893536E0
6.790805265E0,1.032503009E0,-9.214161873E0,-2.785843849E0
6.800743338E0,1.200598717E0,-9.779465675E0,-2.747558594E0
6.810698338E0,1.037288666E0,-1.010010433E1,-1.597807288E0
6.820636411E0,8.410771489E-1,-9.990034103E0,-7.543373108E-1
6.830574536E0,9.415757060E-1,-9.769894600E0,-8.117650747E-1
6.840525213E0,1.133599758E0,-9.381659508E0,-8.644071817E-1
6.850463286E0,8.362914920E-1,-8.720642090E0,-6.729813814E-1
6.860401411E0,6.640082598E-1,-7.891529083E0,-3.804588020E-1
6.870321098E0,6.161518097E-1,-7.345367432E0,-1.076770201E-1
6.880259171E0,6.783652306E-1,-6.962515831E0,-1.794617027E-1
6.890197296E0,7.501499057E-1,-6.195616245E0,-5.724828243E-1
6.900155890E0,9.702895880E-1,-5.692524910E0,-1.066002488E0
6.910093963E0,1.454237938E0,-5.611168861E0,-1.252642632E0
6.920032088E0,1.871187329E0,-5.855835438E0,-1.693520188E0
6.929945057E0,2.124826431E0,-6.440282345E0,-2.325823545E0
6.939883130E0,2.546561480E0,-7.436892986E0,-2.574677229E0
6.949821255E0,2.632703066E0,-8.184051514E0,-2.666202545E0
6.959773703E0,2.829512835E0,-9.204590797E0,-3.202793121E0
6.969711828E0,2.796013355E0,-1.024905777E1,-3.619144201E0
6.979649901E0,2.331207514E0,-1.112542915E1,-3.427718401E0
6.989595994E0,2.067398787E0,-1.207418346E1,-3.092125177E0
6.999534067E0,1.679761529E0,-1.274955750E1,-2.483749866E0
7.009472192E0,1.195813060E0,-1.287458229E1,-1.765304923E0
7.019402296E0,8.075776696E-1,-1.252463150E1,-1.444068432E0
7.029340369E0,3.332005441E-1,-1.192582798E1,-1.482353687E0
7.039278442E0,-1.842473447E-1,-1.128873920E1,-1.477568030E0
7.049214223E0,-4.809573591E-1,-1.080000496E1,-1.219143152E0
7.059152296E0,-7.734799385E-1,-1.051226807E1,-9.936196208E-1
7.069090369E0,-9.601200819E-1,-1.039262676E1,-8.931210637E-1
7.079018963E0,-7.686942816E-1,-1.027777100E1,-8.644071817E-1
7.088957088E0,-4.666004181E-1,-1.006181908E1,-8.404789567E-1
7.098895161E0,-4.953143001E-1,-9.707681656E0,-8.500502706E-1
7.108857088E0,-7.160521746E-1,-9.252447128E0,-1.080359459E0
7.118795161E0,-6.969096065E-1,-9.084949493E0,-1.200000525E0
7.128733286E0,-4.570291340E-1,-9.319445610E0,-1.209571838E0
7.138643286E0,-3.421736360E-1,-9.448657990E0,-1.305284739E0
7.148581411E0,5.084748194E-2,-9.496515274E0,-1.511067510E0
7.158519536E0,5.778666735E-1,-9.702896118E0,-1.626521230E0
7.168483026E0,1.046859860E0,-9.956535339E0,-1.645663738E0
7.178421098E0,1.473380566E0,-1.016291618E1,-1.544566989E0
7.188359223E0,1.761117458E0,-1.032084274E1,-1.377069473E0
7.198304744E0,1.832902193E0,-1.041655540E1,-1.171286702E0
7.208242869E0,1.775474429E0,-1.031605625E1,-1.007976532E0
7.218180942E0,1.602592945E0,-1.007617569E1,-9.457631707E-1
7.228096984E0,1.334596872E0,-9.903892517E0,-7.447660565E-1
7.238035057E0,1.143171072E0,-9.793823242E0,-6.442674994E-1
7.247973182E0,1.032503009E0,-9.698110580E0,-7.495517135E-1
7.257935057E0,9.032905698E-1,-9.655039787E0,-8.452646136E-1
7.267873130E0,7.692924738E-1,-9.645467758E0,-9.888339639E-1
7.277811255E0,7.070791125E-1,-9.611968994E0,-1.281356573E0
7.287738442E0,8.075776696E-1,-9.607182503E0,-1.636092424E0
7.297676515E0,8.985049129E-1,-9.659825325E0,-1.650449395E0
7.307614640E0,9.128618240E-1,-9.717252731E0,-1.429711580E0
7.317543911E0,1.051645517E0,-9.583254814E0,-1.568495274E0
7.327482036E0,1.186241865E0,-9.161520004E0,-1.990230203E0
7.337420109E0,1.363310695E0,-8.581858635E0,-2.167897224E0
7.347381255E0,1.641476393E0,-8.198408127E0,-2.210968018E0
7.357319380E0,1.933400750E0,-8.002197266E0,-2.263610125E0
7.367257453E0,2.033899307E0,-7.661818027E0,-2.177468538E0
7.377185057E0,1.942971945E0,-7.086942673E0,-2.139183521E0
7.387123130E0,1.861616015E0,-6.569494724E0,-2.636890650E0
7.397061255E0,1.722832322E0,-6.281757832E0,-2.550748825E0
7.406990578E0,1.770688772E0,-6.248258114E0,-1.520638824E0
7.416928651E0,2.163709879E0,-6.449853420E0,-1.089930773E0
7.426866776E0,2.786442041E0,-7.000801086E0,-1.827518344E0
7.436815786E0,2.949153900E0,-7.704888821E0,-2.478964329E0
7.446753911E0,2.062613010E0,-7.877171993E0,-2.517249346E0
7.456691984E0,5.395814776E-1,-7.728816986E0,-2.843271494E0
7.466601046E0,-8.931210637E-1,-7.604390144E0,-2.848057270E0
7.476539171E0,-2.014158487E0,-7.475177765E0,-1.515853167E0
7.486477296E0,-2.469393015E0,-7.479963779E0,-2.177468538E-1
7.496417088E0,-2.277967215E0,-7.896314621E0,-9.792626500E-1
7.506355213E0,-1.257428288E0,-8.988637924E0,-2.857628345E0
7.516293338E0,-1.555334777E-1,-9.774680138E0,-3.466003656E0
7.526258703E0,4.767699242E-1,-9.520442963E0,-4.309473515E0
7.536196776E0,7.453642488E-1,-8.514859200E0,-4.342973232E0
7.546134901E0,8.745766878E-1,-7.503891945E0,-4.476971149E0
7.556060421E0,9.894321561E-1,-7.225726128E0,-6.259026051E0
7.565998546E0,5.730810165E-1,-7.532605648E0,-6.412764549E0
7.575936671E0,-3.708875179E-1,-7.738388538E0,-6.273382664E0
7.585856359E0,-1.712662816E0,-7.944170952E0,-6.451049805E0
7.595794484E0,-1.908874273E0,-8.222336769E0,-5.957530022E0
7.605732609E0,-5.000999570E-1,-8.825926781E0,-5.324628353E0
7.615702765E0,4.001995921E-1,-9.142376900E0,-4.520041943E0
7.625640838E0,-3.804588020E-1,-8.351549149E0,-5.578866005E0
7.635578963E0,-7.399803996E-1,-7.484749317E0,-6.427121639E0
7.645525161E0,-2.177468538E-1,-7.197012424E0,-5.904888153E0
7.655463390E0,1.657029688E-1,-7.201797962E0,-6.910471916E0
7.665401671E0,2.614158690E-1,-7.623532772E0,-8.261817932E0
7.675332765E0,-7.417750359E-2,-7.920242786E0,-7.102495670E0
7.685271046E0,-6.873382926E-1,-7.700103283E0,-6.910471916E0
7.695209276E0,-1.563709617E0,-7.211369038E0,-8.381459236E0
7.705146359E0,-1.990230203E0,-6.713063717E0,-8.697910309E0
7.715084588E0,-1.601994753E0,-6.435496330E0,-8.391031265E0
7.725022869E0,-1.391426325E0,-6.233901024E0,-8.760123253E0
7.734956984E0,-2.042872429E0,-6.233901024E0,-8.448458672E0
7.744895213E0,-2.757129908E0,-6.564708710E0,-8.166105270E0
7.754833494E0,-2.819343328E0,-6.905087948E0,-7.360920429E0
7.764756984E0,-2.191825628E0,-6.646064758E0,-8.280961037E0
